C1	C2
6.0800	828.3000
10.2000	791.5000
9.0000	1057.8000
13.0800	803.0000
10.4300	1252.2000
8.1200	585.6000
11.8500	701.0000
13.9800	532.1000
13.0000	834.2000
10.5700	721.9000
10.5800	735.7000
13.4300	520.8000
8.0700	1028.4000
11.2800	417.1000
10.9300	749.7000
9.6700	902.0000
7.4700	823.6000
8.2700	1523.7000
10.9000	634.0000
8.6800	685.8000
11.5500	709.7000
12.0000	1402.6000
8.9700	1101.6000
12.7800	502.8000
7.9800	803.8000
8.3800	1004.4000
13.5000	564.3000
13.3000	589.2000
13.3000	555.8000
13.4000	583.8000
11.7000	469.2000
7.0700	706.0000
6.6800	876.0000
8.5200	901.7000
9.4800	965.2000
12.3200	515.9000
6.5300	752.5000
10.6800	662.7000
11.1800	535.8000
7.1300	680.6000
8.3300	888.9000
6.7300	784.4000
9.6300	625.5000
8.4700	709.7000
9.7000	856.5000
10.6000	1263.8000
10.4300	618.4000
8.7800	693.8000
8.5700	741.4000
10.6200	1814.1000
11.9300	1258.3000
9.7800	908.8000
9.3200	804.1000
9.9300	850.0000
9.0800	644.8000
10.0200	656.2000
12.6700	752.4000
12.8700	700.7000
10.3300	1326.0000
14.3200	563.0000
8.7000	818.5000
8.5800	673.5000
7.0500	814.0000
8.4800	1503.5000
13.5700	559.8000
8.5000	819.4000
13.7500	666.7000
9.0300	1097.9000
8.5300	756.7000
6.7700	772.9000
6.7500	756.8000
9.8800	644.2000
11.5700	507.5000
10.1200	835.8000
6.5500	723.3000
7.1800	767.8000
7.2200	805.1000
7.4200	1200.2000
9.3000	942.3000
8.4700	1403.5000
11.8000	803.7000
9.3200	819.9000
10.9500	500.4000
9.5300	1096.7000
11.0000	701.4000
7.6500	680.6000
6.9700	931.4000
8.0000	1909.2000
12.9500	1117.7000
9.4200	918.9000
8.5800	657.8000
8.6700	648.6000
14.5300	527.4000
7.9300	962.6000
9.2300	809.2000
8.4000	1680.7000
8.2500	1190.4000
11.0300	701.1000
9.4800	1009.6000
7.9300	756.3000
9.6700	664.7000
11.3800	562.8000
11.0500	1363.5000
7.9500	548.1000
12.1500	523.4000
12.1200	591.5000
8.5200	666.6000
8.6800	652.6000
9.4200	791.0000
14.9500	656.7000
9.9500	644.9000
12.1000	566.3000
10.6700	703.0000
13.4000	565.0000
12.3300	603.0000
8.2200	713.9000
13.1300	1443.6000
13.9300	482.7000
10.2300	1052.5000
10.3300	1280.7000
11.9500	450.8000
9.9800	770.3000
9.9700	783.6000
10.1200	790.4000
9.6700	655.6000
10.5300	811.1000
11.1300	552.6000
8.6500	726.7000
10.1200	879.3000
7.9800	860.9000
7.8800	718.6000
11.0200	608.0000
9.0000	836.6000
8.6800	817.6000
8.4300	1422.0000
6.5500	983.2000
9.7300	718.1000
10.4300	1730.9000
8.1000	1405.8000
8.1500	1434.0000
11.8700	742.0000
9.4700	756.0000
11.0000	1209.8000
9.5300	815.7000
9.4500	795.1000
9.5300	1028.1000
8.2000	1930.8000
11.6700	872.0000
9.0500	864.0000
9.1300	809.9000
10.0300	1599.8000
11.5800	584.7000
7.9000	791.5000
6.4000	675.7000
13.1000	534.8000
8.4800	1475.9000
7.7300	655.6000
6.5200	860.1000
10.1300	807.9000
11.2800	715.1000
8.3500	770.3000
9.4300	698.4000
10.8500	971.9000
10.3300	1273.4000
10.1300	754.2000
10.0800	776.9000
10.0700	729.0000
8.4300	1005.1000
6.0800	754.1000
8.7500	899.4000
7.1500	803.0000
8.4200	1040.2000
11.4800	684.6000
11.0300	1401.2000
9.1800	849.0000
11.7300	1887.7000
7.8700	517.2000
10.4200	950.2000
12.1500	844.7000
9.7000	961.5000
7.4700	736.6000
11.8700	470.4000
10.4700	915.5000
10.9700	745.9000
8.9300	834.6000
9.8700	741.0000
12.5000	692.5000
10.3000	662.6000
12.4300	584.6000
12.2300	512.0000
9.5200	1024.3000
8.2000	1306.4000
6.9700	774.4000
7.6700	843.3000
8.0500	682.1000
14.1200	563.0000
8.7800	1090.0000
7.3000	798.9000
8.8300	913.6000
8.3800	796.4000
8.4000	745.3000
7.7500	815.0000
9.6000	795.9000
10.7000	685.5000
11.1300	545.2000
