C1	C2
4.2000	-3.8370
5.6000	-5.1750
6.4000	-5.2320
7.4000	-1.9340
7.5000	-3.7600
7.7000	-2.7760
7.7000	-3.7040
8.7000	-3.7020
9.1000	-6.1580
9.4000	-3.1010
9.8000	-2.6280
10.3000	-2.9350
10.4000	-2.1540
10.5000	-3.2100
10.7000	-1.3620
11.4000	-1.3490
13.4000	-4.5120
14.1000	-3.6530
15.7000	-1.5230
16.1000	-2.2190
16.8000	-1.3410
17.8000	-1.4420
18.0000	-5.4940
22.4000	-1.7060
23.3000	-3.1020
23.4000	-2.4010
23.5000	-3.3750
24.6000	-1.7250
24.9000	-2.0540
25.0000	-2.7080
25.8000	-0.3320
27.6000	-1.5900
28.1000	-3.3920
28.6000	-2.4460
29.2000	1.2320
29.2000	-1.9980
29.4000	-1.1240
29.7000	-0.8940
31.0000	-2.9320
31.1000	-0.5040
31.3000	-0.6850
32.3000	-1.7270
32.9000	0.2710
36.2000	-3.7430
37.0000	-2.8990
37.2000	-3.4460
38.0000	-5.6840
38.2000	-1.8170
40.3000	-2.2330
41.0000	-1.6920
41.2000	1.0050
42.1000	-1.4650
42.4000	-2.9830
42.7000	-0.5720
46.3000	-1.3160
46.3000	-0.3650
46.5000	-2.0410
47.6000	-0.2560
52.1000	1.4290
52.9000	-2.3070
53.1000	0.6830
53.3000	-2.6360
53.6000	0.3330
54.9000	2.5350
62.0000	-0.1200
63.4000	-0.4320
63.4000	0.7470
64.5000	0.3620
65.4000	-1.3440
67.8000	-0.7860
69.6000	1.6850
70.6000	0.2960
70.7000	1.6590
72.5000	0.6760
72.6000	-1.2960
73.6000	0.3110
75.6000	0.2060
81.3000	0.0010
81.4000	2.6840
86.8000	-1.0440
87.1000	1.5800
87.6000	-0.6010
88.5000	1.0830
88.6000	0.3220
88.8000	0.4940
90.3000	0.3480
90.7000	1.0630
91.2000	1.1500
95.0000	2.4990
95.4000	1.8780
96.9000	-0.3920
98.0000	2.7170
98.6000	1.1300
98.7000	1.5260
98.7000	3.0920
102.7000	3.0350
104.0000	0.6950
109.7000	3.8850
110.3000	1.7180
113.4000	2.6680
113.8000	3.0150
114.0000	2.6690
118.5000	3.7790
118.7000	1.5300
120.0000	1.4020
122.0000	2.2140
124.5000	4.0590
127.9000	1.3140
128.6000	4.5160
130.8000	4.5440
131.4000	2.9450
131.9000	3.0330
133.2000	3.7150
134.3000	6.2380
136.3000	2.7800
139.6000	3.5820
140.8000	3.9810
141.6000	3.6650
141.9000	4.5590
144.3000	1.6230
144.4000	5.7740
145.1000	2.0460
145.3000	5.0370
146.3000	5.9710
147.2000	5.9680
149.7000	4.1640
150.5000	-1.7010
151.3000	4.9380
152.0000	6.4160
157.1000	3.3050
158.5000	2.9560
159.4000	5.5910
159.5000	5.9700
161.3000	3.4810
161.3000	3.3130
162.0000	5.0200
162.3000	3.1390
162.8000	7.2210
162.9000	3.2920
164.1000	5.1160
165.9000	3.5930
166.8000	6.3870
167.6000	3.3810
170.2000	8.2640
170.6000	7.5230
172.8000	4.2750
173.3000	5.0440
174.4000	5.4330
176.7000	5.1970
179.1000	4.8250
179.7000	3.3860
179.8000	5.2200
180.1000	7.8870
182.2000	6.7330
182.4000	5.6410
183.4000	5.7840
184.8000	3.5310
186.6000	8.5460
187.6000	5.9690
188.4000	7.4040
188.6000	7.3530
189.4000	7.5410
190.7000	7.4430
193.5000	7.3070
193.6000	6.2750
195.3000	9.5560
197.7000	5.7560
200.7000	8.0780
205.1000	0.5550
205.5000	6.6730
206.0000	4.9670
208.2000	6.4750
208.4000	6.0120
209.6000	5.4740
212.2000	3.8660
212.4000	6.8530
214.8000	7.3670
218.1000	5.5420
218.3000	6.6860
219.3000	6.9790
223.8000	3.8690
225.3000	8.5550
228.9000	7.1470
229.5000	7.7270
230.2000	4.6920
230.3000	2.4420
233.7000	6.1160
234.3000	6.0280
234.7000	11.3420
239.8000	5.7960
240.1000	6.9470
240.9000	7.7260
241.7000	7.6750
241.8000	9.2140
244.6000	8.1200
245.1000	9.2680
247.6000	7.0710
249.3000	9.7340
249.7000	12.6760
252.6000	10.0680
252.7000	7.5120
257.1000	8.2620
258.0000	10.2040
258.9000	7.4510
261.0000	10.3540
264.0000	8.6980
265.9000	9.8760
267.1000	8.2810
271.4000	8.0350
273.4000	5.3850
276.3000	8.6130
277.1000	14.2800
277.5000	11.4930
277.8000	8.8700
283.8000	10.5730
285.5000	9.1500
286.1000	6.6250
286.3000	11.6720
288.8000	8.8910
293.6000	8.1080
293.9000	5.9780
296.5000	8.5680
301.7000	4.0550
301.7000	11.9200
302.3000	10.4000
305.9000	11.0770
306.3000	7.6250
311.5000	11.3830
311.8000	8.9180
312.9000	9.4700
313.9000	11.1110
315.0000	7.5450
316.3000	7.7950
316.5000	12.6130
316.5000	11.9830
319.4000	5.9130
320.0000	9.9740
320.5000	9.7330
320.9000	6.1650
321.1000	7.3940
322.9000	3.1870
333.2000	9.6920
333.4000	11.5070
333.6000	8.9970
335.6000	5.2050
335.7000	9.1490
336.4000	10.7270
337.8000	11.9660
338.6000	12.9050
340.6000	12.2410
341.1000	10.4330
341.6000	14.5430
342.0000	10.4820
342.4000	13.6330
344.2000	13.6510
345.2000	4.6020
345.4000	10.7270
346.3000	16.7490
348.7000	13.5660
349.4000	14.7460
351.2000	13.3500
351.7000	11.3620
353.9000	9.3140
353.9000	9.5120
354.2000	6.3830
356.9000	6.9430
357.9000	5.9100
358.7000	10.8980
363.4000	13.5240
365.3000	14.9480
365.6000	11.9660
366.0000	13.9450
366.8000	8.6770
367.6000	10.5410
368.4000	10.6610
369.5000	12.2520
370.2000	11.4760
372.5000	10.2610
373.8000	17.5560
376.8000	14.1720
381.3000	12.2620
384.4000	13.2950
386.0000	14.3210
387.2000	14.5210
388.1000	13.8560
388.7000	14.6270
390.3000	13.2960
391.4000	8.4790
391.5000	12.8660
392.1000	16.2490
394.6000	12.0570
400.6000	11.8890
401.6000	16.5390
405.6000	12.8770
408.0000	13.9650
411.1000	10.4960
412.2000	11.4350
413.2000	12.6830
414.0000	7.0140
417.2000	11.4620
418.5000	15.8960
419.1000	11.0710
421.3000	14.6080
422.8000	19.6740
424.1000	10.8080
426.9000	14.7330
435.7000	14.8520
441.3000	15.7250
443.2000	20.0370
