C1	C2
205.0000	9.7000
46.0000	8.2000
794.0000	6.4000
325.0000	8.1000
500.0000	6.2000
215.0000	9.4000
383.0000	7.8000
54.0000	8.3000
630.0000	6.6000
413.0000	8.3000
481.0000	7.5000
42.0000	7.9000
242.0000	8.4000
164.0000	8.5000
462.0000	8.0000
560.0000	7.6000
4.0000	8.4000
622.0000	7.2000
239.0000	8.5000
40.0000	8.6000
330.0000	7.7000
789.0000	6.6000
450.0000	8.0000
40.0000	8.8000
252.0000	9.8000
445.0000	7.0000
60.0000	8.8000
58.0000	8.9000
36.0000	9.3000
49.0000	9.4000
84.0000	9.2000
120.0000	10.1000
363.0000	8.8000
290.0000	7.7000
412.0000	7.5000
80.0000	10.0000
21.0000	9.4000
45.0000	8.3000
15.0000	8.4000
62.0000	10.2000
875.0000	6.8000
5.0000	9.1000
373.0000	8.3000
1.0000	8.8000
9.0000	8.1000
607.0000	5.9000
88.0000	8.8000
5.0000	8.8000
7.0000	9.0000
1142.0000	2.9000
549.0000	7.8000
310.0000	7.8000
340.0000	8.1000
77.0000	7.8000
68.0000	9.2000
39.0000	8.9000
396.0000	7.9000
418.0000	7.9000
566.0000	6.2000
69.0000	8.9000
5.0000	8.9000
133.0000	10.0000
480.0000	7.9000
696.0000	7.4000
97.0000	8.5000
677.0000	7.0000
227.0000	8.9000
192.0000	8.3000
692.0000	6.9000
37.0000	10.3000
37.0000	10.3000
123.0000	8.8000
146.0000	8.5000
460.0000	7.7000
85.0000	9.8000
12.0000	9.1000
0.0000	8.8000
144.0000	8.6000
705.0000	6.8000
600.0000	6.8000
443.6000	7.8000
18.0000	8.3000
316.0000	7.9000
408.0000	8.8000
270.0000	8.6000
234.0000	10.1000
150.0000	9.6000
1486.0000	3.3000
1213.0000	2.9000
45.0000	8.2000
112.0000	9.7000
125.0000	9.7000
48.0000	8.7000
481.0000	9.1000
2.0000	8.4000
797.0000	6.6000
928.0000	5.9000
523.0000	6.7000
394.0000	9.1000
8.0000	8.7000
255.0000	8.0000
47.0000	8.5000
719.0000	6.5000
118.0000	9.9000
35.0000	8.6000
311.0000	7.8000
90.0000	10.0000
186.0000	9.1000
2.0000	8.5000
238.0000	8.2000
173.0000	8.7000
58.0000	8.1000
27.0000	8.3000
6.0000	8.1000
40.0000	7.8000
42.0000	8.7000
1436.0000	2.7000
55.0000	7.9000
300.0000	7.4000
567.0000	6.1000
93.0000	9.1000
11.0000	8.6000
22.0000	9.4000
18.0000	9.0000
59.0000	8.9000
269.0000	8.5000
404.0000	6.8000
111.0000	10.6000
500.0000	6.8000
496.0000	7.7000
4.0000	9.1000
140.0000	8.9000
2.0000	8.2000
77.0000	9.3000
350.0000	8.5000
530.0000	6.9000
272.0000	8.7000
1053.0000	5.9000
883.0000	5.6000
1008.0000	6.1000
567.0000	6.4000
242.0000	7.7000
977.0000	6.5000
17.0000	8.0000
128.0000	8.9000
440.0000	6.9000
1125.0000	4.8000
438.0000	7.6000
3.0000	8.2000
37.0000	7.8000
712.0000	6.8000
155.0000	9.3000
7.0000	8.6000
91.0000	9.6000
75.0000	8.7000
839.0000	4.9000
270.0000	9.4000
505.0000	7.3000
487.0000	6.7000
374.0000	7.8000
112.0000	10.3000
231.0000	8.5000
585.0000	7.4000
705.0000	6.9000
27.0000	8.5000
4.0000	8.3000
282.0000	8.6000
805.0000	5.6000
46.0000	9.6000
973.0000	6.2000
92.0000	9.6000
754.0000	6.6000
417.0000	7.8000
850.0000	6.9000
443.0000	9.2000
776.0000	6.5000
102.0000	9.5000
520.0000	7.7000
436.0000	8.1000
747.0000	6.7000
5.0000	8.7000
119.0000	8.9000
300.0000	7.5000
344.5000	8.1000
7.0000	7.9000
9.0000	8.2000
365.0000	7.8000
356.0000	7.5000
138.0000	9.1000
141.0000	8.8000
758.0000	7.2000
818.0000	6.1000
44.0000	10.8000
284.0000	8.9000
185.0000	9.3000
98.0000	8.6000
341.0000	9.4000
22.0000	9.4000
157.0000	8.9000
92.0000	9.3000
26.0000	8.4000
22.0000	9.0000
161.0000	8.6000
5.0000	8.1000
17.0000	8.6000
444.0000	7.9000
58.0000	9.4000
11.0000	8.9000
76.0000	8.7000
419.0000	7.8000
96.0000	10.2000
186.0000	8.9000
547.0000	6.8000
450.0000	6.9000
77.0000	8.0000
313.0000	7.7000
621.0000	7.5000
42.0000	8.4000
405.0000	8.0000
273.0000	9.7000
63.0000	8.3000
515.0000	8.1000
528.0000	7.8000
515.0000	9.1000
62.0000	9.2000
81.0000	7.9000
111.0000	9.8000
500.0000	7.2000
26.0000	8.4000
38.0000	8.5000
125.0000	10.1000
64.0000	8.0000
26.0000	9.0000
425.0000	8.0000
11.0000	9.0000
627.0000	6.7000
314.0000	8.8000
280.0000	8.8000
490.0000	7.7000
806.0000	6.1000
276.0000	9.1000
110.0000	10.3000
150.0000	8.6000
95.0000	9.1000
409.0000	8.0000
435.0000	7.6000
246.0000	9.1000
386.0000	7.5000
24.0000	8.4000
81.0000	8.7000
40.0000	7.9000
123.0000	8.8000
1640.0000	3.4000
109.0000	9.6000
366.0000	8.2000
470.0000	8.0000
690.0000	6.2000
131.0000	9.7000
287.0000	10.0000
116.0000	9.8000
444.0000	8.3000
4.0000	8.4000
87.0000	9.0000
747.0000	6.8000
588.0000	7.3000
692.0000	6.0000
320.0000	8.9000
193.0000	10.4000
333.0000	7.2000
135.0000	9.2000
795.0000	6.2000
5.0000	8.5000
155.0000	9.2000
155.0000	8.6000
609.0000	5.3000
43.0000	8.0000
170.0000	9.2000
993.0000	5.6000
937.0000	4.4000
635.0000	7.4000
616.0000	7.2000
265.0000	8.2000
504.0000	6.2000
365.0000	8.6000
444.0000	7.7000
792.0000	6.8000
59.0000	8.4000
21.0000	8.5000
186.0000	8.5000
611.0000	6.2000
360.0000	8.0000
77.0000	8.4000
365.0000	7.4000
147.0000	8.8000
87.0000	8.9000
734.0000	6.8000
350.0000	8.3000
286.0000	10.1000
311.0000	9.5000
401.0000	8.7000
837.0000	7.4000
46.0000	8.1000
61.0000	8.8000
396.0000	8.4000
870.0000	5.7000
846.0000	5.6000
781.0000	6.2000
640.0000	7.2000
80.0000	8.7000
9.0000	8.6000
700.0000	7.1000
144.0000	9.9000
265.0000	9.1000
490.0000	8.7000
50.0000	8.5000
571.0000	7.9000
471.0000	8.0000
291.0000	8.2000
240.0000	8.2000
51.0000	8.8000
223.0000	10.1000
176.0000	8.4000
380.0000	8.1000
940.0000	5.6000
70.0000	8.1000
921.0000	4.8000
438.0000	7.4000
470.0000	7.5000
146.0000	9.6000
553.0000	7.8000
440.0000	8.7000
219.0000	9.6000
422.0000	8.1000
1832.0000	2.1000
140.0000	9.1000
3.0000	8.3000
142.0000	9.8000
740.0000	7.2000
580.0000	6.4000
681.0000	5.9000
105.0000	8.7000
133.0000	8.7000
464.0000	7.5000
291.0000	9.4000
1.0000	8.4000
268.0000	9.1000
877.0000	4.3000
2960.0000	-4.8000
615.0000	6.2000
