C1	C2
50.7800	9.7000
53.6500	8.2000
48.2700	6.4000
48.5800	8.1000
51.7800	6.2000
49.7200	9.4000
49.4700	7.8000
53.0200	8.3000
50.5700	6.6000
49.2800	8.3000
49.2300	7.5000
54.6700	7.9000
51.3700	8.4000
51.3700	8.5000
48.4200	8.0000
47.9700	7.6000
53.4500	8.4000
48.5200	7.2000
49.8700	8.5000
52.8500	8.6000
49.9500	7.7000
47.6700	6.6000
49.5500	8.0000
52.6200	8.8000
49.1000	9.8000
51.0300	7.0000
52.6200	8.8000
52.4500	8.9000
52.5500	9.3000
52.4700	9.4000
51.8200	9.2000
49.9200	10.1000
49.2500	8.8000
50.9200	7.7000
49.8700	7.5000
51.6300	10.0000
51.8200	9.4000
53.3800	8.3000
54.0000	8.4000
50.7000	10.2000
47.8200	6.8000
53.5500	9.1000
49.4300	8.3000
53.3200	8.8000
53.8500	8.1000
51.7200	5.9000
52.2800	8.8000
53.0300	8.8000
53.5300	9.0000
51.8000	2.9000
47.9300	7.8000
50.3000	7.8000
49.5200	8.1000
53.3500	7.8000
52.2800	9.2000
52.5800	8.9000
49.2200	7.9000
50.7800	7.9000
51.8000	6.2000
51.7700	8.9000
53.8700	8.9000
49.8500	10.0000
49.7500	7.9000
48.7800	7.4000
51.6300	8.5000
47.9300	7.0000
51.1200	8.9000
51.7300	8.3000
48.0000	6.9000
51.2800	10.3000
51.2000	10.3000
51.8200	8.8000
51.5000	8.5000
48.9800	7.7000
50.9200	9.8000
53.3300	9.1000
53.3700	8.8000
50.9800	8.6000
48.4700	6.8000
48.6700	6.8000
48.3500	7.8000
54.3000	8.3000
50.9800	7.9000
47.6300	8.8000
49.6000	8.6000
47.8800	10.1000
51.4000	9.6000
47.8700	3.3000
50.4200	2.9000
54.8000	8.2000
50.0300	9.7000
50.1300	9.7000
52.3500	8.7000
48.2000	9.1000
53.8200	8.4000
48.4500	6.6000
47.9200	5.9000
51.6800	6.7000
47.6500	9.1000
53.0800	8.7000
50.5300	8.0000
52.5000	8.5000
47.4800	6.5000
49.9800	9.9000
52.3800	8.6000
50.8700	7.8000
49.7500	10.0000
50.5800	9.1000
53.7800	8.5000
51.1500	8.2000
51.5000	8.7000
53.6000	8.1000
53.5700	8.3000
54.0800	8.1000
54.0700	7.8000
52.9200	8.7000
49.1000	2.7000
53.3200	7.9000
51.7800	7.4000
51.8500	6.1000
51.5000	9.1000
53.6300	8.6000
53.5500	9.4000
53.5800	9.0000
52.4500	8.9000
51.8800	8.5000
51.6500	6.8000
49.4200	10.6000
48.6700	6.8000
50.1700	7.7000
54.1700	9.1000
52.2200	8.9000
53.9700	8.2000
52.1200	9.3000
48.8000	8.5000
50.1500	6.9000
50.8500	8.7000
47.5300	5.9000
47.8800	5.6000
47.7300	6.1000
