C1	C2
5.0000	383.0483
5.5000	374.0540
5.0000	368.1069
6.0000	363.5661
6.0000	362.6549
8.0000	371.1292
9.5000	345.7175
11.5000	349.8082
12.5000	406.1387
13.0000	434.1982
14.0000	448.5850
13.0000	443.0938
13.0000	428.1507
11.0000	440.9573
8.0000	444.1381
8.0000	446.5323
8.0000	479.6105
8.0000	471.5073
8.0000	455.7189
7.5000	450.4586
5.5000	445.6591
6.0000	446.6076
6.5000	491.6020
5.5000	484.4385
4.5000	461.4436
4.0000	448.6560
5.0000	444.7053
5.0000	440.7903
6.0000	441.0068
7.5000	444.5128
10.0000	419.8712
11.0000	434.2417
11.5000	470.8404
13.0000	491.4089
13.5000	491.8929
14.5000	479.3010
14.5000	461.7730
12.5000	469.1886
11.0000	473.2498
9.5000	470.9658
7.5000	496.3754
8.5000	487.1271
9.0000	470.7801
8.5000	465.2157
7.0000	460.8677
7.0000	451.1349
8.0000	493.1895
6.0000	490.6721
6.0000	466.3964
4.5000	453.3464
4.0000	445.6101
4.5000	442.6606
4.5000	444.4657
7.0000	446.7861
10.0000	421.4234
10.5000	435.7526
11.5000	470.2114
11.5000	488.9883
11.5000	482.9173
12.0000	480.4931
11.0000	462.5777
9.5000	469.6384
8.0000	469.7799
7.0000	470.2769
7.0000	490.9819
7.5000	489.6333
8.0000	465.2705
7.0000	450.4324
7.0000	452.2021
7.0000	454.4848
7.0000	501.1295
6.5000	484.3361
6.0000	469.2051
6.5000	463.0662
6.0000	456.5563
6.0000	449.7206
6.0000	452.1828
7.0000	455.3784
7.5000	433.6462
8.0000	446.9349
8.0000	482.6911
9.0000	503.3938
9.0000	511.9926
9.5000	504.1270
9.5000	485.5874
9.0000	497.7302
8.0000	491.7994
7.0000	483.5772
7.0000	521.8101
7.5000	494.1354
7.0000	469.9345
7.0000	461.1617
6.0000	461.5133
6.0000	458.0267
6.0000	500.5597
5.5000	499.0215
5.5000	483.4484
5.5000	474.2086
6.0000	464.9749
6.0000	459.3687
6.0000	458.7700
7.0000	459.6725
9.0000	425.3159
9.5000	440.8296
10.5000	478.9584
11.0000	505.5458
11.0000	518.8196
11.0000	516.5940
11.0000	495.4879
9.5000	497.3868
8.5000	489.6804
8.0000	486.9267
8.0000	505.2360
8.0000	489.7975
7.0000	472.5647
7.5000	465.4112
7.5000	461.7141
7.0000	458.4992
7.0000	504.2826
7.0000	506.2575
7.0000	483.1786
6.5000	471.5203
6.0000	457.6275
6.0000	452.9448
6.0000	449.4333
7.0000	447.6063
8.0000	419.4288
8.0000	420.0786
8.0000	432.7269
8.0000	449.8804
7.5000	462.3522
6.5000	476.3044
7.0000	465.7251
6.5000	475.9951
6.0000	472.5836
6.0000	473.8050
6.0000	492.5642
6.0000	479.9702
6.0000	466.0587
6.0000	462.6063
6.0000	459.2395
6.0000	457.3476
6.0000	500.0033
6.0000	491.3177
6.0000	465.3087
5.5000	448.4297
6.0000	442.0514
5.5000	435.9058
5.0000	436.7804
5.0000	442.7382
5.5000	416.3726
7.0000	433.1993
7.0000	478.3164
7.0000	503.0748
7.0000	508.9784
7.0000	509.4248
7.0000	493.5562
6.5000	498.4972
6.0000	499.5834
6.0000	493.4713
4.5000	523.2899
4.0000	499.3740
4.0000	482.9864
4.0000	470.2155
3.5000	468.2773
4.0000	465.6951
3.5000	504.5933
4.0000	506.7870
4.0000	483.9037
4.0000	468.9446
5.0000	463.7695
5.0000	456.8083
5.5000	455.6252
6.0000	462.4089
7.0000	440.2512
9.5000	450.6136
10.5000	483.6886
11.5000	501.6906
11.0000	499.8843
12.0000	491.9552
11.0000	474.5225
10.5000	479.6161
8.5000	478.9526
7.0000	476.5251
7.0000	507.3559
7.0000	489.4054
7.0000	472.5090
6.5000	465.6114
6.0000	467.2361
7.0000	460.7969
7.0000	505.3281
5.0000	498.8683
