C1	C2
-5.6000	2.5000
-5.6000	0.0000
-3.9000	12.7000
-6.7000	0.0000
-8.1000	0.0000
-5.6000	0.0000
-3.4000	0.0000
-2.3000	6.4000
-5.8000	12.7000
-11.1000	0.0000
-15.0000	0.0000
-17.5000	0.0000
-15.6000	0.0000
-11.4000	0.0000
-16.1000	0.0000
-10.8000	0.0000
-8.4000	7.6000
-3.4000	22.9000
-2.0000	12.7000
-2.0000	20.3000
-2.0000	61.0000
-2.0000	35.6000
-5.0000	5.1000
-5.8000	0.0000
-7.0000	7.6000
-8.1000	5.1000
-7.5000	12.7000
-7.8000	1.3000
-5.3000	10.2000
-4.5000	66.0000
-5.3000	17.8000
-11.2000	7.6000
-13.1000	0.0000
-8.6000	0.0000
-4.8000	14.0000
-5.0000	11.4000
-6.4000	15.2000
-6.4000	2.5000
-5.9000	30.5000
-5.3000	19.1000
-10.8000	2.5000
-7.8000	0.0000
-10.0000	0.0000
-12.8000	0.0000
-7.5000	0.0000
-2.2000	0.0000
-3.1000	12.7000
-3.9000	0.0000
-7.0000	0.0000
-7.8000	0.0000
-6.2000	0.0000
-3.1000	1.3000
-2.0000	6.4000
-1.1000	12.7000
-5.0000	0.0000
-5.6000	0.0000
-6.1000	0.0000
2.0000	0.0000
3.3000	0.0000
4.5000	0.0000
-1.7000	0.0000
-1.4000	2.5000
-2.0000	19.1000
-2.0000	33.0000
-3.9000	11.4000
-3.6000	38.1000
-4.7000	7.6000
-5.8000	6.4000
-4.7000	7.6000
-4.2000	5.1000
-5.3000	2.5000
-3.1000	0.0000
-4.2000	0.0000
-4.5000	5.1000
-3.7000	11.4000
-5.8000	5.1000
-5.6000	2.5000
-5.0000	0.0000
-7.2000	1.3000
-7.2000	7.6000
-5.3000	48.3000
-4.8000	33.0000
-10.6000	15.2000
-8.4000	38.1000
-7.0000	5.1000
-6.7000	5.1000
-6.4000	0.0000
-4.5000	0.0000
-1.4000	0.0000
-0.3000	5.1000
-3.6000	10.2000
-5.3000	0.0000
-5.3000	0.0000
-5.3000	0.0000
-4.5000	15.2000
-5.3000	5.1000
-5.8000	3.8000
-6.2000	3.8000
-3.9000	0.0000
-1.1000	2.5000
-2.8000	10.2000
-5.9000	0.0000
-3.6000	0.0000
0.8000	0.0000
3.1000	0.0000
2.2000	0.0000
0.8000	0.0000
0.3000	0.0000
-2.3000	0.0000
-3.9000	0.0000
-4.2000	10.2000
-5.0000	2.5000
-7.3000	0.0000
-0.9000	0.0000
1.4000	0.0000
-2.3000	0.0000
-2.8000	0.0000
-1.7000	0.0000
0.6000	0.0000
0.6000	2.5000
-5.0000	2.5000
-4.8000	0.0000
-1.1000	0.0000
-11.4000	0.0000
-13.4000	0.0000
-12.3000	8.9000
-10.3000	7.6000
-8.9000	3.8000
-9.8000	7.6000
-9.8000	7.6000
-8.7000	0.0000
-8.6000	5.1000
-4.5000	12.7000
-5.3000	25.4000
-6.4000	3.8000
-7.5000	5.1000
-5.6000	6.4000
-6.1000	7.6000
-5.6000	2.5000
-5.0000	26.7000
-2.8000	27.9000
-4.5000	0.0000
-3.3000	0.0000
-3.1000	12.7000
-2.2000	22.9000
-2.3000	7.6000
-5.9000	17.8000
-3.9000	24.1000
-3.7000	48.3000
-3.4000	0.0000
-5.6000	0.0000
-4.5000	0.0000
0.6000	17.8000
-2.0000	7.6000
-4.2000	7.6000
-4.7000	0.0000
-4.5000	10.2000
-4.5000	17.8000
-7.8000	0.0000
-9.7000	0.0000
-10.0000	5.1000
-9.5000	0.0000
-9.8000	0.0000
-10.9000	0.0000
-14.5000	0.0000
-11.1000	0.0000
-15.3000	0.0000
-13.6000	0.0000
-13.9000	0.0000
-15.0000	0.0000
-10.6000	0.0000
-11.4000	0.0000
-11.1000	0.0000
-12.2000	0.0000
-14.2000	0.0000
-11.2000	0.0000
-7.5000	27.9000
-5.3000	0.0000
-2.0000	0.0000
-7.2000	17.8000
-5.6000	27.9000
-10.3000	10.2000
-10.3000	10.2000
-8.9000	7.6000
-5.3000	3.8000
-2.5000	6.4000
-2.3000	17.8000
-5.9000	2.5000
-7.5000	5.1000
-6.1000	2.5000
-5.0000	10.2000
-6.4000	7.6000
-10.3000	24.1000
-9.2000	7.6000
-6.2000	2.5000
-6.1000	21.6000
-4.2000	19.1000
-5.8000	0.0000
-9.2000	0.0000
-3.9000	0.0000
-3.3000	0.0000
2.0000	0.0000
-1.4000	0.0000
0.0000	0.0000
-5.6000	27.9000
-6.1000	15.2000
-6.9000	14.0000
-6.4000	7.6000
-5.3000	25.4000
-5.9000	0.0000
-7.5000	12.7000
-6.1000	5.1000
-8.7000	0.0000
-6.9000	21.6000
-6.7000	10.2000
-10.3000	7.6000
-9.5000	7.6000
-7.3000	33.0000
-8.6000	12.7000
-8.9000	10.2000
-9.2000	25.4000
-8.6000	27.9000
-7.0000	2.5000
-8.7000	0.0000
-10.3000	2.5000
-7.8000	0.0000
-11.1000	0.0000
-14.5000	0.0000
-13.9000	12.7000
-11.4000	27.9000
-7.8000	71.1000
-3.6000	43.2000
-4.7000	21.6000
-5.0000	22.9000
-8.1000	1.3000
-6.7000	7.6000
-3.9000	48.3000
0.6000	12.7000
-5.0000	0.0000
-3.1000	0.0000
-5.6000	0.0000
-3.9000	0.0000
-2.5000	0.0000
-5.3000	0.0000
-3.1000	0.0000
-3.4000	0.0000
-1.7000	10.2000
-1.4000	25.4000
-2.0000	17.8000
-3.1000	5.1000
-4.5000	2.5000
-2.8000	0.0000
-5.9000	7.6000
-4.8000	7.6000
-4.5000	2.5000
-4.5000	12.7000
-3.4000	20.3000
-2.8000	20.3000
-5.3000	10.2000
-3.9000	6.4000
-3.4000	0.0000
-0.3000	0.0000
-1.7000	12.7000
-7.0000	7.6000
-5.6000	0.0000
-2.8000	0.0000
1.7000	0.0000
0.3000	2.5000
-2.2000	0.0000
-0.9000	0.0000
0.6000	0.0000
-3.9000	5.1000
-2.5000	0.0000
-2.5000	1.3000
-1.4000	0.0000
-0.8000	0.0000
2.2000	5.1000
-1.4000	7.6000
-2.3000	0.0000
1.7000	0.0000
1.2000	0.0000
3.6000	0.0000
0.6000	0.0000
-2.5000	2.5000
-3.1000	0.0000
-0.3000	0.0000
3.4000	0.0000
2.0000	3.8000
1.7000	7.6000
0.6000	2.5000
-1.7000	2.5000
-3.4000	6.4000
-3.6000	0.0000
-3.6000	5.1000
-2.8000	2.5000
-4.5000	5.1000
-4.8000	0.0000
-5.0000	0.0000
-2.5000	0.0000
-0.6000	0.0000
0.9000	0.0000
0.6000	0.0000
-0.8000	0.0000
-2.0000	5.1000
0.3000	0.0000
3.1000	0.0000
-3.9000	12.7000
-5.0000	1.3000
-4.2000	5.1000
-3.1000	45.7000
-0.6000	0.0000
0.0000	0.0000
0.8000	0.0000
2.5000	0.0000
-4.2000	5.1000
-4.7000	12.7000
-5.0000	10.2000
-4.2000	0.0000
-2.0000	27.9000
-5.6000	0.0000
-6.1000	1.3000
-4.2000	0.0000
-0.9000	0.0000
1.1000	0.0000
-0.6000	0.0000
-1.7000	10.2000
-1.4000	2.5000
-1.1000	27.9000
-2.5000	7.6000
-3.4000	3.8000
-4.7000	0.0000
-2.5000	1.3000
-2.5000	16.5000
-4.8000	5.1000
-3.1000	16.5000
-5.0000	0.0000
-7.5000	10.2000
-6.1000	10.2000
-6.7000	2.5000
-2.8000	0.0000
-0.9000	20.3000
-7.5000	12.7000
-6.9000	8.9000
-4.2000	15.2000
-4.8000	24.1000
-9.8000	0.0000
-11.4000	0.0000
-9.5000	0.0000
-6.4000	12.7000
-6.7000	0.0000
-7.5000	0.0000
-12.0000	0.0000
-8.6000	7.6000
-7.8000	16.5000
-8.6000	0.0000
-6.9000	0.0000
-8.4000	19.1000
-8.6000	8.9000
-9.2000	7.6000
-8.6000	8.9000
-7.8000	12.7000
-8.9000	2.5000
-10.0000	0.0000
-11.4000	2.5000
-15.6000	0.0000
-17.5000	0.0000
-12.8000	35.6000
-8.6000	0.0000
-5.9000	0.0000
-7.2000	0.0000
-7.5000	0.0000
-4.5000	15.2000
-2.2000	17.8000
-1.1000	0.0000
-0.3000	0.0000
-7.2000	0.0000
-5.0000	1.3000
-2.8000	25.4000
-4.5000	0.0000
-5.6000	0.0000
-10.3000	0.0000
-12.5000	0.0000
-12.8000	0.0000
-12.2000	0.0000
-12.5000	0.0000
-12.2000	5.1000
-10.8000	0.0000
-12.8000	5.1000
-12.8000	0.0000
-13.9000	0.0000
-14.2000	0.0000
-10.3000	0.0000
-7.5000	0.0000
-12.0000	0.0000
-10.0000	0.0000
-6.1000	10.2000
-11.7000	20.3000
-8.9000	45.7000
-7.3000	7.6000
-8.1000	0.0000
-10.3000	1.3000
-11.7000	7.6000
-9.7000	5.1000
-10.0000	0.0000
-6.1000	5.1000
-6.1000	1.3000
-11.7000	0.0000
-10.9000	2.5000
-5.0000	12.7000
-2.8000	22.9000
-6.7000	0.0000
-4.2000	6.4000
-5.0000	10.2000
-4.7000	7.6000
-3.7000	0.0000
-1.4000	15.2000
-2.5000	7.6000
-8.1000	0.0000
-10.0000	0.0000
-11.1000	0.0000
-11.4000	0.0000
-7.5000	0.0000
-4.2000	6.4000
-5.3000	0.0000
-6.4000	0.0000
-4.7000	0.0000
-6.7000	10.2000
-8.6000	5.1000
-7.3000	7.6000
-6.1000	14.0000
-8.1000	22.9000
-6.1000	22.9000
-5.6000	17.8000
