C1	C2
3.2074	1.8483
3.0760	1.7129
3.1261	1.8410
3.8186	2.3740
3.4221	2.0806
3.2816	1.8010
3.0694	1.5165
3.2829	1.7898
3.0543	1.4801
3.3951	2.1253
3.6400	2.1893
3.1733	1.6210
3.2695	1.8103
3.3894	2.4085
3.0486	1.1740
3.1118	1.4237
2.8527	1.3536
3.1159	1.4164
2.9688	1.6397
2.9989	1.3859
3.1161	1.4537
3.4267	1.4314
2.8306	1.5138
2.8224	1.4999
2.7783	1.5329
2.5847	1.5720
2.3306	1.2869
2.3312	0.9410
2.3283	0.9444
2.3272	0.9795
2.7623	1.3234
3.0060	1.6920
2.8410	1.4863
2.8649	1.5748
2.6111	1.3598
2.6945	1.3069
2.7621	1.6158
2.7002	1.2771
2.6201	1.2817
2.6076	1.1578
2.6891	1.1929
2.8093	1.1351
3.3815	2.2310
2.6463	1.0775
2.5607	1.0173
2.6301	1.0829
2.5231	0.8477
2.6554	0.9109
2.7208	0.9350
2.5581	0.7604
2.8996	1.0997
2.9469	1.1409
3.0043	1.1289
2.9243	1.0481
3.0671	1.1064
2.9519	0.9840
2.9810	0.9126
2.9575	0.8839
2.8683	1.1160
2.7958	1.1225
3.0061	0.9840
2.8063	0.8474
3.0744	0.9975
3.1572	0.9124
3.2214	0.9468
3.3138	1.2371
3.2731	1.0578
3.1669	0.9402
3.2947	1.0603
3.9292	2.1641
3.5829	1.5140
3.8140	1.7839
3.3379	1.2003
3.5194	1.3613
3.4314	1.4767
3.4524	1.1733
3.2047	0.8282
3.5488	1.2383
3.4804	1.2087
3.3711	1.2002
3.3721	0.7657
3.5867	1.6051
3.4212	0.5530
3.5487	0.6885
3.6286	0.9050
3.8257	1.4415
3.4491	1.1350
3.3737	1.1261
3.8331	1.4642
3.9933	1.5039
4.0978	1.7195
3.9226	1.7068
3.9762	1.6910
3.7675	1.4857
3.9189	3.7711
3.7848	1.3431
3.8103	1.5817
3.9667	1.3949
4.0244	1.4376
3.8786	1.2653
3.9685	1.3403
4.4104	1.8205
3.8167	1.2547
3.8192	1.2810
4.2376	1.5785
2.8143	1.6173
2.8630	1.5852
2.9999	1.7147
2.9956	1.7419
2.8918	1.5454
3.6692	1.8360
3.6176	1.9357
3.6074	2.0243
3.1896	2.2585
3.8589	2.6467
3.7188	2.3907
3.7197	2.4621
3.3313	2.2822
2.9309	1.6686
2.5142	0.9845
2.6919	0.9843
3.0486	1.3555
2.5931	0.9803
2.9509	1.2504
2.6431	1.0206
3.8957	2.0281
3.4655	1.6263
3.3791	1.5262
2.6606	1.0177
3.2048	1.4027
2.6731	1.0255
2.8773	1.2792
2.6934	1.1283
3.3725	1.5127
3.2879	1.4845
3.0933	1.3435
3.0568	1.3408
3.9063	2.5881
3.1363	1.3133
3.1932	1.3340
2.9173	1.1047
3.1094	1.1748
2.8299	1.1377
2.9011	1.1261
3.1155	1.2494
3.0995	1.1964
3.0983	1.1940
2.5548	0.9068
2.5650	0.9444
2.6142	0.9913
2.6282	0.9241
3.3565	1.4146
3.0967	1.4178
