C1	C2
14439.0000	311.0000
14131.0000	149.0000
8008.0000	244.0000
6600.0000	443.0000
6250.0000	571.0000
6375.0000	493.0000
7155.0000	417.0000
5994.0000	505.0000
6692.0000	429.0000
6055.0000	481.0000
6018.0000	478.0000
5507.0000	543.0000
6126.0000	460.0000
5507.0000	523.0000
6668.0000	460.0000
6450.0000	455.0000
6838.0000	422.0000
6627.0000	452.0000
8297.0000	377.0000
6487.0000	432.0000
9013.0000	340.0000
6415.0000	478.0000
6315.0000	449.0000
6386.0000	479.0000
6435.0000	453.0000
5580.0000	546.0000
5638.0000	585.0000
5618.0000	587.0000
5573.0000	588.0000
6060.0000	540.0000
7058.0000	441.0000
6922.0000	448.0000
8427.0000	397.0000
9649.0000	347.0000
7436.0000	414.0000
7684.0000	429.0000
12543.0000	179.0000
7303.0000	438.0000
7433.0000	422.0000
7342.0000	421.0000
6684.0000	501.0000
6612.0000	464.0000
5700.0000	544.0000
5564.0000	592.0000
5683.0000	589.0000
6275.0000	490.0000
6274.0000	501.0000
6463.0000	533.0000
7642.0000	400.0000
9608.0000	354.0000
6362.0000	531.0000
6537.0000	498.0000
7545.0000	437.0000
6421.0000	486.0000
7342.0000	437.0000
6478.0000	512.0000
6801.0000	491.0000
6783.0000	493.0000
8006.0000	392.0000
7974.0000	386.0000
7864.0000	390.0000
7913.0000	384.0000
8086.0000	388.0000
6666.0000	491.0000
6468.0000	475.0000
6508.0000	495.0000
6643.0000	495.0000
6620.0000	465.0000
5712.0000	568.0000
5739.0000	567.0000
5637.0000	559.0000
5655.0000	546.0000
6158.0000	517.0000
6095.0000	491.0000
6135.0000	526.0000
7090.0000	426.0000
7252.0000	451.0000
8569.0000	377.0000
8788.0000	380.0000
6027.0000	563.0000
5916.0000	541.0000
5628.0000	587.0000
5572.0000	556.0000
5637.0000	587.0000
6873.0000	468.0000
6793.0000	457.0000
6427.0000	474.0000
6424.0000	492.0000
6790.0000	434.0000
6961.0000	437.0000
6388.0000	481.0000
8044.0000	419.0000
7806.0000	400.0000
5989.0000	557.0000
6559.0000	487.0000
6101.0000	539.0000
6634.0000	496.0000
9611.0000	355.0000
7036.0000	466.0000
6834.0000	454.0000
7618.0000	408.0000
8005.0000	430.0000
8281.0000	394.0000
6421.0000	528.0000
6389.0000	496.0000
6420.0000	523.0000
6243.0000	513.0000
5941.0000	541.0000
6470.0000	517.0000
6937.0000	462.0000
8122.0000	430.0000
6063.0000	552.0000
6267.0000	543.0000
6834.0000	462.0000
