C1	C2
0.0450	1.0000
0.0400	1.0000
0.0450	1.0000
0.0400	1.0000
0.0300	1.0000
0.0350	1.0000
0.0275	1.0000
0.0325	1.0000
0.0500	1.0000
0.0250	0.0000
0.0275	0.0000
0.0275	1.0000
0.0450	1.0000
0.0325	1.0000
0.0225	0.0000
0.0200	1.0000
0.0300	1.0000
0.0500	1.0000
0.0175	0.0000
0.0275	0.0000
0.0200	0.0000
0.0200	1.0000
0.0275	1.0000
0.0275	1.0000
0.0275	1.0000
0.0300	1.0000
0.0150	0.0000
0.0225	1.0000
0.0400	1.0000
0.0500	1.0000
0.0500	1.0000
0.0350	1.0000
0.0450	1.0000
0.0500	1.0000
0.0225	1.0000
0.0300	1.0000
0.0350	1.0000
0.0150	0.0000
0.0350	1.0000
0.0400	1.0000
0.0400	1.0000
0.0175	1.0000
0.0250	1.0000
0.0500	1.0000
0.0400	1.0000
0.0200	1.0000
0.0175	1.0000
0.0275	1.0000
0.0225	1.0000
0.0250	1.0000
0.0200	1.0000
0.0175	1.0000
0.0400	1.0000
0.0250	1.0000
0.0225	0.0000
0.0275	1.0000
0.0450	1.0000
0.0175	1.0000
0.0175	0.0000
0.0400	1.0000
0.0225	0.0000
0.0350	1.0000
0.0275	1.0000
0.0275	1.0000
0.0400	1.0000
0.0150	1.0000
0.0225	1.0000
0.0500	1.0000
0.0300	1.0000
0.0250	1.0000
0.0400	1.0000
0.0500	1.0000
0.0325	1.0000
0.0325	1.0000
0.0350	1.0000
0.0325	0.0000
0.0325	1.0000
0.0325	1.0000
0.0200	0.0000
0.0450	1.0000
0.0400	1.0000
0.0200	1.0000
0.0150	1.0000
0.0250	1.0000
0.0325	1.0000
0.0300	1.0000
0.0225	1.0000
0.0450	1.0000
0.0300	1.0000
0.0275	1.0000
0.0350	1.0000
0.0400	1.0000
0.0450	1.0000
0.0450	1.0000
0.0275	1.0000
0.0275	1.0000
0.0200	0.0000
0.0300	1.0000
0.0500	1.0000
0.0500	1.0000
0.0200	1.0000
0.0175	1.0000
0.0200	1.0000
0.0500	1.0000
0.0500	1.0000
0.0350	1.0000
0.0300	0.0000
0.0250	0.0000
0.0175	1.0000
0.0150	1.0000
0.0450	1.0000
0.0325	1.0000
0.0350	1.0000
0.0325	1.0000
0.0325	1.0000
0.0450	1.0000
0.0350	0.0000
0.0225	1.0000
0.0150	0.0000
0.0500	1.0000
0.0325	1.0000
0.0175	1.0000
0.0200	0.0000
0.0150	1.0000
0.0175	0.0000
0.0225	0.0000
0.0275	1.0000
0.0300	1.0000
0.0225	0.0000
0.0300	1.0000
0.0175	0.0000
0.0150	0.0000
0.0225	1.0000
0.0175	0.0000
0.0200	0.0000
0.0150	1.0000
0.0175	1.0000
0.0275	1.0000
0.0250	1.0000
0.0225	0.0000
0.0450	0.0000
0.0450	1.0000
0.0325	1.0000
0.0175	0.0000
0.0250	1.0000
0.0450	1.0000
0.0400	1.0000
0.0225	1.0000
0.0500	1.0000
0.0275	1.0000
0.0175	0.0000
0.0150	0.0000
0.0225	1.0000
0.0450	1.0000
0.0150	1.0000
0.0275	1.0000
0.0325	1.0000
0.0350	1.0000
0.0150	0.0000
0.0350	1.0000
0.0350	1.0000
0.0350	1.0000
0.0300	1.0000
0.0250	1.0000
0.0225	1.0000
0.0400	1.0000
0.0150	1.0000
0.0150	1.0000
0.0200	0.0000
0.0350	1.0000
0.0350	1.0000
0.0300	1.0000
0.0325	1.0000
0.0500	1.0000
0.0225	0.0000
0.0300	1.0000
0.0500	1.0000
0.0325	1.0000
0.0275	0.0000
0.0450	1.0000
0.0325	1.0000
0.0350	1.0000
0.0200	1.0000
0.0450	1.0000
0.0175	0.0000
0.0350	1.0000
0.0150	0.0000
0.0225	1.0000
0.0250	1.0000
0.0250	1.0000
0.0300	1.0000
0.0150	1.0000
0.0300	1.0000
0.0500	1.0000
0.0450	1.0000
0.0200	1.0000
0.0250	0.0000
0.0450	1.0000
0.0200	0.0000
0.0300	1.0000
0.0300	1.0000
0.0400	1.0000
0.0200	1.0000
0.0300	1.0000
0.0400	1.0000
0.0175	1.0000
0.0175	1.0000
0.0250	1.0000
0.0450	1.0000
0.0500	1.0000
0.0350	1.0000
0.0225	0.0000
0.0200	0.0000
0.0250	1.0000
0.0300	1.0000
0.0200	0.0000
0.0175	1.0000
0.0150	0.0000
0.0225	1.0000
0.0325	1.0000
0.0350	1.0000
0.0400	1.0000
0.0400	1.0000
0.0250	1.0000
0.0200	1.0000
0.0400	1.0000
0.0250	0.0000
0.0500	1.0000
0.0250	1.0000
0.0325	1.0000
0.0400	1.0000
0.0325	1.0000
0.0175	1.0000
0.0150	1.0000
0.0150	0.0000
0.0275	1.0000
0.0250	1.0000
0.0150	0.0000
0.0500	1.0000
0.0250	1.0000
