C1	C2
42.0000	43.5100
79.0000	41.3300
72.0000	36.7800
43.0000	-8.8200
78.0000	34.6100
75.0000	40.1100
76.0000	12.5200
83.0000	-35.1800
82.0000	48.1200
70.0000	40.2400
74.0000	25.4000
77.0000	26.1900
63.0000	23.7100
79.0000	13.0900
75.0000	53.9700
81.0000	50.8300
79.0000	17.2500
56.0000	6.4800
65.0000	27.4400
66.0000	-16.3000
77.0000	43.8600
47.0000	-24.6600
75.0000	-15.7800
79.0000	4.9400
76.0000	42.7100
52.0000	12.3500
49.0000	-3.3800
60.0000	11.5400
50.0000	3.8600
82.0000	45.4200
45.0000	4.3600
52.0000	12.1100
81.0000	49.4200
81.0000	-33.4500
74.0000	31.1400
65.0000	-11.7000
54.0000	-4.2500
46.0000	-4.3300
81.0000	9.9200
48.0000	5.3300
78.0000	45.8000
79.0000	23.0000
81.0000	35.1700
79.0000	50.0800
80.0000	55.6800
55.0000	11.5800
74.0000	18.4800
77.0000	-0.2300
72.0000	30.0600
74.0000	13.7000
51.0000	3.7500
58.0000	15.3300
77.0000	59.4300
52.0000	9.0000
68.0000	6.9200
70.0000	-18.1400
82.0000	60.1700
83.0000	48.8600
79.0000	4.9300
76.0000	-17.5400
58.0000	0.3900
59.0000	13.4400
74.0000	41.7000
81.0000	52.5200
59.0000	5.5400
80.0000	37.9700
69.0000	12.0500
82.0000	16.0000
77.0000	13.4700
73.0000	14.6200
55.0000	9.5400
47.0000	11.8600
66.0000	6.8000
60.0000	18.5400
73.0000	14.0800
84.0000	22.3000
77.0000	47.5000
83.0000	64.1400
64.0000	28.6300
70.0000	-6.1900
71.0000	35.7100
59.0000	33.3200
80.0000	53.3400
82.0000	31.7900
83.0000	41.9000
75.0000	18.0000
85.0000	35.6800
73.0000	31.9400
71.0000	51.1800
52.0000	-1.2800
69.0000	39.0200
81.0000	37.5100
79.0000	29.3700
69.0000	42.8700
63.0000	17.9700
77.0000	56.9500
73.0000	33.8900
46.0000	-29.3000
45.0000	6.3100
76.0000	32.8800
78.0000	54.6900
81.0000	49.6100
82.0000	22.1800
76.0000	42.0000
59.0000	-18.9200
46.0000	-13.9900
75.0000	3.1500
66.0000	4.1700
54.0000	12.6500
81.0000	35.9000
82.0000	14.6000
64.0000	18.0700
75.0000	-20.1600
77.0000	19.4200
68.0000	47.9100
77.0000	42.4600
72.0000	33.9900
45.0000	-25.9700
63.0000	19.7400
53.0000	-22.5700
62.0000	27.7100
81.0000	52.3700
79.0000	12.1000
79.0000	-22.2800
81.0000	-41.2900
74.0000	12.1500
54.0000	13.5200
47.0000	9.0600
82.0000	59.9100
76.0000	23.6100
64.0000	33.6800
74.0000	31.8800
77.0000	8.9900
60.0000	-9.4700
73.0000	-25.3000
72.0000	-12.0900
72.0000	14.5800
79.0000	52.2200
80.0000	38.7100
82.0000	18.4500
75.0000	25.2900
71.0000	47.0100
80.0000	-20.8700
75.0000	44.4500
72.0000	55.7600
66.0000	27.1500
74.0000	14.0000
74.0000	-13.8300
66.0000	0.3400
74.0000	24.6700
64.0000	14.7000
76.0000	44.8000
43.0000	8.4700
81.0000	1.2900
78.0000	48.2100
80.0000	46.0500
63.0000	-9.4300
47.0000	2.0400
56.0000	-25.7500
83.0000	40.4200
75.0000	6.9200
73.0000	13.2000
58.0000	15.6300
72.0000	5.8200
45.0000	-26.3200
82.0000	59.3300
83.0000	46.9500
75.0000	33.5200
69.0000	38.5700
51.0000	-6.1700
74.0000	13.7600
59.0000	-8.5700
60.0000	6.1200
73.0000	-21.1400
71.0000	10.6600
75.0000	36.8100
73.0000	39.9400
67.0000	37.9500
48.0000	0.3100
73.0000	50.4400
80.0000	24.4800
81.0000	51.5000
80.0000	38.8900
83.0000	18.3400
79.0000	-34.8900
70.0000	41.3200
70.0000	-17.7400
76.0000	10.5000
75.0000	21.0300
62.0000	15.3600
39.0000	-15.4100
40.0000	-17.8200
