C1	C2
44.6000	-0.8200
38.2000	-0.2530
67.8000	-0.2070
61.3000	-0.1650
28.0000	-0.1470
34.3000	-0.2820
28.9000	-0.8450
29.3000	-0.2130
14.6000	-0.8940
21.5000	-1.1660
33.8000	-1.2390
29.1000	-0.6360
11.5000	-0.1770
23.9000	-0.1790
12.5000	-0.2160
14.6000	-0.2650
2.4000	-0.4680
12.7000	-0.6250
17.7000	-0.9000
9.9000	-0.5060
14.3000	-0.0690
15.0000	0.0040
30.6000	-0.2220
2.3000	-0.1600
5.1000	-0.3460
1.6000	-0.0900
15.2000	0.2410
8.8000	-0.1950
9.9000	0.0130
14.3000	-0.2660
9.9000	-1.0380
8.2000	-0.9970
24.4000	-0.0030
8.7000	0.1980
11.9000	-0.3700
15.8000	-0.4610
21.6000	-0.7950
14.2000	0.0180
6.0000	0.4090
6.3000	0.3550
16.9000	-0.2350
6.7000	-0.2740
14.2000	0.1150
2.2000	0.2160
3.3000	-0.0910
6.6000	0.2930
7.8000	0.6690
0.1000	0.5100
5.9000	-0.4070
6.4000	-0.1300
0.1000	0.1120
0.0000	0.0850
5.3000	0.4040
1.1000	0.2650
4.1000	0.1750
0.5000	-0.6790
1.0000	-0.3390
0.6000	-0.3810
0.0000	-0.3430
6.2000	-0.4380
2.4000	-0.4930
4.8000	-0.5070
7.5000	-0.2120
10.7000	-0.2500
6.1000	-0.1650
12.3000	-0.1610
13.1000	-0.6250
7.3000	-0.9120
24.0000	0.2580
27.2000	-0.0960
19.3000	-0.2770
19.5000	-0.1620
23.5000	-0.0550
34.1000	0.0610
21.9000	-0.0890
48.1000	0.3460
66.0000	-0.0640
43.0000	-0.8320
30.7000	-0.7970
29.6000	-0.2660
36.4000	-1.0750
53.2000	-0.4470
51.5000	-0.5650
51.6000	-0.3380
43.5000	0.0740
60.5000	-0.5370
76.9000	-0.3000
58.4000	-0.0710
53.2000	0.0690
64.4000	-0.4540
54.8000	-0.4670
47.3000	0.3780
45.0000	0.7220
69.5000	0.1820
66.8000	0.3140
95.8000	-0.4670
64.1000	-0.5710
45.2000	-0.5300
45.4000	-0.3950
40.4000	0.1060
57.7000	0.1540
59.2000	-0.0870
84.4000	-0.4300
41.8000	-0.6100
60.6000	-0.7140
46.9000	-0.6880
42.8000	-0.7470
82.1000	-0.5170
31.5000	-0.4470
76.3000	0.2870
80.6000	-0.1640
46.0000	-0.3240
52.6000	-0.5020
83.8000	-0.4590
84.5000	-0.4720
75.9000	-0.2570
91.5000	-0.5390
86.9000	-0.3410
87.5000	-0.5930
76.1000	-0.8760
66.5000	-0.9420
51.2000	-0.6290
53.1000	-0.6000
55.8000	0.0800
61.9000	-0.2620
47.8000	-0.3980
36.6000	-0.7920
47.2000	-0.6210
42.8000	-1.0390
71.8000	-0.6760
49.8000	-0.8830
55.0000	-0.8140
73.0000	-0.7180
