C1	C2
35.0000	6000.0000
46.0000	100.0000
37.0000	700.0000
39.0000	1000.0000
42.0000	49.0000
32.0000	59.0000
72.0000	50.0000
33.0000	10000.0000
27.0000	275.0000
76.0000	11744.0000
68.0000	3095.0000
75.0000	800.0000
45.0000	16.0000
37.0000	4.0000
59.0000	70.0000
43.0000	100.0000
41.0000	33000.0000
46.0000	4.0000
27.0000	7.0000
76.0000	2100.0000
36.0000	1000.0000
32.0000	45.0000
38.0000	20.0000
67.0000	10000.0000
70.0000	728.0000
45.0000	11.0000
42.0000	9799.0000
37.0000	50.0000
48.0000	1317.0000
33.0000	300.0000
16.0000	984.0000
50.0000	1000.0000
45.0000	1000.0000
37.0000	2.0000
30.0000	100.0000
31.0000	150.0000
53.0000	125.0000
54.0000	2388.0000
41.0000	50.0000
54.0000	54600.0000
53.0000	500.0000
30.0000	1646.0000
55.0000	285.0000
30.0000	75.0000
39.0000	127.0000
50.0000	300.0000
42.0000	10.0000
32.0000	40.0000
36.0000	3.0000
28.0000	50.0000
40.0000	1000.0000
63.0000	45.0000
43.0000	12.0000
24.0000	3000.0000
50.0000	75.0000
23.0000	3000.0000
56.0000	4200.0000
36.0000	1500.0000
72.0000	1000.0000
76.0000	2000.0000
59.0000	79.0000
49.0000	300.0000
34.0000	4000.0000
33.0000	26.0000
39.0000	500.0000
77.0000	600.0000
36.0000	150.0000
57.0000	15000.0000
46.0000	45.0000
40.0000	30.0000
34.0000	375.0000
76.0000	2000.0000
76.0000	37.0000
39.0000	200.0000
40.0000	700.0000
77.0000	5000.0000
34.0000	950.0000
60.0000	3.0000
70.0000	67.0000
47.0000	1.0000
16.0000	166.0000
81.0000	1800.0000
50.0000	1744.0000
38.0000	25.0000
39.0000	150.0000
52.0000	6.0000
31.0000	250.0000
59.0000	50.0000
47.0000	33.0000
70.0000	10000.0000
30.0000	15.0000
47.0000	200.0000
36.0000	600.0000
49.0000	1225.0000
65.0000	200.0000
42.0000	132.0000
34.0000	13000.0000
50.0000	1000.0000
34.0000	500.0000
48.0000	150.0000
41.0000	500.0000
23.0000	2000.0000
35.0000	60.0000
36.0000	100.0000
38.0000	20.0000
37.0000	60.0000
55.0000	1000.0000
26.0000	310.0000
41.0000	281.0000
67.0000	1000.0000
24.0000	7700.0000
62.0000	250.0000
53.0000	5500.0000
78.0000	99999.0000
31.0000	5.0000
59.0000	206.0000
71.0000	5.0000
62.0000	100.0000
45.0000	10.0000
65.0000	195.0000
41.0000	50.0000
51.0000	275.0000
32.0000	300.0000
16.0000	389.0000
74.0000	850.0000
36.0000	100.0000
51.0000	450.0000
49.0000	900.0000
46.0000	400.0000
32.0000	1000.0000
59.0000	250.0000
57.0000	200.0000
37.0000	900.0000
53.0000	212.0000
49.0000	2000.0000
23.0000	50.0000
39.0000	7.0000
82.0000	2000.0000
63.0000	400.0000
36.0000	25.0000
73.0000	200.0000
54.0000	600.0000
33.0000	270.0000
46.0000	1250.0000
41.0000	200.0000
43.0000	50.0000
43.0000	250.0000
41.0000	100.0000
49.0000	1200.0000
25.0000	25.0000
31.0000	50.0000
38.0000	2000.0000
47.0000	1.0000
78.0000	5412.0000
45.0000	100.0000
53.0000	50.0000
22.0000	140.0000
41.0000	100.0000
46.0000	500.0000
20.0000	70.0000
38.0000	66.0000
61.0000	3000.0000
60.0000	3.0000
35.0000	150.0000
36.0000	80.0000
46.0000	250.0000
45.0000	50.0000
70.0000	29350.0000
32.0000	300.0000
67.0000	1100.0000
50.0000	4.0000
34.0000	500.0000
72.0000	11.0000
60.0000	1500.0000
48.0000	187.0000
79.0000	10.0000
46.0000	1000.0000
41.0000	500.0000
42.0000	20.0000
38.0000	600.0000
35.0000	200.0000
66.0000	600.0000
36.0000	250.0000
31.0000	18.0000
24.0000	12000.0000
43.0000	17.0000
38.0000	120.0000
31.0000	25.0000
67.0000	100.0000
35.0000	100.0000
47.0000	37.0000
28.0000	300.0000
55.0000	200.0000
58.0000	2052.0000
29.0000	200.0000
63.0000	2400.0000
63.0000	7500.0000
55.0000	100.0000
52.0000	2000.0000
40.0000	3000.0000
33.0000	300.0000
56.0000	2000.0000
68.0000	2812.0000
63.0000	10.0000
33.0000	300.0000
17.0000	400.0000
40.0000	20.0000
56.0000	1000.0000
42.0000	7000.0000
55.0000	2.0000
55.0000	20000.0000
31.0000	200.0000
34.0000	200.0000
44.0000	250.0000
46.0000	180.0000
62.0000	900.0000
32.0000	43.0000
20.0000	187.0000
43.0000	4.0000
56.0000	1.0000
31.0000	1000.0000
30.0000	157.0000
77.0000	3983.0000
51.0000	3000.0000
58.0000	200.0000
67.0000	3000.0000
61.0000	3300.0000
46.0000	125.0000
48.0000	500.0000
75.0000	100.0000
49.0000	3000.0000
78.0000	4000.0000
75.0000	100.0000
49.0000	500.0000
17.0000	650.0000
58.0000	1.0000
47.0000	700.0000
69.0000	6000.0000
37.0000	100.0000
59.0000	500.0000
53.0000	500.0000
58.0000	1650.0000
51.0000	50.0000
64.0000	200.0000
46.0000	300.0000
64.0000	30.0000
50.0000	156.0000
70.0000	500.0000
83.0000	417.0000
27.0000	100.0000
55.0000	2850.0000
52.0000	150.0000
45.0000	300.0000
47.0000	3.0000
43.0000	1000.0000
79.0000	200.0000
17.0000	875.0000
55.0000	5000.0000
37.0000	100.0000
54.0000	100.0000
28.0000	100.0000
64.0000	1516.0000
51.0000	1000.0000
57.0000	2052.0000
81.0000	96.0000
35.0000	150.0000
57.0000	2500.0000
48.0000	600.0000
63.0000	100.0000
75.0000	1248.0000
76.0000	2900.0000
57.0000	5.0000
36.0000	500.0000
36.0000	105.0000
39.0000	10.0000
34.0000	300.0000
44.0000	1.0000
51.0000	282.0000
57.0000	1000.0000
36.0000	910.0000
68.0000	2000.0000
42.0000	1778.0000
47.0000	500.0000
32.0000	100.0000
45.0000	400.0000
49.0000	30.0000
43.0000	138.0000
24.0000	125.0000
67.0000	4500.0000
55.0000	3500.0000
55.0000	141.0000
53.0000	250.0000
50.0000	1250.0000
66.0000	40.0000
60.0000	75.0000
52.0000	6.0000
60.0000	5700.0000
34.0000	8.0000
89.0000	24000.0000
39.0000	100.0000
39.0000	500.0000
43.0000	1.0000
27.0000	50.0000
37.0000	3000.0000
45.0000	250.0000
43.0000	92.0000
39.0000	50.0000
49.0000	23.0000
64.0000	43.0000
38.0000	75.0000
31.0000	1.0000
54.0000	1000.0000
62.0000	850.0000
30.0000	30.0000
61.0000	2150.0000
31.0000	200.0000
66.0000	225.0000
44.0000	1250.0000
52.0000	2500.0000
52.0000	10.0000
55.0000	3.0000
52.0000	120.0000
55.0000	7500.0000
45.0000	4.0000
35.0000	200.0000
54.0000	440.0000
45.0000	145.0000
44.0000	159.0000
73.0000	170.0000
68.0000	198.0000
73.0000	5.0000
46.0000	1600.0000
73.0000	200.0000
56.0000	500.0000
44.0000	20000.0000
53.0000	260.0000
60.0000	500.0000
61.0000	500.0000
30.0000	100.0000
60.0000	850.0000
49.0000	10000.0000
54.0000	175.0000
32.0000	250.0000
52.0000	1257.0000
38.0000	48.0000
35.0000	50.0000
41.0000	900.0000
62.0000	1.0000
42.0000	1849.0000
31.0000	25.0000
27.0000	316.0000
49.0000	500.0000
67.0000	14.0000
46.0000	150.0000
42.0000	100.0000
30.0000	118.0000
35.0000	833.0000
33.0000	108.0000
45.0000	1500.0000
46.0000	75.0000
48.0000	600.0000
49.0000	2145.0000
55.0000	100.0000
20.0000	170.0000
64.0000	2500.0000
47.0000	40.0000
53.0000	15.0000
34.0000	50.0000
37.0000	1500.0000
70.0000	1.0000
45.0000	429.0000
28.0000	250.0000
30.0000	97.0000
49.0000	4000.0000
46.0000	1500.0000
48.0000	2100.0000
34.0000	500.0000
49.0000	1250.0000
19.0000	500.0000
26.0000	26.0000
17.0000	1760.0000
47.0000	250.0000
60.0000	2000.0000
54.0000	2461.0000
59.0000	200.0000
45.0000	1200.0000
57.0000	1050.0000
71.0000	242.0000
28.0000	1.0000
38.0000	910.0000
42.0000	59.0000
71.0000	819.0000
30.0000	100.0000
46.0000	10.0000
20.0000	300.0000
25.0000	2200.0000
26.0000	1500.0000
38.0000	100.0000
39.0000	1362.0000
46.0000	295.0000
43.0000	100.0000
43.0000	150.0000
40.0000	40.0000
42.0000	100.0000
33.0000	300.0000
22.0000	5000.0000
72.0000	200.0000
69.0000	38.0000
47.0000	600.0000
49.0000	300.0000
60.0000	407.0000
64.0000	5000.0000
69.0000	4497.0000
68.0000	2800.0000
32.0000	200.0000
54.0000	2000.0000
49.0000	1000.0000
34.0000	25.0000
85.0000	8000.0000
78.0000	4600.0000
34.0000	50.0000
55.0000	1275.0000
39.0000	250.0000
61.0000	750.0000
47.0000	130.0000
33.0000	310.0000
39.0000	50.0000
71.0000	732.0000
37.0000	583.0000
41.0000	200.0000
39.0000	60.0000
37.0000	29.0000
44.0000	10.0000
43.0000	22.0000
42.0000	50.0000
75.0000	600.0000
30.0000	27.0000
35.0000	1250.0000
36.0000	250.0000
53.0000	60.0000
35.0000	50.0000
30.0000	400.0000
84.0000	550.0000
78.0000	12506.0000
63.0000	100.0000
79.0000	7000.0000
23.0000	25.0000
33.0000	1.0000
35.0000	25.0000
52.0000	3000.0000
80.0000	3500.0000
49.0000	2500.0000
61.0000	2500.0000
37.0000	2000.0000
15.0000	1.0000
49.0000	600.0000
44.0000	7.0000
41.0000	138.0000
62.0000	1500.0000
40.0000	30.0000
57.0000	750.0000
48.0000	12500.0000
57.0000	154.0000
47.0000	1000.0000
66.0000	1000.0000
37.0000	200.0000
57.0000	24.0000
48.0000	150.0000
31.0000	125.0000
70.0000	5000.0000
32.0000	150.0000
74.0000	558.0000
32.0000	800.0000
63.0000	450.0000
50.0000	599.0000
63.0000	100.0000
37.0000	1000.0000
54.0000	1500.0000
48.0000	2150.0000
36.0000	1500.0000
16.0000	30.0000
36.0000	200.0000
33.0000	29.0000
26.0000	200.0000
30.0000	250.0000
43.0000	200.0000
45.0000	6.0000
44.0000	250.0000
50.0000	1000.0000
82.0000	25.0000
42.0000	25.0000
31.0000	100.0000
35.0000	2.0000
41.0000	87.0000
71.0000	4411.0000
73.0000	743.0000
38.0000	80.0000
47.0000	150.0000
65.0000	5000.0000
47.0000	150.0000
45.0000	250.0000
41.0000	100.0000
61.0000	600.0000
61.0000	600.0000
45.0000	400.0000
23.0000	1.0000
36.0000	60.0000
65.0000	7000.0000
57.0000	100.0000
16.0000	166.0000
78.0000	750.0000
43.0000	250.0000
59.0000	264.0000
35.0000	400.0000
70.0000	1750.0000
56.0000	22.0000
65.0000	1174.0000
