C1	C2
205.0000	1552.0000
46.0000	1443.3000
794.0000	1096.5000
325.0000	1571.7000
500.0000	1368.0000
215.0000	1594.0000
383.0000	1590.5000
54.0000	1702.3000
630.0000	1432.6000
413.0000	1627.0000
481.0000	1642.1000
42.0000	1805.3000
242.0000	1432.1000
164.0000	1459.1000
462.0000	1691.8000
560.0000	1651.2000
4.0000	1455.5000
622.0000	1304.9000
239.0000	1563.3000
40.0000	1326.0000
330.0000	1491.6000
789.0000	1390.7000
450.0000	1527.8000
40.0000	1479.0000
252.0000	1668.4000
445.0000	1277.2000
60.0000	1594.8000
58.0000	1624.9000
36.0000	1623.2000
49.0000	1673.5000
84.0000	1498.6000
120.0000	1358.5000
363.0000	1688.9000
290.0000	1412.9000
412.0000	1518.8000
80.0000	1483.6000
21.0000	1514.6000
45.0000	1615.3000
15.0000	1693.5000
62.0000	1461.3000
875.0000	1503.5000
5.0000	1661.5000
373.0000	1639.5000
1.0000	1426.5000
9.0000	1472.3000
607.0000	1474.2000
88.0000	1514.3000
5.0000	1482.9000
7.0000	1480.2000
1142.0000	1353.1000
549.0000	1633.3000
310.0000	1492.1000
340.0000	1596.3000
77.0000	1420.6000
68.0000	1391.5000
39.0000	1470.6000
396.0000	1660.4000
418.0000	1532.6000
566.0000	1337.9000
69.0000	1679.0000
5.0000	1635.8000
133.0000	1685.8000
480.0000	1633.6000
696.0000	1540.9000
97.0000	1626.0000
677.0000	1697.0000
227.0000	1581.4000
192.0000	1358.8000
692.0000	1641.9000
37.0000	1504.1000
37.0000	1473.4000
123.0000	1317.5000
146.0000	1504.0000
460.0000	1393.4000
85.0000	1495.7000
12.0000	1547.4000
0.0000	1512.0000
144.0000	1367.1000
705.0000	1671.8000
600.0000	1410.4000
443.6000	1659.9000
18.0000	1585.4000
316.0000	1588.3000
408.0000	1554.8000
270.0000	1548.5000
234.0000	1668.2000
150.0000	1453.7000
1486.0000	1641.2000
1213.0000	1515.6000
45.0000	1482.9000
112.0000	1586.1000
125.0000	1515.3000
48.0000	1689.1000
481.0000	1731.1000
2.0000	1241.5000
797.0000	1721.4000
928.0000	1615.4000
523.0000	1521.5000
394.0000	1691.0000
8.0000	1247.5000
255.0000	1368.0000
47.0000	1517.1000
719.0000	1668.2000
118.0000	1587.0000
35.0000	1618.7000
311.0000	1601.9000
90.0000	1534.1000
186.0000	1504.2000
2.0000	1564.3000
238.0000	1649.1000
173.0000	1421.8000
58.0000	1610.7000
27.0000	1595.8000
6.0000	1739.0000
40.0000	1606.6000
42.0000	1435.4000
1436.0000	1676.8000
55.0000	1704.0000
300.0000	1291.4000
567.0000	1328.9000
93.0000	1403.7000
11.0000	1557.0000
22.0000	1486.8000
18.0000	1454.0000
59.0000	1501.4000
269.0000	1358.8000
404.0000	1510.3000
111.0000	1550.9000
500.0000	1355.6000
496.0000	1394.7000
4.0000	1682.8000
140.0000	1372.6000
2.0000	1540.0000
77.0000	1471.1000
350.0000	1313.3000
530.0000	1428.9000
272.0000	1385.4000
1053.0000	1603.7000
883.0000	1601.7000
1008.0000	1765.3000
567.0000	1541.8000
242.0000	1254.0000
977.0000	1820.3000
17.0000	1573.8000
128.0000	1273.2000
440.0000	1335.1000
1125.0000	1583.8000
438.0000	1734.6000
3.0000	1499.0000
37.0000	1505.1000
712.0000	1667.4000
155.0000	1427.2000
7.0000	1506.3000
91.0000	1464.7000
75.0000	1672.8000
839.0000	1353.5000
270.0000	1403.2000
505.0000	1527.8000
487.0000	1520.4000
374.0000	1505.8000
112.0000	1691.4000
231.0000	1448.3000
585.0000	1583.3000
705.0000	1755.0000
27.0000	1626.5000
4.0000	1635.0000
282.0000	1452.0000
805.0000	1461.3000
46.0000	1445.0000
973.0000	1857.5000
92.0000	1504.2000
754.0000	1628.6000
417.0000	1620.0000
850.0000	1683.9000
443.0000	1640.2000
776.0000	1362.8000
102.0000	1512.3000
520.0000	1562.0000
436.0000	1703.5000
747.0000	1627.6000
5.0000	1543.0000
119.0000	1346.3000
300.0000	1337.4000
344.5000	1574.8000
7.0000	1549.9000
9.0000	1625.4000
365.0000	1659.9000
356.0000	1528.9000
138.0000	1465.8000
141.0000	1502.4000
758.0000	1700.4000
818.0000	1612.7000
44.0000	1426.8000
284.0000	1375.8000
185.0000	1428.1000
98.0000	1664.8000
341.0000	1590.9000
22.0000	1460.2000
157.0000	1445.8000
92.0000	1446.3000
26.0000	1714.0000
22.0000	1355.7000
161.0000	1448.2000
5.0000	1619.2000
17.0000	1610.6000
444.0000	1497.1000
58.0000	1426.4000
11.0000	1495.6000
76.0000	1608.5000
419.0000	1473.0000
96.0000	1673.2000
186.0000	1422.6000
547.0000	1466.3000
450.0000	1487.7000
77.0000	1529.4000
313.0000	1555.2000
621.0000	1530.7000
42.0000	1482.9000
405.0000	1639.7000
273.0000	1563.9000
63.0000	1636.7000
515.0000	1707.1000
528.0000	1709.1000
515.0000	1681.2000
62.0000	1528.2000
81.0000	1647.9000
111.0000	1370.0000
500.0000	1323.0000
26.0000	1492.1000
38.0000	1583.3000
125.0000	1639.2000
64.0000	1669.6000
26.0000	1384.0000
425.0000	1336.4000
11.0000	1628.0000
627.0000	1540.9000
314.0000	1697.8000
280.0000	1459.9000
490.0000	1493.8000
806.0000	1596.2000
276.0000	1701.6000
110.0000	1634.0000
150.0000	1612.4000
95.0000	1433.4000
409.0000	1682.5000
435.0000	1365.3000
246.0000	1689.4000
386.0000	1424.4000
24.0000	1571.1000
81.0000	1692.2000
40.0000	1715.3000
123.0000	1432.3000
1640.0000	1673.0000
109.0000	1459.4000
366.0000	1646.0000
470.0000	1489.5000
690.0000	1720.9000
131.0000	1536.2000
287.0000	1716.0000
116.0000	1568.7000
444.0000	1588.8000
4.0000	1686.5000
87.0000	1462.1000
747.0000	1549.5000
588.0000	1682.0000
692.0000	1158.7000
320.0000	1660.8000
193.0000	1393.8000
333.0000	1449.0000
135.0000	1450.9000
795.0000	1524.0000
5.0000	1485.6000
155.0000	1592.3000
155.0000	1323.7000
609.0000	1377.2000
43.0000	1598.3000
170.0000	1493.3000
993.0000	1724.8000
937.0000	1351.5000
635.0000	1492.4000
616.0000	1375.0000
265.0000	1313.4000
504.0000	1485.4000
365.0000	1645.6000
444.0000	1432.8000
792.0000	1600.9000
59.0000	1595.6000
21.0000	1529.6000
186.0000	1312.0000
611.0000	1354.0000
360.0000	1575.0000
77.0000	1524.6000
365.0000	1382.3000
147.0000	1306.0000
87.0000	1578.9000
734.0000	1765.6000
350.0000	1621.2000
286.0000	1691.7000
311.0000	1692.2000
401.0000	1684.7000
837.0000	1493.6000
46.0000	1607.2000
61.0000	1515.0000
396.0000	1626.6000
870.0000	1656.6000
846.0000	1435.2000
781.0000	1420.0000
640.0000	1693.3000
80.0000	1639.4000
9.0000	1619.7000
700.0000	1303.0000
144.0000	1264.5000
265.0000	1572.6000
490.0000	1697.1000
50.0000	1486.6000
571.0000	1698.9000
471.0000	1611.5000
291.0000	1561.2000
240.0000	1600.8000
51.0000	1373.0000
223.0000	1739.3000
176.0000	1262.0000
380.0000	1512.6000
940.0000	1508.9000
70.0000	1607.9000
921.0000	1552.2000
438.0000	1574.4000
470.0000	1679.5000
146.0000	1379.0000
553.0000	1602.8000
440.0000	1666.0000
219.0000	1638.7000
422.0000	1679.5000
1832.0000	1675.6000
140.0000	1463.1000
3.0000	1740.7000
142.0000	1485.5000
740.0000	1701.8000
580.0000	1365.8000
