X1	X2	X3	X4	X5	X6	X7	X8
-1.219416	-1.933147	-1.951718	-2.033592	-1.910521	-1.531850	-3.881740	-1.117545
1.110516	-0.898928	1.094288	-1.787245	-2.214079	-0.816209	-1.660093	-0.879387
3.400305	-1.354608	0.929758	-3.123867	-2.881192	-0.011351	-1.918904	-2.451849
5.050753	-0.840487	-0.759810	-0.791755	-0.937460	-0.959875	-0.770373	-0.796730
3.870859	-1.686665	1.567085	-0.907611	-2.994583	-1.404681	-2.076099	0.095169
1.588225	0.307159	1.825341	0.031265	-1.624863	-2.072767	-3.817484	-0.611954
1.004750	0.270785	0.167858	-1.334726	-0.819598	-3.278434	-1.704828	1.278402
-1.455264	1.393516	-0.601764	0.224416	-2.413090	-1.155680	-2.815930	1.052934
-2.187418	-0.776150	0.002576	-1.262409	0.389561	0.483495	-1.577390	-1.418256
-1.172910	0.475489	-1.538224	-2.769702	0.270954	-0.682808	-2.696710	-2.040471
-2.679041	0.059133	-2.666164	-1.566363	-3.549211	-1.964389	-1.750888	-2.451611
-1.968509	-1.378216	-2.680844	-3.037590	-1.674935	-0.526646	-0.840225	-3.253676
-1.860315	-1.387759	-3.330364	-0.048885	0.327982	1.827020	0.541278	-0.238368
-0.701057	0.411006	-0.910024	2.276452	3.353540	1.537711	4.044622	-0.618286
-0.162535	-1.326420	1.115776	4.607323	2.499038	4.250727	4.859007	0.158567
0.563752	0.023863	0.552735	4.472826	1.477175	4.696569	4.862732	0.668191
1.334004	-1.904745	0.728554	4.635261	0.631051	3.705737	0.667497	-0.865913
3.897122	-0.880641	0.722232	2.377430	0.440366	4.899632	3.193503	-1.845148
4.771007	-1.764926	2.698269	1.125430	2.596218	3.386255	1.319648	1.993086
2.852858	-1.120899	-0.248934	-0.709536	1.205208	4.259806	1.367134	0.524988
1.267578	-0.185559	2.252722	-1.524971	0.735834	1.835885	-3.137541	3.344158
0.491365	0.043195	0.749338	-2.685172	0.798597	0.323494	-0.138575	2.030495
-2.924578	-2.948636	-1.715786	-3.357442	-0.509705	-1.388367	1.524630	4.223698
-2.545151	-0.245452	0.048748	-3.613279	0.040329	-1.463497	6.397174	0.144966
0.267546	0.569749	-0.828157	-2.203884	0.954797	-0.734397	4.694459	2.036999
0.094114	-1.014233	-2.046002	-0.720156	-0.258701	-1.101265	5.519882	1.546696
2.520954	-1.988998	0.489213	-2.777697	-2.673066	-1.246801	3.540145	0.701556
3.340566	-0.343243	0.467288	-3.067205	-2.456298	0.065395	1.348948	-0.024722
3.901552	-0.380069	1.924023	-1.300782	-1.834298	-1.548375	2.417889	-1.208738
1.274312	-1.410374	1.322920	0.551874	-0.694667	-2.442512	0.642370	-0.172893
1.334746	2.975842	1.979377	2.422561	0.302795	0.626985	-0.727711	0.025912
-2.033144	2.976980	1.708796	3.606180	-0.466212	0.940317	-1.823253	-2.205524
-1.063458	2.299741	2.656276	3.316831	0.549710	0.849583	-1.599055	-3.614301
-3.933894	0.572626	2.203418	-0.593687	-0.948840	0.625385	-1.570620	-1.919320
-1.344053	-1.422264	0.479523	1.754026	-0.767361	-0.195877	-2.538145	-1.266782
-1.636534	-1.671128	-1.408910	-0.780629	-0.655254	-2.746004	-1.264032	-0.136988
-1.020335	0.573434	0.878721	-0.645053	3.055379	-2.348493	0.801619	1.540262
-0.682856	4.744423	-4.863385	0.524354	1.729738	0.429654	0.119808	1.653067
-0.871196	6.270140	-1.696827	1.767792	2.500623	1.654038	2.112836	1.880727
-1.454054	4.715387	-0.670404	2.250560	3.976132	0.696661	1.768402	0.746040
