X1	X2	X3	X4	X5	X6	X7	X8
-2.750165	-0.443472	-4.024255	-1.398891	-3.040130	-1.313046	-0.552127	-2.281759
-2.147198	-2.616785	-4.308632	-3.666180	-2.525888	-2.274133	-0.967346	-2.142586
-0.944819	-2.008307	-4.162970	-1.794132	-3.327853	-0.058971	-2.821944	-1.719751
-0.984129	-0.845639	-4.925272	-2.300849	-2.169126	-2.664860	-2.101723	-2.920154
-1.255327	-2.231780	-2.104342	-0.769132	-3.530007	-2.654101	-0.635784	-2.122697
-0.806514	-1.637832	-3.409683	-2.522684	-1.709796	-1.028492	-2.936727	-3.369283
0.614109	-2.218096	-2.013399	-0.764005	-2.889396	-2.269835	-0.064452	-1.109313
2.488443	-1.828872	2.082506	-1.650299	-1.671306	-0.985329	-0.771361	-2.143389
4.347087	-0.823560	1.114530	-0.864366	0.758973	0.566626	0.247347	-1.742514
5.874442	-1.342562	1.273269	-1.465908	2.915739	-0.770070	0.734270	1.421012
3.836306	1.456722	1.605919	-0.050227	2.763293	0.106783	2.018008	2.425386
1.049180	3.095392	-0.060622	-1.466726	4.519933	1.685385	1.791360	1.584707
-1.377937	4.451647	0.168942	-1.732004	4.067959	4.625635	2.444227	3.464572
-3.109144	4.680785	2.857008	-0.824165	3.096671	4.619835	0.076806	4.110081
-2.816741	6.726508	4.535372	2.451191	5.027066	4.098385	0.436599	4.228531
-1.685130	4.346913	4.807531	1.237862	2.217846	1.283283	1.138904	2.024720
2.377791	0.957701	3.049283	3.110946	1.785209	0.479631	-0.331480	2.566347
2.952922	-0.760629	1.715824	2.004342	0.524055	-1.199072	2.023548	-1.238389
0.480761	-4.823278	-3.043350	0.723548	-2.821618	-1.813126	-1.638413	-2.090191
1.345310	-1.630446	-3.890841	0.354163	-3.752808	-2.364030	-1.650265	-3.943559
-0.747332	-1.662833	-3.577352	-0.118314	-3.186418	-2.120885	-0.739806	-4.104797
1.574536	0.881359	-4.097587	-0.812486	-1.912947	-2.263189	-1.597638	-2.663604
0.133613	-2.503169	-4.921048	-0.242052	0.127303	-0.896644	-2.808761	-2.983783
-0.319000	-0.400519	-2.581438	-1.027515	-1.967866	-1.351650	0.446824	-0.224534
