X1	X2	X3	X4	X5	X6	X7	X8
-1.493914	-2.906890	-1.526905	-3.609079	-2.758692	-1.237908	-2.591286	-1.820617
-1.181489	-2.736822	-3.652569	-0.890928	-2.186607	-2.280879	-1.943397	-3.556106
-0.285647	-1.619658	-3.302604	-0.475424	-3.281624	-2.549835	-2.210027	-1.633927
-1.489392	-1.615498	-3.105313	-0.677969	0.366355	-3.973775	1.185722	-0.714678
-1.919326	0.603059	-2.243898	-0.025163	0.098531	0.093001	0.498350	-0.884763
-2.408252	0.266111	-0.790660	1.074393	-0.655198	-1.688108	0.580356	-1.170480
-1.507572	0.401057	0.343999	2.529898	0.572167	-0.048701	-0.983664	-1.510832
-1.294191	0.524998	1.577978	-0.429448	2.540427	-0.537880	-0.143009	-1.241918
-1.511709	0.436633	-0.923126	1.340654	1.863879	0.110157	-1.342481	-2.069340
-1.478931	-0.481839	1.515587	-1.813298	-0.085676	-0.159491	-2.380081	-2.682498
-1.960958	-0.943719	0.383014	-2.868503	-3.314140	-1.801324	-3.181412	-0.377193
-4.029494	-2.363006	-3.527146	-2.813662	-5.388913	-1.307342	-2.565873	-1.368026
-3.149740	1.671198	-2.553795	-1.902377	-3.803795	-2.023045	-2.031967	-2.628397
-1.672701	2.733294	-2.204634	-2.137748	-2.062889	-0.826133	-3.396395	-2.655808
-2.733778	2.806180	-2.225565	-0.414076	-2.630394	2.004294	-1.753259	-2.461059
0.566126	2.685257	-1.642290	2.688438	-1.354010	5.234937	-2.057659	-0.134151
-2.070591	2.792023	0.855690	1.006194	1.525161	4.021995	-0.338297	-2.713985
-0.568133	3.630079	1.592973	-0.020609	3.008918	1.547068	-2.476975	-0.258661
-2.800102	1.810324	2.227758	-1.172172	-0.303238	0.954858	0.014806	1.597419
-1.644600	-0.289143	4.163743	-1.018796	0.096391	0.024363	-0.426955	1.303755
-0.835831	-3.660821	1.070527	-0.038381	-2.450295	-1.133315	-3.069060	0.988847
-2.626295	-2.508012	-0.615093	-1.615728	-3.377996	-1.024577	-3.107310	3.098892
-0.550297	-4.147815	-0.732017	0.211161	-0.851614	-0.909122	0.794293	1.860691
2.612761	-1.829431	-2.429647	2.070387	-0.818748	0.796849	2.490948	4.420042
1.747378	-1.481861	-4.788385	1.775548	0.648700	1.645738	3.505954	4.694846
2.600850	-1.526304	-3.282732	4.804443	2.878430	2.361144	4.070009	2.709100
3.356975	1.339839	-0.775689	4.067773	4.544042	1.486069	3.025311	5.010904
3.707250	4.301967	0.174141	1.933836	3.812535	2.256911	3.168360	4.872057
4.676374	-0.870419	2.595958	0.306731	3.889608	2.319973	-0.540246	3.846759
4.822544	1.799380	2.907660	2.660357	2.859062	0.864053	0.176991	0.257508
3.659557	-2.212636	2.446645	-0.813686	-1.489105	-0.719547	-0.606430	-0.192596
5.100111	-2.193068	1.699213	-0.245298	-3.578492	-0.392328	-1.605610	-0.699255
5.062504	-1.719116	2.056661	-0.157582	-2.338401	-1.966788	-4.255952	-4.003368
2.228434	2.157821	3.341388	1.873964	-0.988831	-0.426127	0.152745	-3.320038
2.866097	2.790741	3.376494	0.161836	2.203616	-1.928745	2.342078	-1.676764
5.807293	4.789044	4.172475	1.448536	2.846441	1.183859	3.086545	0.010651
-0.865281	3.922330	0.909732	-1.380538	2.563942	0.853385	3.850946	-2.039092
-0.531328	5.045499	1.669263	-1.249587	-1.064879	0.515434	0.816179	-3.001394
1.705351	3.973351	2.395365	0.913290	-1.030025	1.637307	-0.323257	-2.391657
2.753553	3.766686	1.604739	0.900290	-1.524795	-0.691697	-1.426764	-2.281681
4.254576	3.279702	3.119183	-0.184687	-0.114789	-0.455976	-2.857944	-3.722768
5.317318	4.196901	3.144794	2.517658	-1.430608	-0.489330	-3.369897	-1.243618
4.547777	2.894281	3.534373	2.693425	2.484648	-2.349859	-1.129026	-2.413332
2.251551	-0.548957	1.538918	2.049014	1.890778	0.969339	1.031169	-0.890812
-0.288862	-2.284613	2.502527	0.009822	-0.097919	0.139963	0.252086	-2.192257
-2.693064	-4.551388	0.542299	1.140949	-0.220241	-0.007585	0.578723	-0.621170
-3.335957	-3.170383	0.968034	-0.078404	1.281710	-0.370205	-0.488920	0.899450
