X1	X2	X3	X4	X5	X6	X7	X8
-5.290268	-0.376450	-2.272700	-3.711442	-3.754164	-3.587096	-1.042468	-4.573886
-1.572750	-2.317446	-1.493588	-2.850043	-3.460327	-2.694417	-2.050931	-2.882730
-2.643810	0.945838	1.585353	-2.550876	-0.655304	-2.221935	-1.930210	-4.051335
-0.785547	-1.612597	0.842223	-0.769840	-0.354496	-0.886551	-1.796609	-0.924903
3.162839	-0.448451	3.112625	-0.349138	0.644697	-0.628668	0.736273	-3.296734
2.191347	-2.157423	1.891259	2.718929	0.313773	0.043014	-2.830168	-0.542332
4.712279	-0.430411	1.204927	2.973659	0.694733	-0.353207	-0.900131	-0.344896
3.309934	-0.721516	-1.397769	2.202051	-0.630425	0.553767	-1.475719	-0.433929
2.680712	0.848965	0.508472	0.312804	0.237700	-1.791964	-4.520834	1.270268
3.291414	4.792231	-1.460350	0.239016	-2.176993	-1.775603	-1.799876	1.042593
0.298940	5.144184	1.859669	-0.233114	-1.208105	-3.184250	-1.482048	-0.845754
-0.532210	4.905524	3.277828	-0.159187	-2.808835	-2.552107	-0.963550	-2.614276
-1.509536	4.407852	0.967430	-2.080206	-0.964585	-1.611675	0.407315	1.797926
-3.595237	2.893868	-1.541926	-1.389570	-1.271656	-0.931556	3.203247	0.823150
-2.228714	1.541674	0.935864	-2.445382	1.980854	-1.358651	2.237443	2.814896
-1.358667	-1.990130	0.224898	-3.728043	3.735642	0.073038	2.657002	4.632161
-0.863994	-2.375043	-2.177120	-1.765855	1.091410	0.281411	0.002923	4.469945
-0.015097	-3.387864	-2.358990	-4.310217	1.890855	2.812565	-1.433796	4.283945
0.451126	-1.799293	-0.086011	-0.693633	4.660679	2.080599	-0.805956	2.325061
2.519973	-1.839230	-0.660182	-3.217403	2.329280	2.034612	-2.166258	2.843991
1.892347	-0.048473	1.755698	-0.381728	1.176459	0.540203	-2.889805	1.359533
-0.131754	0.135578	-0.823069	0.823291	-0.338486	-1.111530	-2.973997	1.374786
-1.194330	-1.166876	0.340516	1.526051	-1.149554	-1.118289	1.237064	1.950549
-0.570679	0.569965	-3.733144	1.451753	0.746154	-1.641374	-0.910623	-0.142980
-0.377903	2.401902	-1.622149	2.538694	-0.875563	-1.294787	5.048540	-0.633602
1.705399	2.168636	-1.476198	1.488273	-0.379804	1.032071	1.441552	-2.893119
1.905728	0.418966	-1.407891	-0.036110	1.235731	3.260298	3.841411	-3.368432
1.209883	1.013094	1.684574	1.949843	2.217340	4.256192	2.637017	-0.114742
-0.207136	-0.627080	1.660098	-0.343569	2.443923	2.499553	0.876168	2.792850
-0.732028	-2.763256	-0.016519	-0.400247	4.149581	2.540779	0.715762	4.277141
-1.266693	-1.054233	0.522723	-2.758793	3.251813	1.367869	0.596698	3.375430
-3.390532	-2.136511	0.734926	-0.707506	2.969619	-0.561779	1.700775	3.428517
-1.304543	-1.031688	1.969591	2.878610	3.773598	2.614134	1.011592	3.241400
-2.739028	2.573834	2.271918	3.640856	3.757750	1.198307	0.390047	3.505577
-2.038686	-0.083142	0.958407	4.165831	4.556275	3.235838	1.175239	1.259647
-0.123417	0.894982	0.828259	2.434732	1.184672	3.693126	1.396666	-2.946391
2.336780	-1.589592	0.927275	3.727360	0.050642	3.146969	2.721828	-2.302138
2.635304	-0.692865	0.257155	3.167713	-0.064915	3.157467	4.248723	-4.926596
3.884155	-1.398935	2.375800	0.813691	-1.176301	1.176917	4.693650	-3.583667
3.936234	-0.412803	0.897510	1.179191	-0.972615	2.673219	3.285207	-1.614450
3.963640	-1.004669	-1.262614	3.689114	-1.487758	3.249371	0.585994	-0.896149
2.484274	-0.054931	-0.700372	2.534359	-1.611229	1.421972	-1.268090	-0.982663
-1.189664	-2.647790	-2.336764	1.603223	1.185771	0.422920	-2.379348	-1.295295
-2.730374	-0.532745	-4.434089	1.896608	1.047742	-0.631286	-0.544280	-2.388545
-3.514457	-3.033797	-6.714648	3.018311	1.424983	-1.869047	-2.386187	-1.190215
-1.954112	-0.790744	-4.039538	1.465531	-0.567705	-1.402964	-1.166271	-0.683206
-4.534339	-1.257587	-1.662062	0.805269	-2.150722	-2.538639	0.610068	0.922881
-0.383538	0.407374	-0.163117	0.549222	-0.921769	-2.239173	0.447228	-1.881855
-1.817308	-0.638860	-1.937504	-2.681609	-3.275246	-3.160168	3.261508	-2.311516
-3.052751	-1.983689	0.283876	-3.808926	-1.545254	-1.440325	2.984907	-1.497503
-3.736565	-2.221513	-2.690175	-2.350430	-1.963291	-1.603244	0.613824	-2.378517
-2.328751	-2.013732	-1.952657	-0.827920	-3.171559	-0.971128	-1.842643	-3.876659
-3.047909	-1.357846	-3.386871	-1.014199	-2.315258	1.300322	-2.537993	-2.723930
-2.345638	-1.762655	-2.093417	-3.135366	-3.016787	2.151405	-4.317729	-0.104232
-0.828740	-0.780958	-2.812894	-2.903123	-4.117347	1.928120	-3.386552	1.568634
-2.092512	-0.578055	-1.436203	-4.097069	-2.807238	-1.256434	-2.627062	3.063068
-0.422756	-2.079347	-1.799343	-3.158007	-2.372960	-1.663759	1.783740	0.845868
0.161928	-1.845633	-2.418115	-3.651636	1.353487	-3.306756	3.940452	-1.745667
1.791641	-1.894313	-1.601418	-2.487257	-0.038598	-0.823627	2.551274	0.777662
1.705182	1.245212	0.869747	0.298130	1.598686	0.896328	0.939404	2.935154
3.083553	4.955743	1.149780	1.020023	2.097939	0.666107	-1.255258	3.858608
2.966451	3.971780	1.518781	2.172522	3.384360	0.393210	-2.284514	2.982622
-0.275021	2.278822	2.256949	-0.253674	-0.691152	0.326834	-2.097364	-0.165104
-0.863365	0.167770	0.443085	1.490436	-1.745994	-1.210022	-2.953810	0.190329
-2.771880	-1.019876	-1.967912	0.947650	-1.662769	-0.910358	-2.485252	2.260619
-1.580466	-0.783616	-4.982741	3.267768	-3.239576	-1.359576	-2.114090	1.723166
-0.185224	-1.687351	-4.455204	2.732789	-1.581416	-3.072777	1.020672	4.286569
1.465547	-2.523480	-2.245901	2.872413	2.254113	-0.428062	0.514736	4.036426
2.317247	-1.067004	-2.852632	1.489240	-1.631091	-2.629333	0.564501	2.091937
2.855676	-1.593822	0.023703	-0.008232	0.180173	-1.360890	-1.687236	2.336901
4.728634	-1.431335	1.993603	-0.544702	-2.896296	-1.126935	-2.481074	-1.830783
3.930421	-1.440043	-0.128432	0.027830	-1.562698	-1.103669	-2.331015	-2.525317
2.754236	-2.245746	0.680198	0.016962	-1.922032	-0.663193	-0.624359	-4.086101
3.544181	-1.567744	0.885891	0.571194	-0.006999	-2.288308	0.044193	2.063965
3.993054	-1.464537	0.971548	1.913327	-1.075599	0.752585	3.403740	3.836079
2.702857	1.924274	0.476568	3.370459	1.169369	2.668984	4.497181	4.442640
3.725088	-0.201710	-0.908049	3.032690	1.954503	3.277689	6.457116	6.010847
1.524748	0.812211	-2.170405	1.713921	1.315104	1.511598	3.970643	3.016500
0.143837	-1.561665	0.025901	2.078750	0.956571	1.711711	2.809363	2.746598
-0.022245	-0.367536	-0.498132	-0.056822	-0.247994	0.302226	2.140473	-0.346160
-0.936098	-0.767804	0.180595	-1.840596	-5.217793	-2.461158	2.551675	-3.378275
