X1	X2	X3	X4	X5
-0.583816	-1.036576	0.421564	-3.485509	-0.548002
-2.799111	-1.723501	0.991419	-2.073035	-1.085333
-0.903936	-0.994110	0.491030	-2.164395	-1.070683
-0.642690	-0.455304	-0.106104	-3.485592	-1.249355
0.676925	-2.122084	2.401514	-2.219326	-2.355851
1.852307	0.041550	0.371584	1.001102	-0.313375
2.529956	-1.043402	2.046202	4.530789	0.926171
1.924171	-1.837141	2.174268	3.754235	-1.311916
1.434351	-0.028368	2.299680	4.969337	-0.998038
-1.504206	-2.703883	1.125536	1.139495	-1.530799
-3.055101	-3.820386	-0.057366	-0.933993	-1.127101
-2.676334	-0.272079	-1.975726	-3.308928	-0.347947
-4.458708	-1.410962	1.157953	-5.197213	-0.025139
-2.237823	-0.203335	-1.530731	-4.460848	-2.438280
-2.290480	0.620900	-1.990078	-2.420936	1.493927
-0.580980	1.162244	-2.089490	0.816923	-2.937119
-3.227826	2.842896	-3.142669	2.348827	-2.537923
-0.716217	1.932054	-4.646817	3.152573	-3.946086
-1.176555	2.255419	-9.239734	4.456861	-5.901511
-0.943541	0.282489	-8.085022	3.793289	-1.826499
0.192424	1.103763	-8.525683	4.205755	-4.127955
1.007838	3.035942	-6.498618	3.122457	-1.447780
-0.278600	2.306024	-1.734128	-0.244806	-0.837676
-1.661091	0.681809	3.728885	0.817364	1.128154
-0.387436	0.502796	6.078321	0.740666	2.999708
0.176264	0.596983	4.272677	1.223697	1.644283
-0.796093	-1.763729	3.923653	-1.020943	2.387978
2.746093	-0.661742	-1.175753	-1.769058	-0.739810
3.696320	-1.926856	1.183958	1.011052	-0.203183
5.307486	-1.054073	-0.828415	2.693285	2.981456
5.702392	-0.300092	2.460427	-0.360161	4.802306
5.387934	-0.420916	4.806983	0.255711	6.572764
3.806513	1.021656	4.420951	-0.556898	6.203929
3.354227	-1.260578	4.494531	-3.815092	5.103298
1.396975	-1.451119	0.865122	-2.780373	2.649570
-2.117444	-2.591268	0.872522	-3.377741	-1.928758
-4.447832	-0.249325	-0.033669	-2.256099	-3.072687
-3.572290	-1.820291	-0.759653	-2.569449	-4.174619
-4.096018	-3.954368	-0.891329	-4.560492	-3.373957
-1.209019	-2.405857	-0.516200	-4.578830	-0.367002
-1.462693	-2.424558	1.869135	-0.048066	1.241145
-1.752442	-2.155072	-0.888727	-1.003101	1.260181
-1.330166	-2.084601	1.192116	-1.337236	0.173906
-1.120767	-2.132345	0.409061	-1.710974	-0.683484
2.687954	2.741894	0.164008	-1.316817	-2.158589
3.799496	3.288315	2.028257	1.184634	0.382890
5.546057	4.909418	2.572407	3.751277	1.690550
2.395537	4.501701	2.561356	2.088110	5.342190
0.845234	3.994563	4.007506	1.880330	4.127009
-1.965453	3.072903	4.213955	2.545837	2.289505
-1.094725	3.291220	1.803402	-1.167671	0.338577
-2.380283	0.953113	0.899948	-0.111497	1.120324
-1.920528	0.959680	-1.074409	0.949257	2.530144
-1.853261	-1.656680	-2.136268	0.101091	4.389737
-1.550584	-2.639367	0.492370	0.308401	6.505300
-1.956598	-0.769183	3.350104	0.496887	6.691334
0.182197	-0.171329	6.214635	0.693846	8.789436
-2.414201	-2.260207	6.873462	1.109976	4.704907
-0.291392	-2.423217	6.403385	0.104776	2.997844
-2.267079	-0.596862	7.657704	1.571444	2.603746
-0.498362	-0.861441	5.291818	-0.463221	1.048514
0.100459	0.999743	3.064228	3.430277	-0.782954
3.046781	0.166090	1.227133	3.888438	0.071641
3.089105	0.608997	-2.538467	2.488960	-2.958401
6.142328	3.362865	-4.554471	3.771241	-2.158882
4.140750	3.857091	-6.388280	3.981779	-2.645601
4.780670	3.137474	-4.230793	2.237072	-0.433660
1.105487	1.821113	-3.462611	1.953420	1.375641
-1.938400	-1.111994	-0.312933	-0.641681	3.141501
-3.299792	-1.485847	2.802140	-2.209731	1.631820
-4.644189	-2.203249	0.246110	-2.388532	0.500798
-2.686094	0.497000	1.685376	-3.643887	0.843333
-0.960906	0.800698	-1.264862	-2.348496	-1.192274
-1.467427	1.251344	-1.160803	-0.890561	-2.924624
-0.410958	1.878736	-1.463047	-1.236685	-2.501016
-1.067599	-1.580726	0.256607	-1.875567	-1.062452
0.475349	-1.586446	0.186258	-2.630311	-0.430532
0.836985	-0.063623	1.235208	-2.047517	-1.609455
-2.974792	-1.066459	-1.533043	-0.376888	-0.518821
1.286717	0.223744	-2.601995	2.859276	-2.109432
2.820312	1.446885	-2.096348	3.486072	-2.626486
3.126891	-1.851437	-5.692000	4.118700	-3.426884
0.636255	-1.688624	-6.937451	3.541758	-3.370525
0.843901	-1.815978	-6.365000	1.671744	-3.458510
-1.121570	-0.880599	-6.250247	2.937457	-2.758938
-2.510559	-0.352690	-6.496791	2.691296	-3.192910
-1.304266	2.389049	-6.570632	1.568159	-0.389924
-1.570794	4.551716	-5.714768	1.610845	-1.613081
-0.809242	4.141910	-1.204200	0.803752	-2.894880
-0.684710	2.391928	-2.357225	-0.842220	-1.601321
-1.068400	0.186470	-0.106743	-1.312173	-1.190604
-0.242512	0.340535	1.956046	-2.988609	-0.658928
2.903053	-2.090580	1.307844	-0.516527	2.574708
3.485395	-3.064776	2.083051	0.403170	4.245903
7.257014	-0.937254	1.449169	4.443981	0.815659
5.775008	0.599284	0.885798	5.649505	1.630376
6.327178	1.518438	-0.390160	3.491341	-1.666045
4.907022	-0.405896	0.535495	4.807488	-3.311003
2.940240	0.990583	-0.061336	3.981746	-3.228599
0.226033	-0.966227	-1.634751	1.897212	-1.084931
-1.734102	-0.791528	-1.018749	-1.459414	-3.146398
-2.696463	0.466878	-1.153929	-3.404233	-0.279599
-3.486251	-1.746409	-0.794791	-3.528545	0.252866
-3.587167	-3.063392	0.150868	-4.901052	-1.257802
-1.038812	-1.947671	1.363348	-3.799755	0.225998
1.368816	-0.934848	1.323151	-0.986754	-0.338132
1.780814	3.635376	-0.554623	-1.200250	-1.369092
0.343384	3.248699	-2.132771	-0.691844	-2.452082
0.993424	3.379519	-0.895793	0.115064	-0.716999
-1.424865	0.632637	-1.100187	1.539272	-1.530142
-1.375683	-0.562951	-0.342852	-1.083419	-1.411712
-1.634132	-0.458845	-2.233586	1.633789	2.160395
1.304990	0.343953	-1.638389	2.414996	1.607878
1.199881	1.206742	-2.704459	0.628001	2.150839
-1.013758	1.231521	-1.978493	1.194805	2.162479
1.915272	3.879887	-1.768092	1.846006	0.258800
1.297772	4.111941	-1.325953	0.654404	-1.222598
0.907942	1.570281	0.224425	0.416899	-2.508613
0.428880	0.849304	0.665143	-2.283309	-4.709443
-1.790812	-0.288189	-1.144597	-2.692722	-1.686787
-2.364235	-2.129200	2.685207	-1.138038	-1.545345
-2.201588	-3.472432	0.843056	-2.663259	-1.121214
-2.333472	-2.445784	3.055752	-0.956485	-0.664993
-2.043787	-1.836458	3.271796	-0.880115	1.335720
-1.575932	-2.640055	2.483789	-0.954850	-1.415275
-1.930808	0.473523	-0.347666	-0.532290	-1.104375
-1.350414	4.189976	-0.967568	-0.607235	-2.818680
-0.751450	3.026601	-4.356015	-1.557485	-2.640887
-1.797217	3.483298	-3.024607	-1.524640	-1.799795
-1.827013	2.193466	-2.269440	-2.059999	-4.016803
0.184561	1.196604	0.069586	-1.812464	-3.060809
-1.965694	-0.688690	-0.702527	-0.006433	-0.614711
0.416221	-1.106216	-1.771176	0.891394	4.275492
-2.864392	-2.494476	-3.051162	0.493116	1.306402
-0.885334	-2.466471	-1.299981	-1.655266	3.747720
-1.126205	0.170098	-0.827332	-2.496851	0.843448
-1.753704	-1.492770	0.223486	-0.611540	-0.571311
-1.074330	-0.722275	0.750476	-2.670931	-2.486058
-2.409484	-1.809220	-1.259161	-1.704125	-3.396289
-2.420565	0.227296	-1.146223	-2.569121	-1.724204
-0.884173	0.398971	-1.022109	-1.770919	-1.890100
0.011794	3.045104	-0.687217	-0.341118	0.352125
2.127634	4.959394	-3.291644	1.748283	-2.784730
3.591449	6.498941	-1.858490	2.264384	-1.161160
2.046239	5.869743	-2.366053	1.090685	-2.238365
0.124105	4.151900	-3.168730	1.552488	-0.680143
0.877346	1.221511	-1.733820	-0.457307	-1.803693
-3.172835	-0.680125	-2.211922	-2.506500	-1.251112
-3.191340	-0.546809	0.930567	-3.343888	-0.059499
-1.804267	-1.908141	-0.443352	-2.603473	-0.316752
-1.214816	-0.167223	-0.939277	-1.824052	1.195131
-0.694186	-3.416355	-0.610006	-1.799425	1.858750
-1.897776	-0.880537	-0.190137	-2.107292	2.518409
-2.881687	-2.745370	2.378131	-2.154450	0.323809
-2.388217	-2.823955	-1.632501	-2.238500	-2.098949
-2.614265	-1.859393	0.961271	-4.080040	-4.891763
-0.431132	-2.421684	0.914147	-2.483969	-2.111530
1.523484	-2.402029	1.255029	-3.048686	-0.993851
1.461683	-2.720228	1.130119	-1.277290	0.169878
1.435866	-0.790882	2.267219	-1.531380	4.210158
-0.261966	-2.678591	4.370530	-2.255254	2.869891
-1.309213	-1.906356	4.411455	1.775787	4.640678
-2.819073	-0.128777	4.823394	2.186147	1.682021
-0.268047	-1.244854	2.969351	-0.611375	-1.310679
0.634867	-2.496088	3.258825	-1.053477	-1.893119
2.930570	0.224820	3.127620	-3.720457	-2.275499
2.185062	-0.468829	1.388336	-0.571214	1.324685
2.065144	0.313263	-0.898124	0.548352	2.677032
-1.786683	2.063198	-3.626759	-1.587656	3.684445
-1.785518	0.846474	-1.958468	-1.355037	1.901925
-3.828661	0.697292	-3.136748	-3.318290	1.337474
-1.634410	0.237850	-0.472998	-2.284614	-0.388707
-1.457965	-1.776250	0.333684	-3.101606	-1.843015
-2.659425	-1.599110	0.299400	-2.916766	0.572849
-1.128488	-0.531829	-1.046850	-2.426092	3.225089
-1.670055	-1.224407	2.062937	0.030718	1.447905
-2.192224	0.080655	0.178362	1.437965	1.238898
-2.271094	-1.907142	-0.030472	1.488350	-2.042329
-2.255664	-1.657298	-2.391966	1.298576	-1.768775
-2.139034	-2.967914	-3.599916	1.536843	-3.013239
-2.317002	-0.413389	-2.689722	-0.389446	0.917880
-3.094167	-1.393524	-0.582582	-2.245190	3.041184
-2.560730	-2.061518	-1.567895	-3.795388	5.935074
-1.979087	-2.098370	0.387742	-2.732937	5.346351
-1.157239	-1.034682	-1.472470	-2.980036	3.797518
0.228515	-0.274152	1.544469	-2.984784	1.441874
-1.136224	-1.075580	-1.121937	-1.057179	0.973221
-1.746154	-0.940267	-0.408189	0.152082	-0.793439
0.000125	-0.452812	2.839216	-0.108001	0.457094
2.854815	-2.176414	2.893178	-0.463125	3.046722
4.353816	-1.795073	1.413000	0.711111	-0.294555
4.362629	-0.225590	4.103283	2.711609	-0.791334
6.325256	-0.774263	0.996328	3.966370	1.418684
5.975097	-0.881092	2.164736	4.031297	-0.497798
4.605353	-2.492576	3.649109	5.237590	0.789219
4.781026	-1.007916	3.225248	3.233953	1.951738
4.565316	-0.164110	1.805855	2.872486	3.376758
5.323125	-1.312259	1.417930	1.261792	2.516181
3.206853	0.927039	-1.478625	0.332271	1.030708
3.647602	-1.614917	-1.781508	0.190427	0.012440
-1.084028	-1.071625	0.632281	-1.152640	-0.833423
-0.816235	0.240216	-0.148457	-2.983027	-2.755080
-3.768219	-2.789195	-0.895119	-3.243733	-1.965830
-1.434277	-1.537457	-0.374006	-3.069357	-2.577472
-0.172011	-2.008468	1.166385	-2.914295	-1.208906
2.146983	-1.005829	2.132254	-1.166847	-0.498031
4.295904	-1.329538	2.124103	-0.552312	-0.391147
0.490655	-4.008094	2.142732	-1.274286	-1.249852
1.508635	-2.050998	-0.365558	-0.829368	-0.814846
1.279045	-1.150247	0.803635	-3.266157	-1.354729
0.297188	-0.861642	2.413512	-2.213851	-0.817201
1.578564	-2.189981	1.980374	-3.179848	1.963640
1.938073	0.389636	-0.233679	-2.135447	1.473793
-0.863482	0.372911	1.963555	-1.213346	7.149759
0.303499	-0.839757	3.564977	-0.118343	4.493339
1.995816	-1.402964	6.133887	2.389364	5.730632
1.396672	-1.917112	7.464886	1.729676	4.398839
0.490966	-1.020899	4.365375	-0.602005	6.671760
-1.243799	-1.595723	1.444456	1.656522	3.004195
-1.714223	-1.958285	1.264928	5.555359	1.738545
-1.421806	3.036218	0.904293	2.447507	-0.038891
-4.248745	2.911986	0.032552	2.984869	-3.046113
-1.900040	3.750220	-3.302095	2.123746	-2.749319
-2.054891	4.135221	-3.267647	1.749038	-4.448511
-2.090795	4.625891	-4.725604	-0.430551	-4.265789
-1.817753	2.086530	-2.897764	1.152378	-1.744552
-1.123563	0.905740	-2.329528	0.117829	-1.207001
-1.092224	-0.427479	-3.273494	-0.462599	1.743665
-1.195535	0.445875	-2.619861	3.450597	2.594644
-2.533396	6.022504	-5.678830	1.847518	3.001637
-0.929805	3.850407	-4.013899	0.550466	3.303144
-1.020161	2.797387	-2.982569	2.675041	3.755464
0.133436	0.483244	1.246562	1.151245	2.734197
-3.224613	0.131780	5.001493	-0.407220	2.056342
-2.841107	-1.711404	4.539826	2.268146	0.840599
-2.971745	-1.104306	2.345561	1.262345	-2.096632
-0.435025	-0.390927	-2.265003	3.379178	-2.140752
-2.900248	-3.927863	-1.799464	1.415347	-1.110561
-1.330813	-2.065915	-5.288422	-0.334849	2.714139
-0.635017	1.144819	-6.195377	0.557794	2.598149
-1.323762	3.764541	-4.032028	-0.343625	6.334968
1.669455	3.838751	-0.441776	2.001896	3.722094
5.103633	2.260351	4.216280	1.965858	4.586228
4.070574	0.621943	5.761340	2.016461	7.277469
5.486879	-1.695974	5.565605	1.538507	3.560415
5.289448	-0.761296	2.761374	1.616098	4.387467
4.704681	-1.329423	2.218847	-0.385768	5.388822
5.849681	-3.036954	0.743626	1.364613	2.522281
3.803347	-1.279988	1.441909	-0.437061	-1.433359
1.869780	-1.386122	1.847297	-2.575687	-3.100196
-0.402319	-2.013757	-0.460110	-3.375965	-2.291334
-3.723249	-1.826990	1.220388	-0.353594	-3.340872
-5.149011	-1.451820	-0.418409	-0.980074	-1.674612
-4.605802	-1.481946	0.807399	0.090496	1.253444
-4.604823	-2.174367	3.915212	0.408917	-0.749503
-1.874873	-1.528781	3.382829	-0.268111	-0.417655
-0.992651	-3.243587	5.472651	2.512013	0.631986
3.022244	0.284115	5.618877	3.546790	0.263620
3.329911	-3.328272	5.242507	3.980320	-1.424856
5.253352	-2.405147	0.453142	4.172203	-0.880341
5.531867	-1.504409	-1.942120	0.438840	-1.928338
1.746256	-0.999857	-2.930279	2.744531	-3.027248
1.445021	-1.663489	-3.487734	-0.897624	-3.451073
-0.660239	-0.657305	-3.160386	1.279177	-2.865513
0.770277	-2.442103	-2.165736	-2.281567	-1.623770
4.761670	-1.775382	0.474517	-0.678456	-0.264045
3.672339	1.627059	0.003871	1.885811	-0.875141
4.671987	2.576122	0.132927	2.939334	-2.572859
1.718112	4.604308	-2.061216	1.509512	-1.989800
-2.146485	3.663817	-3.808859	0.435247	-1.485865
-1.794503	1.484952	0.080198	3.251237	0.392143
-4.537342	-2.126287	1.202055	1.642884	0.485723
-3.349102	-0.632399	2.171311	1.526986	2.009874
-3.576182	-0.893482	1.816465	-0.153355	2.175793
-2.604582	-1.182036	1.714416	-1.247640	-0.074321
-0.546802	-1.938658	1.562365	-2.170070	0.154830
0.980858	-2.925649	1.309511	-1.672644	-2.456355
0.045700	-1.462007	3.175052	-1.023363	0.496522
-0.038178	-1.070231	1.226189	0.605574	-0.059542
-2.972974	-1.225620	-0.180180	-2.143835	-0.019847
-3.453889	1.088327	-0.779155	-1.050989	-0.493996
-3.690722	3.764311	-3.124738	1.033812	-0.230491
-1.164273	6.137834	-5.307328	2.720966	-2.508033
-2.135442	4.582095	-7.552227	3.911273	-6.411224
1.612570	5.578297	-7.359635	4.199334	-5.342567
3.972465	2.687140	-4.416554	3.443747	-0.204263
5.182642	2.839724	1.109017	2.540912	3.334387
3.127601	1.919352	5.511375	2.503229	5.888679
4.864143	-1.670377	7.320020	2.161897	4.739812
4.586267	-1.681661	6.395651	-1.258285	3.930085
2.794374	-2.451300	5.680567	2.470182	0.544594
0.637262	-1.672192	0.200567	-0.241501	-0.123162
-0.414866	0.610064	-2.477650	-1.129836	-0.362884
-0.847713	1.443467	-3.434985	0.267776	0.783524
1.017123	3.624319	-4.458240	1.149535	0.728362
3.708341	5.815120	-0.570714	1.654741	0.594026
5.728040	2.619872	2.986591	0.770191	1.923715
4.598822	0.437175	5.776473	2.401386	1.836427
2.133785	0.037930	3.743631	0.336424	4.036959
0.441230	-3.131063	4.948565	-0.071495	3.664510
-2.442344	-2.762603	4.373273	-1.899473	5.976678
-4.071036	-2.754588	2.025254	-1.776510	4.875160
-5.594348	-1.553220	1.587106	-1.466607	6.034054
-4.895379	1.344204	1.257129	-1.368665	3.742259
-2.175530	0.522083	-2.175779	-0.097786	0.391071
-1.231201	1.220318	-3.088919	-0.673071	-2.111710
-0.566492	3.655010	-3.145893	0.592981	-2.824688
-0.775403	2.996959	-3.071401	1.854366	-3.719064
-0.496536	3.229366	-0.614046	-0.129015	-2.384741
-2.662390	-0.735869	1.833473	0.717336	-0.115720
-2.345065	1.422354	4.151652	-0.821382	0.625196
0.236237	-1.154163	6.572191	0.066430	2.272405
0.670517	-0.546421	4.944488	1.615371	2.961305
1.093473	1.994282	7.554042	1.942839	3.760694
0.840606	6.466544	5.023552	0.986733	0.787070
-1.137085	3.232067	2.361716	1.302852	0.223030
-3.323900	0.768851	-1.302268	-0.354106	-2.474328
-1.872041	3.377096	-2.644201	-1.408541	-3.315505
-1.624707	3.938803	-4.760084	-0.483155	-2.813903
-3.480300	4.226372	-5.643919	-0.184549	-3.032626
-2.312619	3.871303	-5.425008	-0.333425	-4.179375
-1.723366	3.058996	-5.107453	-0.282484	-2.467352
-0.625941	3.060551	-3.552653	0.569072	-1.985359
2.263755	2.760069	-2.153212	0.453243	-0.729499
3.099122	1.371851	1.934668	-2.214273	0.165327
6.412758	-0.509805	2.557288	1.077723	0.141417
6.301964	0.859702	1.301244	0.943028	0.369167
7.873838	-0.337028	3.252035	0.760043	-0.011922
4.088380	2.796206	0.366660	2.359964	-1.428255
1.668088	0.009304	-1.759883	2.785192	-0.997332
-0.333638	0.476264	-3.335996	2.148924	-2.661357
-2.872698	-3.164011	-4.153481	-0.701841	-1.203730
-5.221695	-1.597324	-2.671139	-1.011905	-2.234054
-4.601127	-2.275572	0.089728	-3.218868	-0.027230
