X1	X2	X3	X4	X5
0.216432	-1.693883	2.925038	-3.121185	-1.638286
-0.067630	-2.830498	1.212388	-2.386665	-0.644619
-1.786514	-1.382430	1.367392	-2.536896	-0.425113
0.260981	-0.696578	3.178451	-2.401178	0.890532
-1.666444	-0.999341	-0.322032	-1.258812	1.515920
-0.692288	2.766982	1.533845	-0.215797	2.818352
-1.758050	2.716394	0.509185	-0.369836	5.444831
-0.706531	2.235894	-1.840411	1.658472	3.470558
-2.348329	4.738085	-2.218938	3.905326	5.670936
-0.902043	5.542568	-3.985996	2.139925	1.549467
-0.695673	3.956844	-3.638181	2.427170	-0.203748
-0.256419	2.351014	-2.858992	-1.155542	-2.340506
-1.460079	3.492681	-2.737425	-2.204810	-3.808806
-0.371054	3.723746	-2.035379	-0.172634	-3.447045
0.711358	0.272010	-0.751952	-1.281216	-3.417222
-0.590444	-0.460126	0.266360	-0.574956	-1.808935
-0.641258	-1.372359	0.407358	-2.018754	1.276718
-1.206785	-2.733689	0.489345	-3.089212	-1.077961
-0.032924	-0.638514	0.798923	-3.015029	2.200630
2.280726	1.072368	2.386794	1.534094	2.790391
3.499164	3.037658	3.456160	2.418056	2.099225
3.576592	4.820458	4.979725	2.044257	0.841234
0.587209	2.528769	4.880289	3.007596	-0.099081
1.319615	4.333994	3.117756	0.194273	-1.907318
-1.356489	0.916733	0.819927	2.465887	-0.939477
-1.695504	0.989087	-1.841296	3.159138	-4.168554
-0.392828	1.962460	-4.475709	3.359325	-4.693250
0.463838	1.878452	-4.445212	3.119047	-3.582862
-0.903905	2.953965	-5.208002	0.263505	-3.047289
-1.672059	3.316201	-2.882677	0.879597	-1.038929
-1.455122	3.177561	-0.910935	-3.284176	-0.795183
-2.308795	-0.576453	1.549427	-3.004116	-0.134547
-2.283577	-2.233739	0.276209	-0.334323	-0.599821
-1.772670	-3.001496	2.472615	0.058503	0.932596
0.446928	-2.665822	0.590146	0.137960	0.068205
-0.275584	-2.656116	-0.073296	0.917350	-0.648092
-1.088007	-2.554575	-1.734008	3.785170	-0.330994
-1.388640	-2.324698	-2.595490	3.623822	0.608299
-0.424383	-2.294583	-3.357738	1.498803	0.298189
-0.258038	-2.898030	-2.466352	-1.625486	1.947577
-0.315104	-2.368235	-1.116830	-0.951246	-1.380337
-0.810081	-3.149297	1.253231	-4.695277	-1.770651
-0.051170	-3.072815	0.891132	-2.765679	-1.331466
0.356529	-1.946387	1.362276	-0.608554	-0.727679
-1.625086	-2.161211	1.146463	-1.781202	-1.111690
-1.601713	-0.359985	2.320995	-1.114123	-1.276998
-1.391554	-2.034109	1.246174	0.056783	-3.466604
-2.205109	-2.104079	-0.315698	1.547614	-0.293505
1.473921	-0.952295	0.073180	0.859571	-2.570203
-0.565964	1.264546	-1.456490	-0.863147	-3.160995
0.463635	2.807344	-1.995206	-1.101941	-2.194081
0.653018	6.312502	-0.833468	-0.660210	-1.576962
1.446383	4.247122	-0.943973	1.022944	-1.769536
-1.361570	3.774004	-0.228020	-1.026278	-0.892403
-0.732741	3.300651	-2.131808	-0.571278	-0.517263
3.178569	0.638565	2.735665	0.514345	-1.906315
4.183758	-1.066453	-0.385601	1.635990	0.328340
2.193326	-2.068502	0.240198	2.740856	1.377704
2.200073	-2.688479	-2.312340	3.343743	4.402376
0.949496	-2.244184	-3.037211	3.264951	1.121656
0.755397	-2.265013	-3.995915	1.968379	-0.128755
-1.959228	-1.448767	-3.261651	-0.427474	-2.462658
-2.227878	-2.934242	-4.429717	-0.927107	-2.060452
-0.534354	-0.665438	-2.704513	-2.261721	0.786763
-3.007858	-0.211753	-3.236637	-3.330616	3.134186
-1.215090	-2.350984	-2.041788	0.452607	3.413818
-1.581152	-2.989032	-0.609666	-0.918353	2.466058
-0.460444	-1.429494	-0.536869	1.617405	1.021307
-1.304969	-2.503867	-0.068496	1.734380	-1.594137
0.165974	-2.656752	-1.231447	2.713171	-3.121372
-1.511617	-2.518547	-3.319021	1.902778	-4.704200
0.088656	-1.560148	-3.977416	2.586201	-3.344820
-2.415407	-1.918157	-0.200332	-0.783561	-0.645134
1.110092	-1.948969	-0.317769	-2.593407	-1.615540
-0.178948	-0.990085	-0.255125	-2.571139	0.132059
-0.084129	-2.423903	0.120800	-3.446957	0.943864
-2.378051	-2.236820	0.851707	-2.802262	-0.496325
-2.980216	-1.383037	-0.896205	-1.802452	0.176290
0.162975	-2.200050	-0.562733	-1.377130	-0.733890
1.930320	-2.706159	1.217122	-0.583995	1.101133
3.702418	-2.438463	3.569961	-0.708548	-1.178640
4.815467	-1.796459	5.271384	0.494912	1.772389
5.231866	-1.920247	2.936992	2.092682	2.111620
4.772714	-2.146924	5.283985	0.997064	2.257951
4.335709	-1.283390	4.235263	0.796857	1.776884
0.785749	-1.895543	2.178326	-0.819939	0.135415
1.059933	-1.068682	0.108576	-3.282225	0.801946
-0.038640	-2.222506	2.204011	-3.544602	3.079874
-0.091772	1.367688	4.385932	1.161131	4.804900
-1.283565	3.095000	2.609940	3.298573	2.145922
-0.704920	2.123731	2.129334	2.115424	-0.119161
3.456661	1.417984	1.265014	2.647084	-0.925549
1.310876	6.142459	2.490180	0.399752	-1.066844
3.153324	5.059857	-2.148167	-1.306573	1.119654
1.755604	1.417880	-0.811128	-2.233690	3.054843
1.371313	2.381629	0.296396	0.266500	4.855723
0.605250	-1.265595	1.184407	-1.505703	4.587491
2.407013	-1.667390	3.458803	-0.099399	5.160449
3.917700	-1.328756	3.588284	-0.974689	4.477093
5.385911	-1.220290	5.057051	1.586527	4.110624
3.267842	-1.904293	3.304602	0.109748	1.271039
5.223292	-2.854762	2.596837	-0.536825	0.995038
0.636660	-0.569597	1.474156	0.193207	-0.191680
0.819544	-2.170096	2.336559	-3.644357	-0.746517
-0.733258	-2.089258	0.047744	-3.131116	-1.871673
-0.658749	-1.576683	0.002912	-0.927970	-2.518051
1.037471	-1.353269	-0.600938	1.509079	-2.409451
1.152100	1.019385	-1.098308	2.479132	-2.409075
6.624935	-0.593220	1.419503	3.169088	-1.311123
5.547175	0.324617	-1.609606	3.692647	-1.570698
2.241519	2.881798	-0.881436	1.638609	0.716400
2.540063	3.668922	-0.484288	0.117973	-0.335032
