X1	X2	X3	X4	X5	X6	X7	X8	X9
-0.684303	1.653492	-1.513831	-3.323655	0.853733	-2.499471	-3.120372	-0.665227	-0.991566
-0.585974	0.921302	-2.137573	-3.397353	-1.251900	-1.986198	-2.475858	-2.351490	-1.467655
-2.279361	-0.174922	-1.517414	-2.278536	-2.403581	-1.020987	-4.050823	-1.076219	-1.720722
0.328337	-0.195181	-2.777055	-1.681002	-1.080111	-1.036839	-0.588868	-2.547415	-0.405168
-0.016982	1.055624	-3.170096	-0.592651	0.079010	2.292744	-1.230195	0.204522	0.559706
-0.550817	0.583593	1.554964	0.552115	0.023883	-0.799440	0.927496	-3.079609	0.129498
-2.958671	-2.039573	1.294924	1.699498	1.063508	1.261510	-0.667396	-1.359208	-0.107493
-1.943543	-2.281577	2.049384	2.157296	-0.406916	-0.691110	-0.340072	-0.352375	-0.375967
-3.313135	-1.284817	3.919144	0.202311	0.582213	-1.885699	-1.584233	-1.430110	-1.846826
1.978055	-0.592996	4.248905	0.717342	0.527995	-0.602660	0.961519	-1.219014	-2.548270
0.858923	0.884688	4.852266	-0.315412	-2.033172	-2.150593	0.038184	-2.274187	-1.261001
3.583271	3.158632	3.257027	0.716750	-0.931585	0.467099	0.006961	-2.502730	2.293980
3.554097	3.791837	4.708789	-1.776372	-0.245646	0.725217	-1.384752	-1.770842	0.747972
4.071101	3.525003	2.067051	-3.006679	-1.707854	-2.094642	-2.007055	0.165177	1.115674
0.533382	1.627327	-0.320487	-1.757670	-1.166009	-0.789878	-0.534449	2.254526	-2.403216
-0.744360	0.392710	-1.246424	-1.346547	-0.986011	-1.403594	0.922265	1.400704	-2.876397
0.128274	-0.117448	-3.187562	-0.763808	-0.982860	0.065511	-1.651715	4.298413	-2.079171
-0.781017	-1.831350	-2.295699	1.660345	1.393245	0.402934	-1.659288	3.506751	1.333961
-1.743132	-3.602594	-1.409335	1.914612	2.699304	-0.362525	-1.586957	3.410719	0.605097
-0.356374	-4.173683	-2.744272	3.500494	1.506316	3.604932	0.766978	4.592916	0.676137
-1.135942	-4.531117	-3.121908	5.536590	4.329382	-1.107095	-0.015884	1.446943	1.486780
2.974064	-1.385296	-2.214644	2.848600	1.112502	1.964392	-0.008243	-0.185501	3.427324
4.049342	-0.495721	-2.110980	1.070723	-0.415625	0.456091	-1.107702	-0.421116	3.179769
3.757492	-0.434293	-1.546516	1.431160	-1.471896	-0.063197	-0.450460	-2.357601	4.722414
0.856914	-0.144014	-0.315751	-2.159891	-2.720814	-0.826075	-2.456320	-1.708357	3.761857
0.726707	2.205817	-2.757887	-4.472929	-2.177278	-2.641543	-0.368380	-1.048883	1.166998
-0.746429	0.470498	0.436477	-2.705954	0.165413	-2.783503	1.937357	-0.405181	-4.081164
2.826804	0.307429	2.892041	-1.966268	0.487159	-2.459355	1.800790	0.424951	-4.062831
2.513007	0.322608	2.213205	2.549630	1.707059	-0.069101	4.510219	0.796213	-1.837603
2.363980	-2.039165	3.285969	2.075539	2.582614	3.888659	4.084843	2.965704	1.961419
1.120920	-3.165091	1.906832	0.477859	3.644224	4.178324	4.000961	3.469924	4.180133
-0.628971	-5.184671	-0.874805	0.937389	3.298589	2.560592	3.354871	3.013174	4.107239
-2.016994	-6.657707	-2.203142	-0.547071	1.720708	2.510062	1.714374	4.877954	1.865035
-2.112450	-2.316898	-2.826280	-0.217921	-1.440017	0.183734	2.037169	0.643264	-3.588478
-1.578439	-2.232946	-2.020019	-3.912561	-3.436688	0.110707	-1.887547	-3.508895	-4.148403
-0.374162	1.668348	-0.244358	-1.256494	-3.669903	1.154479	-3.078572	-4.789125	-0.460040
-2.305018	3.452883	0.951202	0.095083	-2.175663	2.561150	-2.363109	-1.414824	0.378210
-1.128609	4.395459	0.655062	2.152366	3.109533	4.315319	0.761942	-0.155493	2.858446
-1.286135	2.550173	1.540520	0.830758	3.384083	1.036285	2.703880	3.611870	2.834767
-0.921896	1.292725	-0.059323	-1.375445	1.652289	1.820547	1.335805	2.070663	-0.624128
-0.918893	1.512215	-1.079467	-1.254041	-0.805549	-2.891296	-1.450085	0.589888	-2.182539
-0.989125	-1.561759	-1.793712	-2.150031	-3.018932	-0.750844	-0.967891	-0.051956	-2.097268
-1.695094	-0.913898	-3.056158	-4.955416	-4.029960	-1.350599	-1.962212	-2.928667	-3.188715
-0.934099	-2.348304	0.018494	-1.806296	-3.442132	-2.033460	-1.694750	-1.795247	-1.275782
-1.115741	-2.283276	1.103045	2.393627	-1.221549	-0.801729	-0.920706	2.053506	-0.664369
0.394080	-1.245117	2.700894	0.372754	0.344390	-1.974507	1.856219	3.535392	0.041423
-1.004436	-1.062126	2.511541	0.568284	-0.050615	1.077305	1.947926	2.533011	2.299393
-0.563591	1.179194	1.428286	0.790816	-0.169065	2.983308	4.162212	0.655863	4.890140
-0.926083	1.357743	2.386930	-0.750751	-0.370259	4.078400	3.926878	0.663149	5.327664
-1.645313	1.246019	-1.717929	1.013983	-0.650998	3.971181	4.799422	1.148170	8.230263
0.471618	-0.409778	-2.153291	2.621718	0.513319	3.301450	2.752444	-0.274276	5.265137
