X1	X2	X3	X4	X5	X6	X7	X8	X9
0.781830	2.382466	-0.460391	-4.030738	-1.938752	-1.962553	-2.635362	-3.330131	-2.740494
-0.562605	2.080980	1.448765	-3.411506	-1.053187	-5.189197	-2.053843	-1.328663	-3.199656
-1.308681	2.225980	0.315815	-1.950288	-1.748380	-3.828141	-2.200831	-1.491822	-2.997185
-0.713101	-0.288435	1.448459	-1.604788	-0.799229	-3.192287	-1.244528	-2.551608	-2.750484
-1.078662	0.367635	2.520098	0.968594	-0.299136	-0.523537	1.704666	2.588878	-0.613554
-1.333165	-1.182811	5.133932	4.523256	0.714201	0.861309	2.297150	0.514635	2.570904
-2.086111	-2.280473	3.031762	4.075896	-1.075118	0.880047	3.762422	2.374263	2.001888
-1.487997	0.247449	0.087388	1.919812	1.293006	0.705176	5.082483	2.907961	1.649297
-0.142825	-1.547547	-1.141489	2.438601	-0.704925	-0.208205	2.630331	1.737729	0.744028
-0.296894	-4.776759	-4.459069	0.433362	1.000288	-2.451699	2.710166	-0.689034	0.060482
-2.962104	-4.722690	-7.391952	-6.507606	1.640046	-3.243607	1.030387	-0.232328	-2.908145
-0.687855	-4.393739	-7.583437	-5.610706	1.885149	-4.006032	0.279593	-0.503053	-2.944954
-2.145645	-4.049606	-4.976625	-4.028139	3.014897	-2.411074	-1.787516	0.667088	-1.263645
-0.068576	-3.102691	-3.718713	-0.615708	1.476791	-1.689436	-1.994742	2.086197	-3.706421
-1.370547	0.187604	-2.136804	1.186586	-0.378170	-2.144920	-2.313385	2.466473	-0.384684
-0.837758	0.979279	-0.424795	-0.215559	-1.105585	0.500472	-1.208845	2.645814	-1.037535
0.140792	1.318835	0.057713	-0.066745	-1.538153	1.122339	-0.011223	1.630021	2.795225
0.877802	4.054971	2.283820	-1.115473	-1.900675	0.960479	1.571379	0.141594	3.054694
3.287174	1.546386	-0.179474	0.053154	0.186649	3.539389	0.182063	-0.018669	2.988670
3.999906	2.142281	-1.130968	-3.002565	0.874920	3.328069	1.294126	-0.724568	2.817352
3.361500	2.526855	2.166039	-3.368331	-0.571161	0.479015	0.289868	-0.885703	2.796138
3.751255	1.551108	0.743945	-1.348148	-0.080696	-1.985973	-0.750010	-2.337974	-1.519673
5.368572	2.414539	0.608851	-2.258916	1.307517	-2.194298	0.150489	-1.783883	-2.278784
3.102251	3.052849	0.971758	-4.585937	1.014077	-2.824062	-2.692334	-3.443429	-6.234796
3.357892	3.413337	-1.489436	-0.384613	-2.073415	-3.193566	-3.925079	-3.566913	-3.323310
-0.747605	1.591403	-1.282728	0.219155	-2.242359	-1.722613	-0.701848	-0.509835	0.495771
-1.280839	0.029246	-3.533521	0.341964	-0.801755	1.454996	3.957559	1.160104	0.075647
-1.489411	-1.781932	-4.362013	3.587613	-0.168202	1.087559	2.903942	0.699704	0.374315
-4.113020	-1.225034	-1.794104	0.083801	0.071598	-0.118426	3.403300	-0.476335	-0.693826
1.798735	0.477743	-2.209795	1.101625	0.396447	-1.788962	1.805933	0.064886	-2.065077
0.540552	1.509396	-4.329086	0.284585	-1.492856	0.600750	-0.512659	-0.640733	-1.009342
0.490633	0.185326	-3.899276	0.285278	-0.288910	1.963408	-2.923977	-0.837393	0.540480
-0.398423	-1.171366	-3.191966	2.697203	-0.798416	1.701111	1.368178	1.421207	-0.089214
-0.962415	-0.308882	-6.136556	2.444359	0.879728	2.814355	2.187607	0.529165	0.298874
-2.990943	-0.013321	-1.590645	1.150843	0.524420	1.076239	-0.657191	-0.057518	-1.190457
-0.548808	-0.887783	-1.522635	0.329854	-2.594639	-1.008638	-1.370716	-0.851042	-1.586109
-1.208908	2.898031	0.065675	-1.006409	-2.793449	-0.432379	-1.895869	0.148191	0.467317
-0.218643	3.577722	2.324284	-0.704548	-3.414710	-1.865386	0.586750	-1.594318	-0.891682
-1.735114	4.557890	3.275793	2.044036	1.227278	1.598740	2.835142	1.421431	2.241993
-0.097921	4.795035	2.866801	4.950241	0.444015	3.758796	4.855405	3.036137	4.571741
-0.439563	4.031556	3.799308	6.336066	2.904201	4.712080	3.971440	2.374300	4.615959
-0.532840	3.180054	0.239514	4.154009	2.146336	2.574990	4.311346	3.585020	3.357546
-0.698652	0.710128	-0.297082	3.923268	0.605920	1.294326	2.132223	3.000097	2.934700
-4.011398	-1.358021	-2.139780	2.227144	1.906653	3.271883	1.138072	4.655130	3.407720
-0.518580	0.502407	-1.473479	-2.515367	-1.156366	1.476961	-1.690708	3.392319	3.406804
0.666805	-0.743988	-3.216982	-1.381266	-0.705935	3.541358	-0.204818	1.804064	1.569750
-1.261746	-0.632105	-3.288387	0.595747	0.332644	0.910772	0.099743	1.450365	0.685856
-1.912130	-0.439746	-2.933495	1.455369	0.935173	2.571900	-2.028624	-1.094278	0.012922
0.249751	-2.234110	-0.141307	2.654101	1.072549	1.873240	1.563879	-1.169266	-0.746756
-1.103002	-5.278396	0.766877	4.897539	0.725274	1.835392	-0.139148	-1.140498	-0.722778
0.454211	-6.459104	1.964557	3.934183	2.589148	1.036352	-1.139803	-2.836175	-0.873047
-0.458809	-8.683635	4.142732	2.569032	3.098370	1.220018	0.009012	-0.046497	-0.619863
-0.800263	-9.356488	2.640401	2.970584	3.656539	2.786390	-2.852301	0.507936	0.290870
-1.241251	-4.996062	2.569965	2.197238	1.073757	3.559164	-0.229444	-0.822575	1.715753
-1.407073	-3.322659	4.191523	2.958393	0.821623	2.585140	1.049084	-1.642932	1.224383
-2.020228	-2.349176	5.603973	3.890148	0.743636	2.540314	0.326584	0.036966	2.360758
0.718084	-0.550315	4.767617	2.235402	1.586496	2.263585	0.528455	-1.221281	0.490876
1.431063	2.917725	3.840452	0.755852	0.042804	0.044951	-1.117702	-1.696373	-0.387063
-1.101192	2.750345	2.553979	-0.331401	-1.279842	-0.835690	-2.843688	-2.023711	-1.297662
-1.859279	4.210044	1.934197	-0.273559	-0.607540	-1.480339	-2.315102	-1.455894	-1.757922
0.676900	2.001123	0.304506	-2.450923	-0.959793	-3.633700	-1.937743	-2.690122	-3.323345
0.011746	0.427183	-0.349696	-4.763794	-2.148799	-3.675673	-3.586912	-2.397195	-1.463232
