X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.806864	2.196362	-1.210991	-4.109861	-3.161933	-3.419315	-1.398632	-2.970688	-4.734688
-1.676535	-0.063078	-1.868611	-4.646849	-1.209466	-4.070010	-3.177074	-0.762730	-4.149023
-0.811505	1.365570	-1.365889	-2.920900	0.135187	-2.302367	-1.820695	-1.219040	-3.902289
0.825428	0.233505	-2.195126	-1.647217	3.446226	-3.827985	0.289806	-0.096715	-3.787585
5.448363	0.282929	0.445478	0.401699	0.688349	-0.982667	2.669231	1.399245	-0.364212
3.491998	2.944042	0.371522	1.053446	-0.918745	-1.357613	3.321679	1.467941	-1.555268
3.002835	3.270946	-0.267894	1.116322	-1.151655	-0.506024	2.623253	4.269077	0.825344
3.404271	4.153741	0.284329	1.795424	-1.186283	0.743797	1.273853	2.196652	3.245726
0.414607	1.918429	2.821790	1.245851	-2.953830	0.148852	2.734780	3.595768	1.115676
-1.711859	1.710210	1.577990	-0.684499	-1.476596	1.409737	3.969636	2.940827	2.472796
-1.688025	-1.300514	-1.085473	1.389772	-1.742682	3.008051	5.751821	2.861731	3.590884
0.022807	1.575557	-0.126498	3.147762	-0.762090	1.450795	3.993936	3.532980	4.302341
1.036536	2.506725	1.409213	1.189968	0.065682	3.367465	5.846483	6.077177	3.950866
-0.471037	2.371690	2.747361	-0.395811	-0.615670	0.297961	2.937763	3.050122	2.313960
0.580487	1.949253	1.684744	-1.604678	-3.607545	1.906082	2.476976	1.463817	-0.173078
-3.287292	2.136717	-0.209137	-5.957534	-0.949043	-1.368874	-3.406976	1.116664	-0.169449
-0.230675	0.137981	-2.631184	-6.252982	0.391433	-4.542208	-2.622893	-2.265536	-1.935651
-1.427863	-3.623953	-0.770796	-4.534424	2.116584	-4.799721	-5.067272	-2.165081	-3.401386
-1.131254	-5.485684	0.819125	-3.669461	2.358808	-4.049216	-4.252113	-4.238471	-3.313153
-3.448151	-3.492110	0.753980	-2.635297	1.662705	-3.395492	-1.671315	-2.463003	-3.570653
-2.089952	-1.147832	-0.966731	-2.704633	0.064774	-2.528852	-2.947277	-3.530677	-2.107185
0.017541	-2.935846	0.033189	-1.406271	1.748314	-2.101697	-1.610797	-0.692290	-1.029551
0.746929	-1.868453	0.905342	-0.209014	2.832325	-2.876529	-2.138875	-0.065942	1.098051
0.406411	-5.315251	4.009527	-1.393163	2.387904	-2.116549	-1.036909	-1.875831	4.398819
4.573987	-3.444639	1.738543	-3.883121	3.050153	-0.351658	-0.381799	-1.299655	3.397754
4.209157	-1.679415	2.069291	-0.549991	3.923269	2.303443	1.448758	-0.538714	3.073856
3.704320	3.225822	3.791868	0.337227	-0.397947	3.813450	1.007862	-0.345605	4.042523
4.046277	6.608372	4.790277	-0.198371	0.218303	1.331764	0.649413	0.666072	2.613257
2.661827	8.024738	3.438115	2.169114	-2.241282	1.930783	-0.330985	-2.178981	2.914557
-1.988630	7.941321	5.125682	-1.140621	-3.739402	2.137704	0.737366	1.140837	2.159723
-2.312094	5.745822	1.574479	-1.474578	-6.689159	-0.029973	0.697470	0.782729	-1.873346
-1.078365	3.557542	0.307205	0.253941	-3.852752	-1.162750	-1.458974	1.061794	-1.445349
-0.461543	1.376283	0.428559	-2.357166	-2.053784	-1.562028	-1.939863	-0.968466	-2.622487
-1.344329	2.329346	0.272641	-5.016902	-0.893354	-2.428710	-3.333698	0.446152	-4.442560
-0.177622	-0.403368	-2.057148	-2.015769	0.962236	-3.537297	-2.867976	-1.497453	-2.080568
0.015878	-1.482056	-2.032310	2.444331	-0.785914	-1.867790	-1.973696	-0.683678	-0.269612
-0.910230	-1.317418	-0.239645	3.424996	0.754795	-1.061892	-0.255858	-2.625022	-0.326390
-2.405845	-1.364052	-1.005153	3.596723	0.130062	1.427897	-0.185659	-1.107684	0.039395
-2.383867	-6.120657	-2.603033	2.088111	3.222785	0.906975	1.924300	-1.045463	0.983445
-1.475597	-9.493130	-5.234988	2.343957	3.452865	-1.263461	-0.889078	-1.662857	0.901259
-2.289034	-10.531172	-4.761216	0.980459	3.793301	-0.344411	-0.881092	-0.520665	-0.420864
-2.018378	-10.062979	-3.544618	0.744715	3.327691	0.365222	-0.801841	-1.490686	-1.297823
0.330371	-2.701650	-1.616994	2.411522	2.681734	1.794438	-0.363025	-0.102518	0.467581
1.665712	3.522015	0.114556	1.703078	-0.476069	2.085433	-0.998341	0.329740	-1.206951
