X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.134619	1.748640	-1.762934	-3.730155	-1.623937	-1.051351	-2.349754	-0.900241	-2.490650
-1.034002	-0.794155	0.741342	-4.270678	-3.291933	-2.810426	-2.303826	-1.930519	-2.505772
-2.009228	-1.553079	0.959952	-4.606415	-0.982402	-2.661945	-2.093825	-0.535567	-2.211146
-0.314196	-3.033931	-0.275602	-2.219665	0.226356	-1.410808	-0.878553	-0.590785	-4.064373
-2.061905	-0.932610	3.171981	0.504570	-0.072859	2.478986	-0.558209	-0.881874	0.132147
-2.109054	-0.501415	2.935404	1.928692	-0.297846	2.633539	0.766806	0.830268	0.767715
0.244757	0.461655	4.224870	2.012999	-0.674105	2.778150	0.476393	2.245540	2.540629
1.388329	1.530499	3.101880	0.915792	-2.437436	1.817120	0.075052	-2.124758	-0.236209
1.749262	2.107921	3.123737	-1.820030	-2.432438	0.629052	0.818581	-1.295824	2.088600
3.037058	2.882119	1.334544	-0.665766	-4.480912	1.628945	1.500282	-0.287559	2.656657
4.730016	1.950494	2.611602	1.246283	-1.463256	2.901801	1.943954	3.165337	2.649161
3.441037	2.360149	1.694114	2.362218	0.729630	5.906321	1.839697	5.718266	3.138713
2.363423	2.371282	1.093583	2.862939	-1.143254	4.679806	1.511011	4.868227	3.833913
1.986974	0.874996	0.896409	0.446045	-0.108707	2.633656	0.786797	3.243522	2.659461
0.730490	-0.302910	1.280797	-0.142263	-1.435728	-0.969627	-1.117647	-0.266650	0.034158
1.829173	2.333166	-0.362352	-3.317685	1.255682	-2.995742	-3.386519	-2.578388	-1.522797
3.047622	-1.033477	-1.737036	0.377679	4.273625	-2.143888	-1.520719	-4.320392	0.305398
3.308039	-5.445836	-2.590252	1.614128	6.120702	0.455637	-0.991449	-4.022260	-1.693258
1.846425	-5.862612	-3.291099	1.828065	3.807313	1.303332	0.111194	-0.475793	0.913335
-1.620121	-9.182804	-5.472573	4.029787	4.753958	0.322700	-1.772891	1.020811	3.665480
