X1	X2	X3	X4	X5	X6	X7	X8	X9
-1.075196	-1.718396	-1.307954	-3.759035	-3.265459	-1.981309	-3.849129	-2.607040	-3.557070
-2.089451	-1.699983	-0.979446	-4.426199	-2.087919	-3.894862	-2.124081	-3.736259	-1.600404
-1.285134	0.108194	-3.724975	-3.066037	-2.400700	-4.003452	-2.368082	-1.201819	2.100318
-0.038945	0.277334	0.803658	-2.252251	-1.273101	1.130817	-3.164234	-0.210623	1.707295
2.384218	1.120541	-1.059648	-2.415246	-1.431524	-1.856857	-1.567441	-0.809272	1.775625
5.648955	1.358513	0.288706	-3.213725	-2.820672	-0.235776	-1.333504	-2.439368	-1.807495
3.603066	1.293253	-0.397880	-2.189291	-1.437647	-0.122543	-2.255227	-0.917313	-2.886465
5.029253	0.744661	-0.416807	-2.961649	1.885852	-1.958260	-3.988212	-1.200908	-5.112888
-0.704283	0.412939	1.373324	-0.316800	-1.260380	-2.344430	-3.779762	-0.892755	-3.427666
-0.157943	-0.026812	0.414912	-1.647549	-1.854942	-2.033754	-1.897780	-1.806856	-2.909700
-4.277424	-0.481692	-0.174944	-3.267500	-3.990337	-2.237935	-3.296269	-1.971013	-0.368694
-2.292926	-1.539298	1.252856	-3.460255	-2.238567	-1.328276	-1.115031	-0.632626	1.695952
-2.260149	-0.198730	-0.227690	-1.585418	-1.143432	-0.593879	-0.193269	2.283101	1.211536
-1.173492	0.688613	-0.854682	-0.254693	-1.302736	-1.249046	-0.409387	2.275067	-0.992846
-1.524353	2.020033	0.072179	1.651018	-1.033479	0.084619	0.919114	4.316971	-0.377594
-0.222233	1.080832	0.792892	2.159511	2.344337	-1.542985	1.599730	4.976010	-0.418610
-0.602631	3.668611	-1.691344	2.318182	1.626810	0.889239	3.811759	4.080184	-1.798897
-0.511645	1.021870	-0.292529	1.271128	0.590039	-0.110211	2.628698	1.364389	-0.633557
-2.212375	-0.678787	-2.650165	0.851646	-3.233778	-0.472238	1.189843	-0.475975	-3.462492
-0.587421	-0.700461	-4.634551	0.169033	-2.277543	-1.150145	-1.989007	-4.446611	-0.181603
0.629519	0.383651	-1.181490	-2.297815	0.091742	-2.726734	-2.122656	-3.534720	0.310007
0.742245	1.931351	-1.615982	-3.148800	-0.163023	-2.478907	-1.280507	-3.044804	2.365037
0.365257	2.369439	-0.021028	-0.779527	0.863459	-0.768668	-2.483962	-2.850965	3.213884
-1.392143	3.648818	-0.014727	-1.423097	-1.593013	-3.860318	-1.021624	-2.001305	3.203946
2.016944	2.561289	1.688117	-0.867715	-3.631842	-1.228960	-2.805297	-1.207525	0.236521
1.687221	1.924354	-1.174894	-1.442884	-3.696427	-0.996898	-0.087582	-1.529328	-2.591592
5.295486	5.368215	1.377337	-1.172306	-2.207572	-1.067633	-0.025983	-0.702814	-0.784397
6.151441	3.418173	2.035011	-0.778985	-2.213278	-0.331568	0.105297	-1.901787	-4.877894
3.292487	6.383931	1.168926	-0.334424	1.263954	0.130894	0.713556	-0.747548	-3.264787
6.215224	5.704989	3.553681	1.333175	3.773822	1.947051	1.190691	-2.032299	-2.307176
1.843852	5.954950	1.674577	-0.410392	3.620425	1.080500	3.213399	-0.036841	-2.338564
