X1	X2	X3	X4	X5	X6	X7	X8	X9
-2.247278	1.183065	0.849411	-4.863554	-2.508098	-2.920234	-4.065983	-3.719198	-2.191596
-2.484040	0.035405	-0.486973	-2.056615	-2.429058	-3.408393	-2.507399	-3.911787	-1.613698
-0.015261	1.091842	1.469704	-1.624353	-2.395215	-2.888190	-0.098540	-3.373632	-0.109706
3.358358	0.849278	-1.145658	-0.406768	-1.347567	-3.032526	-3.240305	-2.346934	-1.082622
4.489820	3.803511	0.265538	-0.420358	-3.307814	-2.467101	-0.481496	-0.846693	3.725654
4.321625	4.358240	0.208091	-3.416023	-2.113456	-1.085316	-1.196413	-2.823209	0.703920
4.456875	3.508265	2.893701	-2.718763	-2.993992	-0.527871	-2.692357	-3.339182	0.841175
3.474770	6.141485	-0.259133	-0.536777	-1.166822	-2.403767	-1.877529	-0.945513	-2.208782
3.734012	3.271400	3.606586	0.588535	-1.859645	-2.042804	-3.558931	-0.705202	-2.718251
3.420803	2.866408	4.490159	-0.266426	1.828940	-1.227581	-0.360962	-3.362450	-3.307635
2.023442	3.381109	3.433783	2.265941	3.629932	1.470699	-1.640123	0.777044	-1.143734
4.364831	-0.081197	1.758858	3.842836	5.297733	-0.150463	0.525583	1.823479	-1.228349
4.409972	2.821188	-0.076917	3.513159	4.114843	1.807433	1.760057	1.541954	0.479718
2.729266	0.738264	-0.705744	5.122211	3.568962	2.069586	3.625797	3.750370	-0.814333
0.783813	-0.269770	-2.780922	7.086693	2.377292	4.064094	4.806703	4.616725	1.803096
-1.031784	-2.526014	-2.365954	4.949504	1.025533	2.635159	4.581773	5.162420	0.701604
-1.959126	-1.840269	-0.356140	0.693046	-0.710114	3.856380	2.063206	4.992255	0.953290
-2.107309	-1.856636	-1.585881	1.389719	-2.399749	2.446155	2.275102	5.103628	-0.777047
2.282866	-0.194115	0.779622	0.121224	-4.940972	0.684784	0.872358	4.018939	-0.324808
3.438501	0.459293	2.338268	-0.022040	-2.190380	1.887168	1.117774	-0.740212	-1.303094
2.551297	3.665087	3.833957	-1.460872	0.176625	-1.223496	-0.531951	0.445475	-2.036107
0.883256	3.651467	4.325788	1.172330	0.705546	-0.402606	-2.932418	-1.521401	-2.562648
-0.599321	0.506632	4.464259	2.483364	0.929083	0.513335	-2.825429	-2.607440	-1.872917
-2.534033	0.862381	4.152571	4.263533	0.993336	0.363128	-0.347185	-0.717544	-0.038915
-2.464278	-2.234586	5.223423	4.709135	1.495906	2.649972	0.574813	0.075589	1.270755
-2.832355	-3.415869	1.555913	1.726672	2.612195	1.703266	1.728264	0.323057	-0.904606
-2.132663	-4.216170	4.526542	1.657045	1.880202	1.410910	1.060866	-1.051341	0.871699
-0.705201	-6.905389	-0.392591	-2.938348	3.574929	1.012003	-0.012582	0.234096	-1.547829
-1.586467	-5.720226	-0.548887	-4.755704	3.695277	-2.133755	-1.134881	-1.826834	-3.780293
-2.249259	-7.478182	-3.856546	-5.704025	1.794345	-3.574666	-1.762033	-1.007030	-4.507093
-1.907377	-5.546558	-2.075269	-7.708308	2.595136	-4.269430	-2.317138	-0.388793	-1.738030
-2.392519	-6.044054	-7.001656	-5.647755	3.371950	-5.025947	-2.996199	-2.432224	-1.423706
-2.755783	-5.153371	-4.405708	-6.283863	1.769888	-5.951519	-2.082917	-1.909723	2.267379
0.932631	-5.405908	-4.384924	-6.390135	1.584450	-3.927246	-2.570593	-1.750792	1.381523
2.257326	-2.704068	-4.253706	-3.150867	-0.354963	-4.757828	-2.173928	-2.326429	2.737125
6.106603	-0.414649	-2.530653	-2.414362	-2.221049	-2.970367	-3.044925	-2.810836	2.926485
2.267663	1.936447	0.146535	2.291583	0.576592	-1.249464	-2.270284	-3.271614	3.985602
0.092207	2.695320	1.074656	2.048967	0.404261	0.322582	-1.801207	-2.329963	0.096274
-0.096262	1.551370	-0.842089	1.692091	-1.038241	1.453869	-1.611196	0.154417	-1.017200
-3.264544	1.327296	1.734001	1.739855	-0.809913	3.270297	-0.250851	-1.126476	0.742879
-2.304137	2.958897	0.992623	1.585260	1.548145	2.138164	3.213825	0.314459	0.848311
-1.741339	5.034575	1.898380	-0.114195	-0.759965	5.513370	4.760830	2.471821	-0.328206
-3.728849	4.634527	2.918070	1.554691	-0.275042	2.109314	4.314964	2.018308	1.369927
-3.194366	3.528954	1.769593	0.684718	-1.064386	2.409696	3.286625	4.449021	0.178610
-2.137887	3.223956	0.999351	0.689888	-2.004396	-0.843086	3.264011	1.700659	0.262141
0.542088	-0.420369	3.016042	0.503199	-1.711370	-3.844033	1.737921	-0.498478	3.389520
-2.110239	1.225681	2.316467	0.646152	-1.185609	-3.945645	-2.255648	-0.537592	3.518345
-1.609865	-1.132895	1.871326	1.309748	-0.833210	-0.514623	-1.097496	-1.866283	1.233316
-0.852791	-2.585399	2.750319	-2.008013	-1.744374	-0.609767	-1.036725	1.164549	2.500031
