X1	X2	X3	X4	X5
-3.684154	-4.494023	-3.319088	-2.984353	-5.908064
-3.412707	-3.259732	-4.997508	-1.949291	-4.819040
-0.005201	-2.756885	-2.556165	-2.209980	-3.677779
1.811466	-0.463082	-2.010758	-1.942520	-1.900981
2.194596	0.014076	-0.883387	-0.743209	-0.084246
3.011788	1.208688	-0.211352	0.600054	0.766525
2.554245	3.296354	-0.494252	-1.189131	1.496832
2.669668	2.104574	1.141711	-0.291461	1.194475
3.336257	4.734846	2.510139	3.935764	3.217055
5.667515	4.295071	4.235731	4.597546	3.001770
5.744741	2.815547	6.082288	5.203185	2.945421
2.645238	3.621374	5.906110	4.161584	3.601508
0.397307	-1.862048	6.396096	4.187242	1.990430
-1.288352	-2.458420	3.405048	4.023562	0.639288
1.471063	-4.908644	4.730165	-0.525456	1.293780
0.508854	-2.336818	1.966547	2.171590	1.283608
5.691721	0.315955	5.405995	-0.244499	0.207171
4.558066	1.924476	2.711609	-0.675223	-0.143631
4.642591	3.824643	1.650088	-0.102279	0.889601
4.161195	4.425556	0.680433	1.255233	1.714469
2.167881	3.148215	0.355844	-0.743186	2.171670
3.334449	5.698118	0.891122	0.089565	2.455506
3.436602	1.549766	2.861465	1.541088	3.600277
2.619040	2.401457	2.362976	3.959483	3.063981
1.640265	0.987690	4.308752	3.118953	2.488220
-1.268123	-1.307835	1.864496	2.307196	3.160092
-2.895121	-3.269918	0.266207	-0.368884	1.211699
-3.929529	-1.294861	-4.755116	-2.473988	2.672139
-1.276445	2.080536	-2.877371	-2.172213	2.171812
0.261431	1.550773	-3.478358	-0.585760	1.609219
-2.920698	3.197347	-2.310979	2.702473	3.286260
-0.601231	-0.190240	-2.518531	1.838987	1.249833
-1.381367	1.398109	-4.252116	1.711783	0.562340
-0.816805	-1.610705	-0.195933	0.251562	-0.940021
-2.288344	-1.449984	-2.943581	-3.425675	-0.056848
-4.181282	-3.671827	-0.766662	-4.325728	1.967357
-3.665918	-3.334337	-3.804374	-6.085695	-1.247005
-6.087750	-3.598114	-2.483018	-3.213875	-2.296035
-3.092777	-3.313658	-0.854693	-3.493067	-1.625433
-3.408499	-4.424770	-2.106399	-3.232771	-5.052098
-3.030313	-3.912751	-2.511936	-2.835385	-4.827932
-3.551218	-2.591401	-1.545205	-2.862410	-4.745033
-3.604914	-1.882122	-3.388304	-2.182943	-5.800003
-3.040598	-0.610515	-1.194834	-1.845084	-3.933241
1.659631	-1.056579	-0.776894	-4.003832	-3.050948
2.479674	1.190285	-2.946085	0.172313	-1.165123
1.007031	2.770175	-0.357206	-3.237147	-1.941667
0.539206	-2.089310	0.589543	-4.172912	-1.031380
-3.212401	-2.101769	-1.752539	-2.236681	-1.873063
-1.306989	-2.097403	-2.809550	-1.477653	-0.496514
-3.406757	-4.107414	-2.711091	-2.348728	-2.572435
-3.757902	-1.734703	-1.057062	-1.890204	-3.580526
-2.224025	-1.327669	-1.235562	-2.018282	-4.085586
0.649478	1.629487	-1.142992	-1.220560	-2.287316
1.336706	4.623263	0.377750	1.103363	0.245584
2.679362	5.428459	0.816061	4.169386	1.540113
4.118046	4.282375	2.392344	2.861111	1.157873
3.018260	2.736609	-0.161002	3.050438	1.507461
2.796906	2.952860	0.221923	-0.381531	2.432079
2.226084	0.243829	0.363119	-1.640598	-0.396773
0.826996	0.109715	1.990187	-0.893860	0.985103
0.459743	-2.458384	4.683827	2.188882	0.541608
-2.808873	-1.454068	2.927038	0.237130	-2.756259
-3.538751	-1.884638	3.292120	2.581283	-1.967297
-5.302589	-2.169494	0.795875	2.332142	-0.287606
-3.256687	-4.812336	-1.684998	4.094808	-1.133888
-2.543143	-2.435667	-3.069700	1.759181	-1.318441
-2.174156	-2.188085	-2.764229	0.201862	0.012133
3.336876	1.737807	-3.680185	-3.567549	4.302835
2.108153	1.970410	-2.020269	-3.587652	2.083465
0.759979	1.201123	1.448419	-0.504346	0.168121
-0.749848	-1.386154	0.441980	-0.252630	-0.602295
-0.822124	0.016777	-1.706086	0.553095	-0.560484
-1.883849	3.053916	1.196221	2.237330	-0.906546
1.528579	4.344162	1.756001	3.838976	1.686718
3.601861	5.675916	-0.658646	5.764132	1.769809
2.259298	3.556476	3.478481	3.437099	4.637027
3.177991	4.301542	1.842180	1.456878	2.902470
1.497943	5.107414	1.865354	-0.351232	3.041340
1.139354	4.129390	0.592701	-1.854130	4.245335
2.011225	1.667371	2.674422	-2.172816	3.798056
0.273259	3.296156	1.307016	0.037110	2.844503
-1.963645	-1.720656	2.164485	0.289248	0.525676
-1.958383	-2.743065	2.343728	1.650199	1.251273
-2.697256	-3.903771	3.301345	0.299163	0.518796
-3.591361	-4.091474	0.845836	-1.748560	-3.246356
2.011502	0.553124	-0.404498	-1.407070	-2.067283
2.705536	-0.678976	-4.854157	-3.950867	-4.447486
-3.420660	-1.380575	-2.970941	-2.993651	-3.410264
-4.099683	-0.398774	-2.809651	-3.146321	-3.650117
-2.929432	-3.315971	-3.842385	-2.454078	-4.893045
-2.876005	-4.164969	-2.370844	-2.903421	-3.107950
-2.326302	-3.466967	-1.048128	-0.244151	-2.102830
-2.115521	-1.685164	-3.350737	-1.141868	-3.180186
-2.726961	-2.828263	-1.291569	-1.443571	-0.584918
-2.079721	-0.127462	-1.518626	-1.690360	1.329075
0.453502	2.584738	-0.033007	1.440464	0.414391
2.067408	3.953136	1.483589	0.056501	1.982131
1.280298	3.979434	2.431060	-1.386248	-0.346906
-0.403225	1.992130	0.820408	-0.486684	0.363582
-0.216862	0.267624	0.026233	-2.170107	-4.106707
3.192290	-2.619383	-0.731365	-3.217517	-3.003773
2.804232	-2.650592	-1.919687	-0.617615	-1.959914
-0.190635	-1.896902	-1.638231	1.430101	1.475867
-0.786010	-1.351914	-1.827798	0.728429	1.393073
-4.010690	-2.202029	-1.063487	0.648170	2.391402
-1.721776	-2.957144	-2.316998	3.233123	2.724054
-1.569165	0.544338	0.487668	3.046287	3.037530
1.911644	2.836219	-0.110187	4.737964	-0.315070
3.799252	5.425699	2.767436	4.211152	2.718853
2.340160	3.992477	2.647338	6.293752	1.881300
2.855170	4.425454	4.171918	4.758262	1.616070
3.602583	4.701830	1.461678	4.631383	1.811564
1.899001	6.208705	1.517517	4.584015	2.851382
0.497324	0.908179	1.105635	2.591357	3.829324
-1.860946	1.041853	-0.362867	4.617709	1.899590
-1.688207	-2.040073	-2.360788	3.218070	4.853679
-0.629059	-1.973799	-2.645630	2.516341	1.681093
-1.408600	-2.239724	-2.314791	0.139020	-0.986769
-0.842628	-1.580949	-0.333571	-2.638892	-1.052307
-0.040343	-2.098472	1.069031	0.388103	-1.960520
-3.375943	-0.552594	-2.242187	3.677507	-1.796208
-2.082327	-3.739114	-2.166023	3.629218	-0.154072
-3.044493	-2.699832	-0.817976	2.189336	-1.209711
0.302459	-3.388846	-1.162948	0.703460	-2.069425
-0.245268	-1.584358	-0.857037	-2.342310	-1.808013
-0.428574	-0.882565	0.080558	-2.468374	-2.183876
-1.726557	-1.742668	-0.874965	-5.594633	-2.577913
-1.187516	-1.430366	-0.879504	-6.343488	-3.172124
-2.811349	-2.050958	-2.779259	-3.006338	-3.273809
-3.499856	-2.483844	-1.765229	-0.478884	-2.579167
-3.384635	-2.858023	-3.526615	4.958872	-2.737199
-2.719885	-0.788195	0.151184	4.553832	0.615796
-1.748604	-1.702158	-1.492831	2.121393	0.765319
-4.693291	-1.995713	-2.012461	1.247357	-0.553731
-3.271945	-1.573658	-1.056904	-0.449479	-0.378853
-0.749465	-1.687192	-1.430361	-2.830014	0.488453
4.389051	-0.367215	1.178970	-2.101949	2.104888
6.326405	2.594873	3.163788	-0.364884	3.271952
4.214896	2.925275	3.273494	-0.575121	4.507945
4.368127	2.505790	3.122988	-0.012059	5.359767
4.469899	2.065020	-0.468729	-1.754599	4.413120
2.417213	1.579565	-0.487656	-1.385643	4.577903
1.802871	0.536027	-1.603494	-2.182089	1.945017
3.377973	2.233405	-0.678041	-2.369139	4.237162
2.865721	-0.932198	-1.042298	-2.262994	3.140439
2.301117	-0.032381	0.075637	-2.764254	0.487648
0.543961	-0.614645	-1.038637	-2.085620	-0.940611
-1.523145	-2.338587	-2.366518	-2.449393	-3.472236
-2.587301	-4.120307	-1.480406	-1.774472	-4.609628
-2.230604	-2.905103	-2.012301	-1.806859	-3.906885
-3.014353	-2.289175	-1.006002	2.851146	-3.392008
-4.290148	-2.196822	0.336692	3.008642	-1.702896
-1.523687	-2.629541	1.685781	1.900129	-1.148849
-2.092068	-3.544133	0.909066	0.476005	-3.697865
-0.531492	0.030804	-1.087953	1.071871	-4.439444
-1.846755	1.592771	-0.904074	-5.498275	-3.215386
-1.172858	-1.955031	-1.683699	-4.561433	-2.921790
1.947202	0.390100	0.957376	-4.292604	-1.173756
2.619525	0.564965	-1.814951	-0.660188	-2.187383
1.728112	0.034864	-2.146879	-2.184986	-1.878470
-1.260235	-1.757800	-2.039905	-1.190798	-0.979816
-1.435715	-2.439026	-1.317231	-2.424426	-1.428022
-2.368627	-1.018814	1.141844	-1.286270	-3.594186
-0.013570	-3.487662	0.708122	-1.369630	-3.674208
0.959858	-0.899268	-2.114596	0.069393	-3.016887
3.201057	0.249668	-0.392811	2.371497	-1.294222
5.689629	2.344648	2.156679	4.546783	3.240187
4.854674	2.786874	1.992074	3.012850	4.699741
0.941395	1.851446	1.748376	2.832197	2.762741
0.031992	-1.168434	-0.569416	0.536124	2.552087
-0.969033	-0.665664	-1.291799	-1.925470	-0.571620
-1.090881	-2.747044	-2.227174	-3.435786	-1.911778
-3.712149	-2.439571	-2.669340	-4.219925	-3.245189
-2.150536	-2.148845	-2.545695	-0.539086	-2.018550
-2.138241	-2.955863	-2.974439	3.739929	-3.016360
-1.561164	-1.357026	-2.188871	4.901420	-0.679020
-1.225903	-2.275130	-1.117191	4.367986	-1.453728
-1.736957	-2.711976	-2.799096	4.440226	-0.803284
-0.945725	0.594439	-0.487086	4.755441	0.318213
-0.647306	0.308917	0.552239	4.178929	1.499065
-1.568799	1.419657	3.245481	4.447389	1.154471
-0.473903	0.037663	1.277740	4.202522	0.978933
-1.411017	-2.173465	4.347018	4.067127	0.588251
-2.343940	-3.701025	0.965815	3.709502	0.784526
1.400429	-2.342916	0.015833	0.011748	0.711460
0.659891	-1.704337	-1.249827	-0.187937	1.119652
1.374548	-1.358185	-1.546265	-2.665652	-1.393595
