X1	X2	X3	X4	X5
0.574527	-2.575055	-1.055296	-1.047353	-3.631600
-1.121008	-3.352971	0.426317	-2.778179	-0.850837
-0.878115	-0.662292	-0.676257	-3.056523	-0.024099
-0.536797	-0.296517	-0.335220	-1.403784	-0.683785
-0.337752	2.647754	-0.298576	0.508036	0.795004
0.519418	3.530621	-1.793826	0.713137	-0.727532
-1.088187	2.521986	-1.879373	1.851619	-1.222594
0.082631	5.710849	-2.058220	0.399582	-1.050581
-0.349129	6.239210	-2.383168	1.254624	-1.044994
-0.276666	5.256371	-2.447720	0.952246	-0.789933
0.344618	3.665431	-1.591679	-0.089653	-0.385098
-0.977077	2.431492	-1.201847	0.961626	-1.160190
-3.261153	1.453054	-1.373127	-0.389216	-1.664609
-0.339410	0.317417	-0.465119	-2.068981	-0.960055
-0.117749	0.319883	-1.112628	-2.575669	-1.619429
-0.884371	2.469052	-1.540254	-1.311280	-1.105631
-1.383676	1.265524	-1.400701	-1.062815	-3.268360
-0.174766	1.736501	-2.190670	1.088526	-0.498019
-2.109340	3.050282	-2.140864	1.570341	-0.509006
-1.404100	1.290368	-2.216485	1.532431	-0.860923
-1.700147	1.783661	-1.201134	1.883195	0.395630
0.332319	1.347460	-2.649414	-0.732968	-2.164146
-2.863003	0.962066	-2.226727	-0.556959	-2.995653
-1.117614	2.825380	-0.824075	-3.025277	-1.354491
-2.358115	-0.237297	-2.004860	-2.230724	-0.861860
0.381394	0.247234	-2.086283	-1.650000	-2.713361
-1.560888	-0.518725	0.814653	-3.209705	-1.553694
-1.548761	-1.096374	-0.401454	-3.102241	2.982541
-3.194528	-2.266912	-1.706705	3.040792	2.763642
-0.566387	-2.650939	-1.527502	1.265293	1.819310
-2.039141	-1.376454	-0.001748	2.916662	2.500644
-0.056289	-0.859156	4.716257	4.330798	2.865444
-0.991732	-3.009645	4.223811	1.476000	-0.399192
-0.099872	0.159079	2.977812	2.769468	0.569037
-1.349308	-0.896182	6.717857	2.825401	3.129530
3.349658	-1.661228	4.000447	1.302898	2.309087
2.544026	-0.951959	5.338879	0.045558	1.618606
0.977096	-1.206874	2.905051	0.664381	1.377888
2.559066	-1.617272	4.020562	0.831967	1.680631
1.272336	-2.543953	3.383711	-0.868886	0.611436
0.802606	-2.638616	5.731396	0.605921	1.547901
0.183175	-1.575961	5.717116	1.561388	1.633527
2.374741	-2.984987	3.996669	3.251815	2.446712
-0.520595	-1.055294	2.320055	-0.113500	1.226755
0.215167	-0.615380	3.282972	-1.287958	-0.516943
-0.747675	-1.714146	0.277218	-1.590958	-0.050384
-0.239722	-2.245090	-1.955608	-3.531102	-1.295268
-0.969573	-2.057213	-1.056106	-4.248991	-1.786596
-0.860429	-1.761113	-0.687078	-4.258226	-0.289468
-1.979790	-4.002991	-1.583425	-3.042906	-2.469386
0.785142	-1.300545	-0.684748	-2.522634	-1.011949
0.722367	-1.619674	0.335353	-1.459109	-1.612960
4.315186	-1.619179	3.980775	-0.810932	-0.802417
3.598796	-1.450159	3.027218	-1.526905	-0.532223
1.978399	-2.553413	2.085481	-0.525528	0.231223
2.523794	-1.025041	1.929364	-2.059402	-1.245482
2.372879	-0.484042	-1.078635	-1.711328	0.503264
-0.741045	-1.064615	0.455383	-2.437905	-1.700642
-0.125778	-0.577760	-0.440481	-1.760636	-0.679600
1.059578	-0.881276	-0.672029	-2.283422	3.472090
3.297225	-1.617164	2.662238	-2.817361	2.177325
3.822360	-0.301021	2.662920	-1.269357	1.793307
3.508384	1.950152	0.568416	1.838291	1.568833
2.794297	3.981856	1.925625	1.293283	-0.719197
3.527699	5.449891	-1.322752	2.574716	-3.170185
4.411588	4.257659	-1.182217	3.570690	-2.032030
1.988265	3.557259	-4.624169	2.308005	-2.920634
0.280330	0.906192	-2.719610	3.621560	-4.700497
-1.081518	2.263460	0.396659	3.325453	-2.705022
-1.848679	-1.976839	4.316840	3.906385	1.828592
-1.793353	0.490198	5.156331	3.294054	-1.005956
-0.823440	1.211970	1.415833	1.102760	-2.104668
-2.861241	2.983279	-4.392856	2.755601	-1.927044
-0.302556	1.457624	-4.231136	1.864678	-0.689085
-1.489684	0.364706	-5.523106	-0.526911	-0.856593
-2.267226	-1.792373	-2.403067	-1.966966	2.138331
-1.754583	2.010685	-1.076019	-1.864789	1.770788
-0.870953	5.047983	-1.705662	-0.385079	4.759175
0.646862	2.446321	-1.819397	0.517261	4.281692
