X1	X2	X3	X4	X5
0.788916	-0.453608	-0.971843	-3.356221	-2.490193
0.829168	-0.199109	-1.648596	-3.220254	-0.319496
0.467038	-0.515483	-0.041778	-2.717461	1.960061
-2.691473	-1.412732	-2.706986	-3.380441	3.843281
-1.419964	-2.676256	-1.832122	-4.140196	2.593962
-0.068933	-0.209956	-0.639585	-1.381926	1.759907
-0.521282	-2.341233	-2.403974	-1.416432	2.069415
0.087192	-1.224086	-1.288290	-1.892314	1.687988
-0.114211	-1.290118	-1.718032	-0.207173	-0.556875
-0.488591	-1.102128	0.207600	1.324090	0.585528
1.839254	-2.058618	1.097907	3.512575	0.435897
-1.955777	0.538512	2.827888	2.090282	-0.430667
0.692919	0.787461	4.213944	2.731609	-0.071763
-0.833159	0.762629	3.500775	1.924356	0.728709
0.246891	-0.414686	2.341483	1.464823	-1.542750
-1.230132	1.525715	3.223266	2.252410	0.145360
-0.300626	4.524932	3.874626	1.932914	2.590341
0.700310	2.921164	2.430062	3.847337	4.102592
-0.362725	2.225810	4.818477	2.041378	5.001115
0.741972	1.132669	1.756869	0.917635	4.810110
0.016700	-2.570759	3.713039	1.758109	1.513778
0.659860	-4.352676	0.390388	-0.513300	0.076918
-1.256047	-3.523583	-0.630983	-1.620395	1.654833
-1.292821	-3.902581	-1.532474	-3.905074	-1.883678
-0.767260	0.004530	-2.522986	-1.866038	-1.780214
-1.036164	-0.064851	0.881784	1.249412	-1.263774
-0.641233	0.194074	1.482636	3.385276	-0.895958
-0.789866	0.554104	2.707169	3.510353	0.621935
1.772439	-1.948361	3.921286	3.714443	2.359405
5.063881	-1.574523	5.224185	2.159646	4.076553
5.013961	-0.909682	3.162169	0.990460	3.002679
4.664879	-1.542240	2.640137	1.842487	0.554485
2.582538	-0.666798	2.227090	0.311825	0.605470
1.775636	-2.449457	1.177829	-0.908927	1.732535
-0.202325	-0.814118	-1.582145	-1.882668	-1.609420
-3.151745	-0.242982	-2.548932	-1.634298	-3.203493
-1.858324	-1.788050	-3.665031	-1.471019	-1.467885
-1.538059	-0.762524	-1.803041	-1.914931	-3.353494
1.147148	1.034396	-0.019662	-3.186033	-3.470921
-0.556902	0.567408	0.642307	-2.121227	-3.099165
-1.591707	-0.634088	-2.806434	-3.967913	-3.214925
-1.533968	1.562305	-1.631682	-1.744290	-2.380401
-1.905983	0.856486	-0.905139	-1.684560	-3.133493
-1.178553	3.205456	-1.811202	-1.081123	-2.528900
1.568823	4.794111	0.031028	-0.206179	-1.774921
-0.432354	4.485452	0.110353	0.530472	-1.085257
0.886116	4.345676	-1.151227	2.351129	-2.621606
0.629434	7.544682	-1.170710	2.558392	-3.458969
0.154399	4.599670	-1.652697	3.422961	-5.718444
-0.012486	3.367238	-5.087386	2.113235	-4.686432
-1.785823	-0.431116	-4.814377	3.505914	-0.076132
-2.526011	-4.389492	-2.420468	2.624098	1.408556
-2.198948	-2.184592	0.763540	1.376786	4.475733
-0.363236	-3.092918	4.717350	1.869478	4.602799
1.302328	-3.250871	2.382561	-0.514225	2.299754
0.627342	-0.464951	3.747275	0.850774	-0.662200
0.811207	0.990339	2.320092	1.942878	-0.680865
-0.651075	0.247399	-0.264886	0.682384	-2.778439
-1.801606	1.142526	0.313440	-2.251008	-4.324223
-3.107184	3.850221	-2.007328	-1.885596	-2.750815
-0.056510	3.600780	-3.108789	-0.384983	-3.769116
-1.124283	2.046603	-0.300342	1.773432	-2.821626
-1.853102	2.634189	-0.885588	0.362850	-0.665043
-0.254868	-2.697265	-0.612924	-0.640932	-2.803668
-0.568080	-3.222259	-0.690850	-1.753412	1.455900
0.031462	-4.603994	-2.342366	0.291408	2.508460
0.432858	-2.243373	-3.253169	0.496229	3.614414
-0.692991	-1.646296	-2.654160	2.044051	5.609261
-1.853186	-1.930465	-1.391338	-0.688127	3.473402
-1.272925	-0.214282	-1.863002	-2.703006	5.477336
-2.267210	-1.397747	-0.428351	-3.079584	3.679865
0.266160	-0.455863	-1.094284	-3.981764	4.119987
-0.770314	-0.402830	-2.530500	-2.546244	6.898705
-1.248632	-2.306951	0.054402	-3.698424	3.455817
-1.312396	-1.757125	-1.527079	-5.129606	2.824723
-0.077603	-0.811056	-2.472140	-1.427390	3.358425
-0.253655	-3.019444	-1.310881	-2.534075	2.898823
-2.647650	-2.462591	-1.593202	-4.860662	1.818415
-0.318190	-3.013698	-1.147501	-3.773951	-2.010096
-0.446974	-1.111166	-0.418477	-4.360543	-3.516412
1.227598	-0.786498	0.369469	-1.345236	-3.142132
1.872226	0.823706	-1.180960	-0.642233	-0.157956
3.952710	3.088044	3.517836	-0.303132	-1.582984
3.712950	6.458515	2.179257	1.908465	0.319884
0.830845	6.273418	-1.166796	2.284960	-1.963451
-0.388303	5.618350	-1.941121	3.155651	-2.239990
2.967905	6.648211	-2.238018	4.345438	-0.317732
0.379068	0.778399	-3.128187	3.822621	1.406423
-0.525313	-0.299187	-4.048325	1.976101	-0.806425
-2.167039	1.002051	-2.421634	1.665276	-3.309777
-0.378009	0.795113	-1.838411	0.273547	-4.418132
-1.900823	0.110196	-1.867957	-2.546886	-1.265589
-1.893683	0.972499	-0.486870	-2.836824	-3.671550
-2.702488	2.666822	-0.191450	-1.805167	-1.815913
-0.596237	4.488662	-0.380295	0.842685	-3.477679
-0.563632	2.221718	-0.801306	-0.474868	0.457652
1.111127	4.619890	1.865019	2.362473	-1.207320
0.911441	5.336575	2.058980	3.396610	0.736506
1.574008	0.721772	-0.445322	0.122140	1.465629
-0.971171	-3.166219	1.340514	-0.394735	-1.531251
0.699504	-4.685200	1.136789	-2.484216	-1.768933
4.167532	-4.016873	-0.484498	-1.598003	-1.706118
4.240013	-2.605339	2.131955	-0.622196	1.228994
3.554047	-0.275399	3.155649	-0.543195	-0.406396
6.117833	-1.201253	1.536885	0.509099	1.444011
4.767471	-0.130704	2.651262	-0.779113	-0.140584
0.965761	-1.259053	0.630681	-0.578032	-1.456282
-1.882298	-1.621701	-0.668156	-1.338058	-3.095183
-4.346205	-0.823048	-2.147849	-2.445990	-4.036986
-0.695662	-0.399396	-1.909797	0.395570	-0.814293
0.750631	-2.044447	-2.391301	1.379624	3.638399
0.933174	-1.390701	0.445342	1.874070	4.823387
-0.368133	-0.813459	0.832431	4.326510	5.782572
-0.681391	3.042377	3.330067	2.026142	3.540155
0.622699	4.984606	3.702951	3.798766	4.133235
2.349638	3.265228	4.690784	1.523583	1.985812
3.440224	2.785441	5.236765	2.354093	3.247486
2.701458	0.440644	4.103396	4.036994	1.750757
2.355339	-1.436364	-0.720923	3.309989	0.536825
-3.335434	-3.742683	-0.165791	3.583275	-1.460511
-0.115861	-2.725515	-4.241708	2.549253	-1.261149
-1.458642	-1.150860	-3.297172	-1.002676	-0.910991
-1.554178	-1.775321	-1.178284	-2.242213	-2.893835
0.387530	0.512604	-0.772243	-5.159758	-1.050984
0.638382	0.936112	-0.180849	-4.287012	-2.320635
-1.169323	-2.125397	2.210700	-2.163173	-1.485690
-1.460584	-0.661924	-2.200696	-3.972943	-2.302249
-1.001303	0.118230	0.114163	-1.103220	-3.403811
-0.297981	0.885964	-2.024622	0.092594	-3.552776
-2.856817	1.356278	-0.828551	-0.732600	-3.295845
-2.375412	1.695071	-1.991822	1.759898	-2.395318
-0.690067	-0.520458	-0.364536	1.122788	-3.903495
-0.654982	-1.180110	-2.572592	1.506969	-3.158375
-1.295959	-0.997985	-2.116890	1.153343	-3.112560
-1.114797	-0.104884	-2.733328	3.728208	-3.736848
-0.927297	2.556092	-1.145707	5.317965	-1.375240
1.893140	3.068143	-1.124126	3.430813	-0.217336
4.163914	4.874468	1.512916	4.216354	0.720264
5.030524	3.689067	2.449618	3.291386	2.940361
5.804669	4.174339	2.172983	2.397611	3.919753
4.582349	5.113284	2.865209	4.243727	-1.396859
4.304663	2.374800	3.279398	1.439735	1.924424
5.331812	-0.538111	3.163451	0.472435	0.796604
2.079693	-1.442552	1.451966	-0.103973	-0.791920
0.196506	-2.495022	0.429146	-4.653389	-1.219049
