X1	X2	X3	X4	X5
-1.581972	1.984349	0.229723	-1.410989	0.737696
-1.619305	-1.283222	-1.343497	-1.602334	-0.945088
-0.965358	-1.312519	-1.208698	-0.365462	-2.762672
-0.549131	-2.631440	-2.045780	1.151926	-0.966458
-1.276724	-1.731186	0.788155	-0.014768	-1.021047
-2.166836	-1.670655	-0.029793	-0.532544	1.573662
-0.908469	-1.886247	1.733576	-0.199802	-0.566634
-3.749822	-0.779362	0.530761	-0.759042	0.024766
-2.683696	0.326702	1.785961	-0.538963	2.017062
0.570610	-1.173256	1.950676	2.044636	2.197251
0.638495	1.522866	0.854904	-1.292846	0.320134
0.284160	1.473067	-1.676554	-0.231007	-0.289290
-1.376097	5.224149	-2.541400	0.664952	-3.456822
1.297726	4.981213	-4.426034	0.053032	-3.214763
0.799627	5.610757	-2.777257	1.323933	-2.075013
-1.570894	4.202784	-2.608069	1.889057	-1.003873
-1.200036	7.215394	-4.872772	2.317302	-3.421143
-0.252800	0.203087	-1.192766	1.451071	-0.062725
0.279614	-0.858535	-1.238152	-1.465537	0.768980
-1.136894	-2.126874	-2.560931	-4.339422	-1.524527
-0.371425	-2.030027	-2.749203	-0.766582	-1.521349
-2.623278	-1.509195	-0.483069	0.853983	0.078416
1.110645	-0.638077	-0.807831	1.721472	-1.392736
3.755445	-0.063772	-0.533188	0.631787	-2.239103
2.779022	-0.324480	0.710858	-0.890371	0.259612
4.035175	-1.437299	1.863806	-0.574803	0.061010
5.084404	1.419569	1.445356	-1.165208	2.466089
6.456608	0.615426	2.577806	1.401115	3.966148
6.868588	-0.235527	5.214957	1.407265	2.026287
4.421543	-2.243090	2.672507	1.785545	1.489705
4.672973	-2.106863	5.222654	1.976753	2.438201
2.827877	-1.406445	2.218099	-1.291009	-0.060526
-0.952245	-2.159935	0.420741	-0.853440	-0.942477
-4.019993	-0.083333	-1.757322	-3.024341	-1.734952
-4.006967	-2.255339	-2.215091	-3.250211	-4.170753
-3.360869	-3.695151	-1.305565	-4.380050	-0.063281
-2.750198	-0.563870	-2.297347	-5.981455	-1.676235
-0.979755	-1.261794	-1.302137	-1.050029	-2.094318
-0.606939	-0.221324	-2.705536	1.607432	-1.406931
-0.308253	-2.575158	-0.713845	2.269026	-2.313573
-0.687595	-1.726497	-0.183865	4.414554	-2.143646
-1.424667	-1.163539	1.684703	2.660617	2.816749
-0.463968	-1.264785	2.835659	4.931716	4.189111
-0.648600	-0.103333	2.916901	1.390651	4.929040
-2.289563	0.250616	2.119728	-0.710478	2.814534
-1.077856	2.086864	-1.828160	-3.638369	4.516292
0.808518	2.237311	-2.515364	-1.319423	4.972013
-1.536239	2.079557	-4.877186	2.118361	1.783297
-1.832829	-1.095797	-4.239527	0.931284	-2.843958
-0.810552	0.037649	-2.394287	0.724047	-4.031452
-0.534109	-2.682104	-2.824367	-1.207151	-3.884086
0.287800	-2.723255	-0.194868	-4.121108	0.094638
0.249974	-2.846705	0.186508	-3.035324	-0.212980
-2.071087	-1.947252	-1.501239	-3.652398	1.038558
-1.175184	-2.175797	-0.683309	-4.135231	-0.489048
-1.568617	-2.208138	0.396995	0.279480	-0.942299
-2.782987	-0.763775	2.050573	1.122033	0.012103
-2.024994	-0.790208	3.979624	1.733031	2.772658
