C1	C2
307.0000	18.0000
350.0000	15.0000
318.0000	18.0000
304.0000	16.0000
302.0000	17.0000
429.0000	15.0000
454.0000	14.0000
440.0000	14.0000
455.0000	14.0000
390.0000	15.0000
383.0000	15.0000
340.0000	14.0000
400.0000	15.0000
455.0000	14.0000
113.0000	24.0000
198.0000	22.0000
199.0000	18.0000
200.0000	21.0000
97.0000	27.0000
97.0000	26.0000
110.0000	25.0000
107.0000	24.0000
104.0000	25.0000
121.0000	26.0000
199.0000	21.0000
360.0000	10.0000
307.0000	10.0000
318.0000	11.0000
304.0000	9.0000
97.0000	27.0000
140.0000	28.0000
113.0000	25.0000
232.0000	19.0000
225.0000	16.0000
250.0000	17.0000
250.0000	19.0000
232.0000	18.0000
350.0000	14.0000
400.0000	14.0000
351.0000	14.0000
318.0000	14.0000
383.0000	12.0000
400.0000	13.0000
400.0000	13.0000
258.0000	18.0000
140.0000	22.0000
250.0000	19.0000
250.0000	18.0000
122.0000	23.0000
116.0000	28.0000
79.0000	30.0000
88.0000	30.0000
71.0000	31.0000
72.0000	35.0000
97.0000	27.0000
91.0000	26.0000
113.0000	24.0000
97.5000	25.0000
97.0000	23.0000
140.0000	20.0000
122.0000	21.0000
350.0000	13.0000
400.0000	14.0000
318.0000	15.0000
351.0000	14.0000
304.0000	17.0000
429.0000	11.0000
350.0000	13.0000
350.0000	12.0000
400.0000	13.0000
70.0000	19.0000
304.0000	15.0000
307.0000	13.0000
302.0000	13.0000
318.0000	14.0000
121.0000	18.0000
121.0000	22.0000
120.0000	21.0000
96.0000	26.0000
122.0000	22.0000
97.0000	28.0000
120.0000	23.0000
98.0000	28.0000
97.0000	27.0000
350.0000	13.0000
304.0000	14.0000
350.0000	13.0000
302.0000	14.0000
318.0000	15.0000
429.0000	12.0000
400.0000	13.0000
351.0000	13.0000
318.0000	14.0000
440.0000	13.0000
455.0000	12.0000
360.0000	13.0000
225.0000	18.0000
250.0000	16.0000
232.0000	18.0000
250.0000	18.0000
198.0000	23.0000
97.0000	26.0000
400.0000	11.0000
400.0000	12.0000
360.0000	13.0000
350.0000	12.0000
232.0000	18.0000
97.0000	20.0000
140.0000	21.0000
108.0000	22.0000
70.0000	18.0000
122.0000	19.0000
155.0000	21.0000
98.0000	26.0000
350.0000	15.0000
400.0000	16.0000
68.0000	29.0000
116.0000	24.0000
114.0000	20.0000
121.0000	19.0000
318.0000	15.0000
121.0000	24.0000
156.0000	20.0000
350.0000	11.0000
198.0000	20.0000
232.0000	19.0000
250.0000	15.0000
79.0000	31.0000
