C1	C2
130.0000	18.0000
165.0000	15.0000
150.0000	18.0000
150.0000	16.0000
140.0000	17.0000
198.0000	15.0000
220.0000	14.0000
215.0000	14.0000
225.0000	14.0000
190.0000	15.0000
170.0000	15.0000
160.0000	14.0000
150.0000	15.0000
225.0000	14.0000
95.0000	24.0000
95.0000	22.0000
97.0000	18.0000
85.0000	21.0000
88.0000	27.0000
46.0000	26.0000
87.0000	25.0000
90.0000	24.0000
95.0000	25.0000
113.0000	26.0000
90.0000	21.0000
215.0000	10.0000
200.0000	10.0000
210.0000	11.0000
193.0000	9.0000
88.0000	27.0000
90.0000	28.0000
95.0000	25.0000
100.0000	19.0000
105.0000	16.0000
100.0000	17.0000
88.0000	19.0000
100.0000	18.0000
165.0000	14.0000
175.0000	14.0000
153.0000	14.0000
150.0000	14.0000
180.0000	12.0000
170.0000	13.0000
175.0000	13.0000
110.0000	18.0000
72.0000	22.0000
100.0000	19.0000
88.0000	18.0000
86.0000	23.0000
90.0000	28.0000
70.0000	30.0000
76.0000	30.0000
65.0000	31.0000
69.0000	35.0000
60.0000	27.0000
70.0000	26.0000
95.0000	24.0000
80.0000	25.0000
54.0000	23.0000
90.0000	20.0000
86.0000	21.0000
165.0000	13.0000
175.0000	14.0000
150.0000	15.0000
153.0000	14.0000
150.0000	17.0000
208.0000	11.0000
155.0000	13.0000
160.0000	12.0000
190.0000	13.0000
97.0000	19.0000
150.0000	15.0000
130.0000	13.0000
140.0000	13.0000
150.0000	14.0000
112.0000	18.0000
76.0000	22.0000
87.0000	21.0000
69.0000	26.0000
86.0000	22.0000
92.0000	28.0000
97.0000	23.0000
80.0000	28.0000
88.0000	27.0000
175.0000	13.0000
150.0000	14.0000
145.0000	13.0000
137.0000	14.0000
150.0000	15.0000
198.0000	12.0000
150.0000	13.0000
158.0000	13.0000
150.0000	14.0000
215.0000	13.0000
225.0000	12.0000
175.0000	13.0000
105.0000	18.0000
100.0000	16.0000
100.0000	18.0000
88.0000	18.0000
95.0000	23.0000
46.0000	26.0000
150.0000	11.0000
167.0000	12.0000
170.0000	13.0000
180.0000	12.0000
100.0000	18.0000
88.0000	20.0000
72.0000	21.0000
94.0000	22.0000
90.0000	18.0000
85.0000	19.0000
107.0000	21.0000
90.0000	26.0000
145.0000	15.0000
230.0000	16.0000
49.0000	29.0000
75.0000	24.0000
91.0000	20.0000
112.0000	19.0000
150.0000	15.0000
110.0000	24.0000
122.0000	20.0000
180.0000	11.0000
95.0000	20.0000
100.0000	19.0000
100.0000	15.0000
67.0000	31.0000
80.0000	26.0000
65.0000	32.0000
75.0000	25.0000
100.0000	16.0000
110.0000	16.0000
105.0000	18.0000
140.0000	16.0000
150.0000	13.0000
150.0000	14.0000
140.0000	14.0000
150.0000	14.0000
83.0000	29.0000
67.0000	26.0000
78.0000	26.0000
52.0000	31.0000
61.0000	32.0000
75.0000	28.0000
75.0000	24.0000
75.0000	26.0000
97.0000	24.0000
93.0000	26.0000
67.0000	31.0000
95.0000	19.0000
105.0000	18.0000
72.0000	15.0000
72.0000	15.0000
170.0000	16.0000
145.0000	15.0000
150.0000	16.0000
148.0000	14.0000
110.0000	17.0000
105.0000	16.0000
110.0000	15.0000
95.0000	18.0000
110.0000	21.0000
110.0000	20.0000
129.0000	13.0000
75.0000	29.0000
83.0000	23.0000
100.0000	20.0000
78.0000	23.0000
96.0000	24.0000
71.0000	25.0000
97.0000	24.0000
97.0000	18.0000
70.0000	29.0000
90.0000	19.0000
95.0000	23.0000
88.0000	23.0000
98.0000	22.0000
115.0000	25.0000
53.0000	33.0000
86.0000	28.0000
81.0000	25.0000
92.0000	25.0000
79.0000	26.0000
83.0000	27.0000
140.0000	17.5000
150.0000	16.0000
120.0000	15.5000
152.0000	14.5000
