C1	C2
4.8283	5.2883
3.3673	5.5947
3.3673	5.3936
3.3673	5.1475
3.3673	4.8828
3.2581	5.7621
3.1355	5.9054
3.1355	6.1924
3.1355	6.4552
3.1355	7.0423
5.9915	3.6376
5.9915	3.6889
4.0943	4.5218
3.9120	4.9272
5.8579	2.3026
5.2983	3.5553
5.1180	2.9444
4.9628	3.3322
4.9628	3.4340
4.7005	4.7875
4.9628	3.4012
4.9628	3.4965
4.9628	4.1109
4.7005	4.3307
5.7683	3.1355
5.7683	4.2341
5.7683	3.4965
5.7683	3.2958
5.7683	4.3438
5.7683	3.2958
3.2189	5.6131
3.2189	5.9081
3.9120	3.4657
3.9120	4.1431
4.0254	4.6634
4.1589	5.3375
3.9120	2.9957
3.9120	3.3673
3.9120	4.2627
3.9120	3.2581
3.9120	3.5835
3.9120	3.6889
3.9120	3.9512
3.9120	4.0943
4.8903	4.2767
4.8903	4.2767
6.6970	2.8904
6.6970	2.9957
5.7683	3.6889
5.2983	4.1271
6.5511	3.1780
6.5511	3.1780
4.9416	4.9272
5.2983	3.5835
4.7005	3.2581
4.7005	4.0943
5.3936	4.2627
6.6846	2.4849
6.6846	2.6391
6.6846	2.9957
6.6846	2.7726
6.6846	3.0910
4.8283	3.5835
4.3175	4.9698
4.3175	4.9698
4.3175	5.5568
4.4998	2.8332
4.6540	3.2581
4.6540	3.4657
4.6540	3.4657
4.3175	4.1271
4.3175	4.1589
5.1648	3.0910
5.7038	3.5835
5.7038	3.7842
5.7038	3.9120
5.7038	3.8067
5.7038	3.9703
5.7038	3.5835
5.1930	4.4308
5.7991	2.7726
5.7038	3.6376
5.7038	3.6376
5.7991	2.7726
5.7991	3.0910
4.9416	3.3673
4.9416	3.6889
4.9416	3.5553
4.9416	4.8978
4.9416	4.1897
4.9416	4.9488
4.9416	5.2417
4.9416	3.0910
4.0431	4.8828
4.0431	5.4681
3.2581	6.1420
3.2581	6.1420
3.2581	5.6240
3.2581	5.2204
6.1738	1.7918
5.3132	3.1780
4.7449	3.8067
7.0031	1.9459
7.0031	2.5650
6.3969	2.7726
5.9915	3.4657
5.9915	3.4657
6.8024	2.3979
6.8024	2.3979
6.8024	2.8904
6.8024	3.0910
6.8024	3.6109
5.4161	3.6889
5.4161	3.5264
5.1930	3.9120
5.2204	4.3307
5.1930	4.1897
5.4161	3.1780
3.2189	3.8918
3.2189	4.1897
2.8332	4.6052
2.8332	4.8903
7.3132	2.4849
7.3132	2.8904
6.6846	2.9957
3.9120	3.2958
3.9120	3.8067
3.9120	4.0254
3.9120	4.2485
3.9120	4.3820
3.9120	4.9127
4.6052	2.7726
4.6052	3.2581
4.6052	3.4657
3.9120	3.8067
3.9120	3.9890
3.9120	4.1744
5.0106	3.4012
4.7449	3.9120
4.7449	3.6889
4.5218	4.1271
4.5218	4.0943
4.5218	3.9120
4.3175	4.1897
4.0943	4.4543
4.0943	4.3041
4.0943	4.5326
3.9120	4.7005
4.2767	4.9628
4.2767	4.6540
3.6889	5.3660
3.6889	5.6240
3.5553	5.9135
3.6376	6.2344
3.8712	5.3660
3.6376	5.7869
3.4012	6.2344
4.7185	2.0794
4.4308	2.4849
4.0254	2.8332
4.0254	3.0445
4.0254	3.1780
4.0254	3.5264
4.0254	3.7377
4.0254	3.8286
3.6376	3.9318
3.6376	4.7536
3.6376	4.6052
3.6376	4.9416
3.6376	5.3566
5.2983	3.2189
5.2983	3.4012
5.2983	3.7136
5.5215	3.2189
5.5215	3.9120
5.5215	3.9120
5.0752	3.4012
5.0752	3.4657
5.0752	3.6376
5.0752	4.0943
5.0752	4.6913
5.4806	1.7918
5.4806	2.3979
4.6540	3.0910
4.6540	3.4965
4.6540	4.0604
3.9512	4.8675
4.2485	4.3175
4.0775	4.7274
4.0775	5.2364
3.2581	5.1533
3.2581	5.5134
3.2581	6.0039
4.7536	4.2485
3.9120	4.7362
3.9120	5.3375
3.9120	5.7268
3.9120	5.9839
3.4012	6.8189
3.4012	7.0475
5.1930	2.4849
5.1930	2.6391
5.1930	2.8904
5.1930	3.0445
4.8203	3.7377
4.5850	3.8286
4.8283	3.9512
6.1738	4.2047
6.1738	3.8067
