C1	C2
0.0000	79.9900
0.0000	61.8900
0.0000	40.2700
0.0000	41.0500
0.0000	44.3000
0.0000	47.0300
0.0000	43.7000
0.0000	36.4500
0.0000	45.8500
0.0000	39.2900
0.0000	38.0700
0.0000	28.0200
0.0000	43.0100
0.0000	42.3300
0.0000	47.8100
0.0000	52.9100
0.0000	39.3600
0.0000	56.1400
0.0000	40.5600
0.0000	42.6200
0.0000	41.8400
0.0000	28.2400
0.0000	8.0600
0.0000	44.2100
0.0000	52.5200
0.0000	53.3000
0.0000	41.1500
0.0000	52.1200
0.0000	37.4300
0.0000	38.6000
0.0000	55.2600
0.0000	52.9100
0.0000	41.7200
0.0000	42.1300
0.0000	53.6900
0.0000	38.4100
0.0000	30.0800
0.0000	37.7200
0.0000	42.2300
0.0000	36.2500
0.0000	50.4600
0.0000	43.7000
0.0000	39.0000
0.0000	53.1000
0.0000	41.5400
0.0000	35.0800
0.0000	15.0500
0.0000	40.7600
0.0000	26.2600
0.0000	32.8200
0.0000	39.7800
0.0000	46.9300
0.0000	33.1200
0.0000	49.1900
0.0000	14.5900
0.0000	14.6400
0.0000	41.9300
0.0000	9.1300
0.0000	50.9500
0.0000	33.0200
0.0000	54.3800
0.0000	51.7300
0.0000	9.8700
0.0000	50.6600
0.0000	48.7000
0.0000	55.0600
0.0000	44.7000
0.0000	30.2800
0.0000	40.8600
0.0000	71.9900
0.0000	34.4000
0.0000	28.8000
0.0000	33.4000
0.0000	36.3000
0.0000	29.0000
0.0000	37.8000
0.0000	40.2000
0.0000	33.4000
0.0000	28.1000
0.0000	41.3000
0.0000	33.4000
0.0000	25.2000
0.0000	41.1000
0.0000	35.3000
0.0000	28.3000
0.0000	28.6000
0.0000	35.3000
0.0000	24.4000
0.0000	35.3000
0.0000	39.3000
0.0000	40.6000
0.0000	35.3000
0.0000	24.1000
0.0000	46.2000
0.0000	42.8000
0.0000	49.2000
0.0000	46.8000
0.0000	45.7000
0.0000	55.6000
0.0000	54.9000
0.0000	49.2000
0.0000	34.9000
0.0000	46.9000
0.0000	49.2000
0.0000	33.4000
0.0000	54.1000
0.0000	55.9000
0.0000	49.8000
0.0000	47.1000
0.0000	55.9000
0.0000	38.0000
0.0000	55.9000
0.0000	56.1000
0.0000	59.0900
0.0000	22.9000
0.0000	35.1000
0.0000	61.0900
0.0000	59.8000
0.0000	60.2900
0.0000	61.8000
0.0000	56.7000
0.0000	68.3000
0.0000	66.9000
0.0000	60.2900
0.0000	50.7000
0.0000	56.4000
0.0000	60.2900
0.0000	55.5000
0.0000	68.5000
0.0000	71.3000
0.0000	74.7000
0.0000	52.2000
0.0000	71.3000
0.0000	67.7000
0.0000	71.3000
0.0000	66.0000
0.0000	74.5000
0.0000	71.3000
0.0000	49.9000
0.0000	63.4000
0.0000	64.9000
0.0000	64.3000
0.0000	64.9000
0.0000	60.2000
0.0000	72.3000
0.0000	69.3000
0.0000	64.3000
0.0000	55.2000
0.0000	58.8000
0.0000	64.3000
0.0000	66.1000
0.0000	73.7000
0.0000	77.3000
0.0000	80.2000
0.0000	54.9000
0.0000	77.3000
0.0000	72.9900
0.0000	77.3000
0.0000	71.7000
0.0000	79.4000
0.0000	77.3000
0.0000	59.8900
0.0000	64.9000
0.0000	66.6000
0.0000	65.2000
0.0000	66.7000
0.0000	62.5000
0.0000	74.1900
0.0000	70.7000
0.0000	65.2000
0.0000	57.6000
0.0000	59.2000
0.0000	65.2000
0.0000	68.1000
0.0000	75.5000
0.0000	79.3000
0.0000	56.5000
0.0000	79.3000
0.0000	76.8000
0.0000	79.3000
0.0000	73.3000
0.0000	82.6000
0.0000	79.3000
0.0000	67.8000
96.7000	11.5800
96.7000	24.4500
96.7000	24.8900
96.7000	29.4500
96.7000	40.7100
94.6000	10.3800
94.6000	22.1400
94.6000	22.8400
94.6000	27.6600
94.6000	34.5600
100.5000	12.4500
100.5000	24.9900
100.5000	25.7200
100.5000	33.9600
100.5000	37.3400
125.4000	15.0400
125.4000	21.0600
125.4000	26.4000
125.4000	35.3400
125.4000	40.5700
121.6000	12.4700
121.6000	20.9200
121.6000	24.9000
121.6000	34.2000
121.6000	39.6100
118.3000	10.0300
118.3000	20.0800
118.3000	24.4800
118.3000	31.5400
118.3000	35.3400
125.2000	9.4500
125.2000	22.7200
125.2000	28.4700
125.2000	38.5600
125.2000	40.3900
163.3000	10.7600
163.3000	25.4800
163.3000	21.5400
163.3000	28.6300
163.3000	33.5400
163.8000	7.7500
163.8000	17.8200
163.8000	24.2400
163.8000	32.8500
163.8000	39.2300
24.5000	18.0000
24.5000	30.3900
