C1	C2
0.0000	79.9900
0.0000	61.8900
142.5000	40.2700
142.5000	41.0500
132.4000	44.3000
114.0000	47.0300
95.0000	43.7000
95.0000	36.4500
114.0000	45.8500
0.0000	39.2900
132.4000	38.0700
132.4000	28.0200
47.5000	43.0100
190.0000	42.3300
76.0000	47.8100
0.0000	52.9100
209.4000	39.3600
38.0000	56.1400
95.0000	40.5600
0.0000	42.6200
47.5000	41.8400
209.4000	28.2400
209.4000	8.0600
209.4000	44.2100
0.0000	52.5200
0.0000	53.3000
95.0000	41.1500
38.0000	52.1200
47.5000	37.4300
0.0000	38.6000
76.0000	55.2600
114.0000	52.9100
132.4000	41.7200
0.0000	42.1300
190.0000	53.6900
237.5000	38.4100
237.5000	30.0800
142.5000	37.7200
0.0000	42.2300
237.5000	36.2500
38.0000	50.4600
47.5000	43.7000
237.5000	39.0000
0.0000	53.1000
47.5000	41.5400
47.5000	35.0800
0.0000	15.0500
95.0000	40.7600
237.5000	26.2600
95.0000	32.8200
142.5000	39.7800
190.0000	46.9300
237.5000	33.1200
76.0000	49.1900
209.4000	14.5900
132.4000	14.6400
0.0000	41.9300
132.4000	9.1300
76.0000	50.9500
142.5000	33.0200
76.0000	54.3800
114.0000	51.7300
0.0000	9.8700
190.0000	50.6600
114.0000	48.7000
38.0000	55.0600
209.4000	44.7000
142.5000	30.2800
190.0000	40.8600
0.0000	71.9900
189.2000	34.4000
262.2000	28.8000
106.3000	33.4000
106.3000	36.3000
93.8000	29.0000
118.8000	37.8000
117.2000	40.2000
106.3000	33.4000
97.1000	28.1000
0.0000	41.3000
106.3000	33.4000
212.5000	25.2000
94.7000	41.1000
189.0000	35.3000
282.8000	28.3000
151.2000	28.6000
189.0000	35.3000
200.9000	24.4000
189.0000	35.3000
177.0000	39.3000
189.0000	40.6000
189.0000	35.3000
189.0000	24.1000
189.2000	46.2000
262.2000	42.8000
106.3000	49.2000
106.3000	46.8000
93.8000	45.7000
118.8000	55.6000
117.2000	54.9000
106.3000	49.2000
97.1000	34.9000
0.0000	46.9000
106.3000	49.2000
212.5000	33.4000
94.7000	54.1000
189.0000	55.9000
282.8000	49.8000
151.2000	47.1000
189.0000	55.9000
200.9000	38.0000
189.0000	55.9000
177.0000	56.1000
189.0000	59.0900
189.0000	22.9000
189.0000	35.1000
189.2000	61.0900
262.2000	59.8000
106.3000	60.2900
106.3000	61.8000
93.8000	56.7000
118.8000	68.3000
117.2000	66.9000
106.3000	60.2900
97.1000	50.7000
0.0000	56.4000
106.3000	60.2900
212.5000	55.5000
94.7000	68.5000
189.0000	71.3000
282.8000	74.7000
151.2000	52.2000
189.0000	71.3000
200.9000	67.7000
189.0000	71.3000
177.0000	66.0000
189.0000	74.5000
189.0000	71.3000
189.0000	49.9000
189.2000	63.4000
262.2000	64.9000
106.3000	64.3000
106.3000	64.9000
93.8000	60.2000
118.8000	72.3000
117.2000	69.3000
106.3000	64.3000
97.1000	55.2000
0.0000	58.8000
106.3000	64.3000
212.5000	66.1000
94.7000	73.7000
189.0000	77.3000
282.8000	80.2000
151.2000	54.9000
189.0000	77.3000
200.9000	72.9900
189.0000	77.3000
177.0000	71.7000
189.0000	79.4000
189.0000	77.3000
189.0000	59.8900
189.2000	64.9000
262.2000	66.6000
106.3000	65.2000
106.3000	66.7000
93.8000	62.5000
118.8000	74.1900
117.2000	70.7000
106.3000	65.2000
97.1000	57.6000
0.0000	59.2000
106.3000	65.2000
212.5000	68.1000
94.7000	75.5000
189.0000	79.3000
151.2000	56.5000
189.0000	79.3000
200.9000	76.8000
189.0000	79.3000
177.0000	73.3000
189.0000	82.6000
189.0000	79.3000
189.0000	67.8000
0.0000	11.5800
0.0000	24.4500
0.0000	24.8900
0.0000	29.4500
0.0000	40.7100
0.0000	10.3800
0.0000	22.1400
0.0000	22.8400
0.0000	27.6600
0.0000	34.5600
0.0000	12.4500
0.0000	24.9900
0.0000	25.7200
0.0000	33.9600
0.0000	37.3400
0.0000	15.0400
0.0000	21.0600
0.0000	26.4000
0.0000	35.3400
0.0000	40.5700
0.0000	12.4700
0.0000	20.9200
0.0000	24.9000
0.0000	34.2000
0.0000	39.6100
0.0000	10.0300
0.0000	20.0800
0.0000	24.4800
0.0000	31.5400
0.0000	35.3400
0.0000	9.4500
0.0000	22.7200
0.0000	28.4700
0.0000	38.5600
0.0000	40.3900
0.0000	10.7600
0.0000	25.4800
0.0000	21.5400
0.0000	28.6300
0.0000	33.5400
42.1000	7.7500
42.1000	17.8200
42.1000	24.2400
42.1000	32.8500
42.1000	39.2300
98.1000	18.0000
98.1000	30.3900
