C1	C2
62.2000	2.3000
55.2000	-0.1000
46.2000	-2.5000
37.5000	-2.7000
36.6000	-1.9000
41.1000	-3.3000
27.7000	-3.1000
25.5000	-3.8000
20.0000	-1.5000
14.8000	-1.7000
22.6000	-1.5000
14.2000	-1.5000
12.6000	-0.9000
17.0000	1.1000
27.5000	2.4000
22.9000	1.8000
18.9000	2.1000
54.3000	4.4000
59.8000	6.9000
68.2000	4.5000
39.7000	3.5000
44.2000	3.0000
60.4000	5.7000
58.8000	3.4000
58.1000	2.6000
34.7000	3.0000
50.3000	3.2000
48.3000	0.8000
27.0000	0.9000
32.1000	0.7000
34.8000	-0.4000
29.4000	-0.7000
19.9000	1.7000
13.3000	4.5000
19.6000	5.1000
11.7000	4.9000
36.7000	5.5000
39.5000	3.6000
48.2000	1.4000
30.8000	2.0000
61.4000	5.6000
66.6000	2.1000
62.2000	0.2000
61.2000	-0.7000
64.2000	-1.0000
68.3000	-1.3000
57.3000	0.2000
44.4000	1.7000
52.6000	1.1000
64.9000	-0.9000
58.1000	0.8000
65.4000	4.2000
44.5000	2.7000
67.9000	4.4000
72.4000	4.5000
57.8000	3.1000
45.4000	4.7000
79.6000	8.1000
69.5000	7.3000
62.1000	7.7000
44.2000	8.3000
49.6000	7.0000
61.3000	6.2000
77.5000	3.7000
57.1000	2.4000
86.6000	3.6000
71.7000	4.4000
80.3000	5.0000
67.2000	4.6000
77.5000	6.3000
69.2000	4.9000
61.7000	8.9000
72.5000	9.9000
91.4000	10.5000
84.3000	9.0000
59.0000	9.1000
71.5000	9.8000
80.3000	8.8000
75.4000	3.5000
83.5000	2.8000
99.2000	5.9000
85.1000	7.9000
92.9000	5.2000
67.4000	4.5000
71.1000	7.4000
65.9000	10.5000
82.3000	8.2000
84.7000	6.1000
73.0000	6.6000
57.5000	7.1000
54.7000	9.2000
34.8000	9.4000
92.0000	12.6000
92.5000	13.1000
102.3000	14.0000
93.2000	14.4000
84.4000	13.6000
87.1000	13.7000
96.4000	14.7000
111.5000	15.4000
109.8000	16.0000
93.0000	15.1000
120.0000	15.9000
93.0000	16.1000
94.4000	15.9000
81.9000	11.5000
86.7000	10.6000
93.4000	12.0000
74.7000	11.8000
87.2000	14.8000
98.6000	16.3000
115.4000	17.2000
107.3000	14.4000
100.1000	10.6000
109.5000	14.7000
103.8000	15.0000
97.0000	11.3000
63.0000	9.6000
66.6000	8.6000
82.9000	10.5000
106.5000	13.4000
120.7000	15.3000
110.6000	14.8000
84.5000	13.1000
75.5000	11.4000
70.2000	15.0000
74.1000	17.4000
87.0000	17.8000
87.1000	18.0000
95.6000	17.4000
73.1000	18.2000
75.5000	18.2000
61.6000	17.7000
77.5000	17.4000
75.1000	14.2000
84.5000	15.7000
84.9000	17.7000
74.8000	15.7000
102.0000	17.8000
113.7000	20.2000
110.3000	22.2000
89.4000	22.3000
106.4000	22.1000
98.6000	25.5000
117.3000	25.5000
85.4000	19.9000
86.2000	14.8000
84.7000	17.1000
111.2000	17.5000
92.4000	14.1000
102.1000	16.5000
104.2000	17.0000
118.9000	19.5000
119.7000	20.2000
102.4000	18.3000
104.2000	17.5000
91.1000	16.1000
72.7000	15.3000
68.7000	16.7000
85.5000	16.6000
77.8000	17.8000
91.6000	18.6000
95.9000	18.4000
105.7000	20.8000
121.9000	22.5000
89.8000	21.8000
81.3000	20.7000
115.8000	20.4000
124.8000	24.0000
73.9000	20.2000
81.6000	16.2000
84.6000	15.9000
82.6000	14.7000
75.7000	14.6000
83.6000	17.5000
85.9000	20.0000
99.4000	20.1000
81.2000	19.5000
98.3000	21.7000
114.6000	23.7000
110.2000	23.6000
99.3000	23.8000
106.0000	23.2000
110.6000	24.3000
98.1000	22.4000
98.5000	22.0000
64.6000	22.3000
67.7000	17.9000
59.3000	17.0000
68.6000	17.6000
69.1000	17.5000
73.6000	18.7000
86.9000	21.3000
125.9000	25.2000
85.3000	25.0000
89.0000	24.0000
105.3000	26.2000
98.2000	19.0000
61.2000	15.1000
65.8000	17.9000
80.5000	21.4000
109.4000	23.6000
74.6000	23.5000
81.5000	23.1000
71.8000	20.5000
66.9000	19.3000
83.4000	20.1000
120.1000	21.8000
83.0000	21.1000
127.8000	22.9000
109.3000	22.2000
95.9000	20.6000
133.8000	23.5000
100.5000	20.5000
55.9000	18.2000
100.1000	20.5000
107.0000	21.5000
125.1000	23.8000
120.9000	24.2000
109.1000	21.7000
93.0000	22.1000
84.3000	21.1000
90.0000	22.4000
80.4000	22.7000
84.1000	23.6000
68.2000	24.0000
97.8000	24.8000
121.8000	25.2000
134.5000	24.8000
118.2000	26.3000
120.3000	26.9000
126.0000	27.7000
92.6000	24.8000
89.7000	22.1000
88.5000	20.4000
116.0000	24.6000
100.3000	21.5000
84.3000	21.7000
112.9000	23.6000
86.2000	22.6000
77.6000	18.4000
81.8000	18.0000
87.5000	20.3000
97.9000	23.0000
74.8000	21.3000
64.1000	21.2000
60.3000	17.0000
70.6000	14.7000
69.0000	16.0000
71.0000	17.9000
84.2000	19.3000
100.4000	20.2000
120.1000	19.8000
95.7000	18.0000
70.9000	17.3000
79.6000	17.1000
76.9000	14.4000
46.6000	14.3000
27.6000	16.3000
65.4000	18.7000
56.7000	19.2000
77.0000	18.7000
68.2000	18.5000
95.4000	20.0000
79.7000	20.2000
69.5000	19.8000
99.0000	19.5000
84.7000	18.4000
57.8000	17.6000
81.8000	18.8000
60.3000	18.9000
81.8000	18.7000
80.1000	17.6000
93.3000	18.1000
69.1000	16.0000
67.2000	14.7000
78.7000	16.1000
49.4000	15.6000
48.3000	19.2000
82.7000	20.7000
82.3000	18.4000
45.5000	17.8000
47.7000	17.0000
64.6000	15.0000
66.7000	11.9000
63.6000	9.7000
64.3000	7.3000
50.0000	3.7000
47.5000	6.6000
54.0000	6.8000
59.7000	5.9000
32.2000	5.8000
20.4000	7.9000
21.9000	10.9000
34.7000	13.3000
48.4000	12.2000
34.3000	10.6000
29.9000	13.7000
55.1000	13.8000
42.9000	11.6000
21.1000	11.5000
19.0000	11.9000
20.3000	10.1000
24.0000	10.5000
49.8000	11.4000
53.5000	10.4000
52.3000	8.6000
56.1000	10.1000
60.4000	8.5000
43.0000	8.2000
41.8000	7.2000
46.4000	6.5000
42.7000	6.4000
24.3000	6.4000
34.5000	6.5000
33.1000	7.5000
26.7000	11.4000
38.0000	12.2000
49.7000	11.7000
36.8000	13.2000
31.2000	13.9000
48.0000	14.2000
13.6000	11.3000
10.3000	10.4000
7.8000	8.8000
64.3000	11.1000
73.5000	10.4000
69.8000	11.2000
50.6000	10.3000
69.3000	10.8000
51.9000	9.2000
50.2000	9.1000
49.7000	9.3000
71.6000	4.9000
53.0000	5.0000
35.6000	4.6000
48.5000	5.7000
68.3000	5.2000
42.1000	4.1000
40.5000	7.5000
45.8000	9.6000
72.2000	7.5000
42.4000	6.0000
50.2000	5.9000
59.3000	6.1000
34.6000	2.6000
42.4000	0.5000
28.0000	-0.7000
24.2000	-2.2000
24.1000	-2.6000
31.6000	-2.3000
23.1000	-2.6000
39.5000	-5.5000
41.0000	-4.6000
53.2000	1.8000
53.7000	6.6000
58.8000	5.3000
25.1000	4.7000
62.8000	6.1000
56.4000	1.6000
47.9000	2.8000
48.8000	3.5000
27.4000	6.2000
49.2000	9.2000
42.7000	7.6000
