C1	C2
42.0000	43.5100
69.0000	41.3300
67.0000	36.7800
39.0000	-8.8200
69.0000	34.6100
65.0000	40.1100
71.0000	12.5200
75.0000	-35.1800
73.0000	48.1200
62.0000	40.2400
66.0000	25.4000
71.0000	26.1900
55.0000	23.7100
72.0000	13.0900
64.0000	53.9700
73.0000	50.8300
71.0000	17.2500
53.0000	6.4800
53.0000	27.4400
58.0000	-16.3000
70.0000	43.8600
60.0000	-24.6600
64.0000	-15.7800
72.0000	4.9400
68.0000	42.7100
49.0000	12.3500
43.0000	-3.3800
54.0000	11.5400
53.0000	3.8600
64.0000	45.4200
47.0000	4.3600
50.0000	12.1100
74.0000	49.4200
71.0000	-33.4500
65.0000	31.1400
56.0000	-11.7000
54.0000	-4.2500
44.0000	-4.3300
74.0000	9.9200
50.0000	5.3300
68.0000	45.8000
73.0000	23.0000
75.0000	35.1700
69.0000	50.0800
73.0000	55.6800
50.0000	11.5800
66.0000	18.4800
68.0000	-0.2300
62.0000	30.0600
63.0000	13.7000
46.0000	3.7500
48.0000	15.3300
63.0000	59.4300
47.0000	9.0000
66.0000	6.9200
65.0000	-18.1400
72.0000	60.1700
73.0000	48.8600
70.0000	4.9300
68.0000	-17.5400
60.0000	0.3900
52.0000	13.4400
67.0000	41.7000
73.0000	52.5200
56.0000	5.5400
75.0000	37.9700
65.0000	12.0500
72.0000	16.0000
70.0000	13.4700
61.0000	14.6200
47.0000	9.5400
42.0000	11.8600
59.0000	6.8000
54.0000	18.5400
64.0000	14.0800
76.0000	22.3000
65.0000	47.5000
76.0000	64.1400
60.0000	28.6300
61.0000	-6.1900
65.0000	35.7100
58.0000	33.3200
73.0000	53.3400
75.0000	31.7900
74.0000	41.9000
70.0000	18.0000
76.0000	35.6800
66.0000	31.9400
61.0000	51.1800
57.0000	-1.2800
66.0000	39.0200
68.0000	37.5100
74.0000	29.3700
62.0000	42.8700
55.0000	17.9700
62.0000	56.9500
67.0000	33.8900
58.0000	-29.3000
40.0000	6.3100
67.0000	32.8800
64.0000	54.6900
72.0000	49.6100
75.0000	22.1800
69.0000	42.0000
51.0000	-18.9200
48.0000	-13.9900
69.0000	3.1500
62.0000	4.1700
47.0000	12.6500
74.0000	35.9000
74.0000	14.6000
57.0000	18.0700
66.0000	-20.1600
69.0000	19.4200
59.0000	47.9100
73.0000	42.4600
64.0000	33.9900
43.0000	-25.9700
57.0000	19.7400
60.0000	-22.5700
56.0000	27.7100
74.0000	52.3700
72.0000	12.1000
69.0000	-22.2800
73.0000	-41.2900
64.0000	12.1500
49.0000	13.5200
46.0000	9.0600
74.0000	59.9100
70.0000	23.6100
61.0000	33.6800
68.0000	31.8800
70.0000	8.9900
53.0000	-9.4700
66.0000	-25.3000
64.0000	-12.0900
65.0000	14.5800
67.0000	52.2200
71.0000	38.7100
70.0000	18.4500
68.0000	25.2900
64.0000	47.0100
69.0000	-20.8700
66.0000	44.4500
22.0000	55.7600
57.0000	27.1500
69.0000	14.0000
63.0000	-13.8300
61.0000	0.3400
67.0000	24.6700
57.0000	14.7000
69.0000	44.8000
37.0000	8.4700
74.0000	1.2900
68.0000	48.2100
70.0000	46.0500
58.0000	-9.4300
38.0000	2.0400
58.0000	-25.7500
74.0000	40.4200
68.0000	6.9200
67.0000	13.2000
52.0000	15.6300
66.0000	5.8200
56.0000	-26.3200
75.0000	59.3300
75.0000	46.9500
68.0000	33.5200
61.0000	38.5700
49.0000	-6.1700
64.0000	13.7600
48.0000	-8.5700
56.0000	6.1200
69.0000	-21.1400
68.0000	10.6600
68.0000	36.8100
64.0000	39.9400
59.0000	37.9500
47.0000	0.3100
64.0000	50.4400
72.0000	24.4800
74.0000	51.5000
72.0000	38.8900
72.0000	18.3400
69.0000	-34.8900
63.0000	41.3200
63.0000	-17.7400
69.0000	10.5000
66.0000	21.0300
55.0000	15.3600
44.0000	-15.4100
58.0000	-17.8200
