C1	C2
15.0000	0.5140
7.0000	0.2255
9.0000	0.6770
10.0000	0.5160
7.0000	0.2050
8.0000	0.3515
20.0000	0.7775
16.0000	0.7680
9.0000	0.5095
19.0000	0.8945
14.0000	0.6065
10.0000	0.4060
11.0000	0.5415
10.0000	0.6845
10.0000	0.4755
12.0000	0.6645
7.0000	0.2905
10.0000	0.4510
7.0000	0.2555
9.0000	0.3810
11.0000	0.2455
10.0000	0.2255
12.0000	0.9395
9.0000	0.7635
10.0000	1.1615
11.0000	0.9285
11.0000	0.9955
12.0000	0.9310
15.0000	0.9365
11.0000	0.8635
10.0000	0.9975
15.0000	1.6390
18.0000	1.3380
19.0000	1.7980
13.0000	1.7095
8.0000	0.4795
16.0000	1.2170
8.0000	0.5225
11.0000	0.8830
9.0000	0.3275
9.0000	0.4250
14.0000	0.8515
5.0000	0.0700
5.0000	0.0420
4.0000	0.0420
7.0000	0.2030
9.0000	0.5795
7.0000	0.4605
6.0000	0.1610
9.0000	0.8355
8.0000	0.5950
7.0000	0.3030
10.0000	0.5415
10.0000	0.4775
7.0000	0.3850
8.0000	0.6615
8.0000	0.4425
8.0000	0.5895
4.0000	0.0860
7.0000	0.5830
7.0000	0.4115
9.0000	0.6250
10.0000	0.6965
7.0000	0.3785
8.0000	0.5800
8.0000	0.4800
12.0000	0.9150
13.0000	1.2850
10.0000	0.5305
6.0000	0.1510
13.0000	0.7665
8.0000	0.3530
20.0000	1.2470
11.0000	1.1850
13.0000	1.0980
15.0000	1.0075
9.0000	0.9440
10.0000	0.9220
11.0000	0.7880
14.0000	1.1025
9.0000	0.9410
12.0000	1.6150
16.0000	0.9885
21.0000	1.3175
14.0000	1.0130
12.0000	1.2950
13.0000	1.1950
10.0000	0.8645
9.0000	0.5170
12.0000	0.9775
15.0000	0.8115
12.0000	0.7550
13.0000	1.1150
10.0000	1.2620
15.0000	1.4940
14.0000	1.6060
9.0000	0.7250
8.0000	0.5230
7.0000	0.5225
10.0000	0.5785
7.0000	0.2315
15.0000	0.8430
15.0000	0.8830
10.0000	0.7240
12.0000	1.1735
12.0000	0.7270
11.0000	0.8020
10.0000	0.6675
9.0000	0.6335
9.0000	0.3635
9.0000	0.5415
9.0000	0.4310
9.0000	0.3325
9.0000	0.3930
11.0000	0.6935
11.0000	0.5915
11.0000	0.6125
10.0000	0.4020
9.0000	0.8825
8.0000	0.2605
9.0000	0.4205
7.0000	0.2535
14.0000	0.7660
6.0000	0.2140
6.0000	0.1755
5.0000	0.0730
6.0000	0.2380
8.0000	0.2505
19.0000	1.7255
18.0000	1.9590
17.0000	1.2620
9.0000	0.4035
7.0000	0.1915
7.0000	0.2110
7.0000	0.0975
