C1	C2
383.0000	175.0000
722.0000	212.0000
431.0000	206.0000
454.0000	181.0000
528.0000	178.0000
331.0000	177.0000
515.0000	182.0000
608.0000	185.0000
597.0000	200.0000
596.0000	200.0000
598.0000	189.0000
634.0000	170.0000
435.0000	196.0000
479.0000	221.0000
593.0000	191.0000
685.0000	198.0000
768.0000	202.0000
811.0000	186.0000
767.0000	180.0000
433.0000	212.0000
551.0000	187.0000
641.0000	189.0000
777.0000	213.0000
771.0000	175.0000
769.0000	214.0000
779.0000	193.0000
775.0000	191.0000
842.0000	177.0000
872.0000	192.0000
418.0000	175.0000
522.0000	190.0000
643.0000	188.0000
766.0000	193.0000
434.0000	172.0000
447.0000	177.0000
554.0000	199.0000
676.0000	184.0000
771.0000	192.0000
758.0000	181.0000
777.0000	184.0000
774.0000	182.0000
821.0000	188.0000
820.0000	184.0000
824.0000	195.0000
878.0000	201.0000
865.0000	188.0000
901.0000	179.0000
880.0000	177.0000
881.0000	205.0000
991.0000	185.0000
1023.0000	188.0000
438.0000	175.0000
509.0000	175.0000
507.0000	173.0000
525.0000	207.0000
544.0000	199.0000
459.0000	198.0000
468.0000	199.0000
389.0000	195.0000
390.0000	181.0000
390.0000	202.0000
389.0000	187.0000
349.0000	226.0000
215.0000	174.0000
48.0000	179.0000
67.0000	196.0000
55.0000	184.0000
61.0000	183.0000
172.0000	194.0000
145.0000	183.0000
429.0000	192.0000
470.0000	182.0000
470.0000	200.0000
470.0000	194.0000
470.0000	208.0000
428.0000	190.0000
434.0000	190.0000
245.0000	173.0000
558.0000	181.0000
602.0000	179.0000
674.0000	180.0000
648.0000	167.0000
702.0000	191.0000
730.0000	187.0000
715.0000	187.0000
704.0000	183.0000
715.0000	186.0000
715.0000	176.0000
705.0000	171.0000
715.0000	185.0000
732.0000	195.0000
484.0000	168.0000
486.0000	187.0000
487.0000	186.0000
490.0000	186.0000
486.0000	171.0000
490.0000	195.0000
490.0000	184.0000
491.0000	183.0000
494.0000	186.0000
494.0000	173.0000
493.0000	197.0000
498.0000	199.0000
494.0000	192.0000
499.0000	188.0000
495.0000	230.0000
498.0000	184.0000
499.0000	206.0000
501.0000	185.0000
