C1	C2
15.0000	0.1500
7.0000	0.0700
9.0000	0.2100
10.0000	0.1550
7.0000	0.0550
8.0000	0.1200
20.0000	0.3300
16.0000	0.2600
9.0000	0.1650
19.0000	0.3200
14.0000	0.2100
10.0000	0.1350
11.0000	0.1900
10.0000	0.2050
10.0000	0.1850
12.0000	0.2400
7.0000	0.1150
10.0000	0.1300
7.0000	0.1000
9.0000	0.1150
11.0000	0.0750
10.0000	0.0850
12.0000	0.2700
9.0000	0.2000
10.0000	0.3050
11.0000	0.3000
11.0000	0.2850
12.0000	0.2800
15.0000	0.2950
11.0000	0.2000
10.0000	0.3300
15.0000	0.4600
18.0000	0.3500
19.0000	0.4550
13.0000	0.4900
8.0000	0.1250
16.0000	0.3400
8.0000	0.1450
11.0000	0.2600
9.0000	0.0900
9.0000	0.1150
14.0000	0.2700
5.0000	0.0200
5.0000	0.0120
4.0000	0.0150
7.0000	0.0750
9.0000	0.1400
7.0000	0.1500
6.0000	0.0450
9.0000	0.2450
8.0000	0.1900
7.0000	0.1000
10.0000	0.1600
10.0000	0.1500
7.0000	0.1100
8.0000	0.2200
8.0000	0.1350
8.0000	0.1700
4.0000	0.0250
7.0000	0.1750
7.0000	0.1350
9.0000	0.1750
10.0000	0.2000
7.0000	0.1000
8.0000	0.1850
8.0000	0.1350
12.0000	0.3200
13.0000	0.4850
10.0000	0.1700
6.0000	0.0450
13.0000	0.2750
8.0000	0.1000
20.0000	0.4250
11.0000	0.3800
13.0000	0.3150
15.0000	0.2800
9.0000	0.3150
10.0000	0.3050
11.0000	0.2850
14.0000	0.3450
9.0000	0.2850
12.0000	0.6750
16.0000	0.3200
21.0000	0.5800
14.0000	0.3600
12.0000	0.4400
13.0000	0.4000
10.0000	0.2600
9.0000	0.1650
12.0000	0.3300
15.0000	0.2550
12.0000	0.2600
13.0000	0.3900
10.0000	0.3900
15.0000	0.4850
14.0000	0.4800
9.0000	0.2500
8.0000	0.1450
7.0000	0.1650
10.0000	0.1550
7.0000	0.0750
15.0000	0.2550
15.0000	0.3350
10.0000	0.2050
12.0000	0.3450
12.0000	0.2350
11.0000	0.2800
10.0000	0.2200
9.0000	0.2000
9.0000	0.1300
9.0000	0.1550
9.0000	0.1750
9.0000	0.1050
9.0000	0.1650
11.0000	0.2100
11.0000	0.1800
11.0000	0.2200
10.0000	0.1650
9.0000	0.3100
8.0000	0.0850
9.0000	0.1400
7.0000	0.0850
14.0000	0.2550
6.0000	0.0700
6.0000	0.0700
5.0000	0.0300
6.0000	0.0700
8.0000	0.0800
19.0000	0.5400
18.0000	0.7800
17.0000	0.4100
9.0000	0.1290
7.0000	0.0620
7.0000	0.0680
7.0000	0.0280
8.0000	0.1355
7.0000	0.0480
9.0000	0.0630
9.0000	0.1170
9.0000	0.0925
10.0000	0.2475
10.0000	0.2665
16.0000	0.4465
11.0000	0.2425
10.0000	0.1700
10.0000	0.1740
10.0000	0.1565
9.0000	0.0420
5.0000	0.0125
4.0000	0.0100
15.0000	0.3250
9.0000	0.3350
10.0000	0.4500
10.0000	0.3550
12.0000	0.3100
10.0000	0.2100
13.0000	0.3400
16.0000	0.6350
13.0000	0.2850
13.0000	0.4400
13.0000	0.3400
13.0000	0.2800
12.0000	0.3450
18.0000	1.0050
16.0000	0.8150
14.0000	0.7250
20.0000	0.8500
20.0000	0.6500
14.0000	0.7600
12.0000	0.6200
14.0000	0.5900
7.0000	0.2550
8.0000	0.2850
8.0000	0.2200
5.0000	0.0150
7.0000	0.0750
5.0000	0.0350
8.0000	0.0500
4.0000	0.0150
11.0000	0.3500
14.0000	0.2950
21.0000	0.5700
10.0000	0.3000
10.0000	0.3250
12.0000	0.4600
13.0000	0.3550
12.0000	0.2850
10.0000	0.3800
11.0000	0.3150
9.0000	0.2900
13.0000	0.3250
12.0000	0.3600
14.0000	0.3600
8.0000	0.1500
10.0000	0.1950
12.0000	0.2450
11.0000	0.2100
16.0000	0.4650
15.0000	0.2600
10.0000	0.2850
9.0000	0.1350
13.0000	0.2850
12.0000	0.2300
13.0000	0.2750
8.0000	0.1200
9.0000	0.1600
9.0000	0.1200
8.0000	0.1200
13.0000	0.3100
7.0000	0.0800
10.0000	0.2200
7.0000	0.0600
12.0000	0.1200
9.0000	0.2050
14.0000	0.2350
10.0000	0.2550
8.0000	0.1350
7.0000	0.1100
10.0000	0.1650
8.0000	0.1050
9.0000	0.1400
11.0000	0.1800
9.0000	0.1900
11.0000	0.1550
10.0000	0.1000
9.0000	0.1550
7.0000	0.0900
7.0000	0.0700
11.0000	0.3500
15.0000	0.2450
13.0000	0.2750
14.0000	0.3250
22.0000	0.4350
7.0000	0.0350
12.0000	0.1250
9.0000	0.0400
1.0000	0.0015
3.0000	0.0040
3.0000	0.0030
5.0000	0.0050
17.0000	0.2750
5.0000	0.0350
5.0000	0.0200
8.0000	0.0400
8.0000	0.0600
10.0000	0.0600
13.0000	0.0500
9.0000	0.0700
7.0000	0.0450
7.0000	0.0700
7.0000	0.0600
13.0000	0.3600
12.0000	0.3000
15.0000	0.3450
15.0000	0.3400
15.0000	0.3700
19.0000	0.4100
10.0000	0.3450
15.0000	0.3650
13.0000	0.2950
11.0000	0.2600
12.0000	0.2700
11.0000	0.2450
4.0000	0.0260
6.0000	0.0400
11.0000	0.1600
14.0000	0.2350
8.0000	0.0905
9.0000	0.2550
13.0000	0.1700
22.0000	0.5500
16.0000	0.3700
14.0000	0.3850
15.0000	0.4500
13.0000	0.4100
22.0000	0.5850
12.0000	0.4900
18.0000	0.6900
20.0000	0.4300
11.0000	0.2500
15.0000	0.3000
7.0000	0.0750
9.0000	0.1500
14.0000	0.2250
14.0000	0.3100
10.0000	0.2850
10.0000	0.2050
17.0000	0.2050
9.0000	0.1900
10.0000	0.2400
17.0000	0.3250
12.0000	0.3550
15.0000	0.3150
19.0000	0.3500
26.0000	0.3750
6.0000	0.0400
6.0000	0.0350
4.0000	0.0300
11.0000	0.1500
9.0000	0.0750
9.0000	0.1000
13.0000	0.3350
8.0000	0.0740
6.0000	0.0715
10.0000	0.1500
4.0000	0.0110
3.0000	0.0050
13.0000	0.5350
14.0000	0.1950
10.0000	0.2750
21.0000	0.3900
14.0000	0.2650
19.0000	0.3450
23.0000	0.4350
23.0000	0.4600
8.0000	0.1400
14.0000	0.3900
10.0000	0.1200
