C1	C2
41.0000	43.5100
75.0000	41.3300
67.0000	36.7800
42.0000	-8.8200
75.0000	34.6100
71.0000	40.1100
78.0000	12.5200
79.0000	-35.1800
78.0000	48.1200
70.0000	40.2400
73.0000	25.4000
73.0000	26.1900
53.0000	23.7100
77.0000	13.0900
76.0000	53.9700
79.0000	50.8300
74.0000	17.2500
54.0000	6.4800
52.0000	27.4400
59.0000	-16.3000
75.0000	43.8600
66.0000	-24.6600
69.0000	-15.7800
75.0000	4.9400
75.0000	42.7100
51.0000	12.3500
50.0000	-3.3800
56.0000	11.5400
57.0000	3.8600
67.0000	45.4200
53.0000	4.3600
53.0000	12.1100
78.0000	49.4200
76.0000	-33.4500
72.0000	31.1400
57.0000	-11.7000
60.0000	-4.2500
49.0000	-4.3300
78.0000	9.9200
57.0000	5.3300
76.0000	45.8000
77.0000	23.0000
78.0000	35.1700
75.0000	50.0800
78.0000	55.6800
52.0000	11.5800
69.0000	18.4800
70.0000	-0.2300
61.0000	30.0600
68.0000	13.7000
47.0000	3.7500
49.0000	15.3300
75.0000	59.4300
48.0000	9.0000
66.0000	6.9200
69.0000	-18.1400
79.0000	60.1700
80.0000	48.8600
75.0000	4.9300
71.0000	-17.5400
62.0000	0.3900
50.0000	13.4400
74.0000	41.7000
78.0000	52.5200
57.0000	5.5400
79.0000	37.9700
68.0000	12.0500
77.0000	16.0000
74.0000	13.4700
64.0000	14.6200
47.0000	9.5400
43.0000	11.8600
65.0000	6.8000
55.0000	18.5400
67.0000	14.0800
80.0000	22.3000
74.0000	47.5000
80.0000	64.1400
59.0000	28.6300
62.0000	-6.1900
64.0000	35.7100
67.0000	33.3200
77.0000	53.3400
77.0000	31.7900
80.0000	41.9000
73.0000	18.0000
81.0000	35.6800
68.0000	31.9400
72.0000	51.1800
61.0000	-1.2800
73.0000	39.0200
74.0000	37.5100
76.0000	29.3700
70.0000	42.8700
54.0000	17.9700
75.0000	56.9500
71.0000	33.8900
59.0000	-29.3000
47.0000	6.3100
69.0000	32.8800
76.0000	54.6900
78.0000	49.6100
79.0000	22.1800
73.0000	42.0000
50.0000	-18.9200
49.0000	-13.9900
72.0000	3.1500
58.0000	4.1700
48.0000	12.6500
77.0000	35.9000
79.0000	14.6000
58.0000	18.0700
73.0000	-20.1600
73.0000	19.4200
62.0000	47.9100
77.0000	42.4600
65.0000	33.9900
44.0000	-25.9700
60.0000	19.7400
63.0000	-22.5700
52.0000	27.7100
80.0000	52.3700
78.0000	12.1000
73.0000	-22.2800
78.0000	-41.2900
66.0000	12.1500
43.0000	13.5200
48.0000	9.0600
80.0000	59.9100
70.0000	23.6100
58.0000	33.6800
69.0000	31.8800
75.0000	8.9900
57.0000	-9.4700
70.0000	-25.3000
67.0000	-12.0900
66.0000	14.5800
75.0000	52.2200
77.0000	38.7100
79.0000	18.4500
71.0000	25.2900
71.0000	47.0100
77.0000	-20.8700
73.0000	44.4500
46.0000	55.7600
58.0000	27.1500
74.0000	14.0000
67.0000	-13.8300
63.0000	0.3400
68.0000	24.6700
57.0000	14.7000
74.0000	44.8000
41.0000	8.4700
76.0000	1.2900
75.0000	48.2100
77.0000	46.0500
56.0000	-9.4300
46.0000	2.0400
65.0000	-25.7500
80.0000	40.4200
73.0000	6.9200
71.0000	13.2000
53.0000	15.6300
71.0000	5.8200
60.0000	-26.3200
80.0000	59.3300
81.0000	46.9500
69.0000	33.5200
66.0000	38.5700
53.0000	-6.1700
70.0000	13.7600
44.0000	-8.5700
59.0000	6.1200
71.0000	-21.1400
72.0000	10.6600
69.0000	36.8100
65.0000	39.9400
66.0000	37.9500
53.0000	0.3100
74.0000	50.4400
74.0000	24.4800
78.0000	51.5000
78.0000	38.8900
78.0000	18.3400
76.0000	-34.8900
70.0000	41.3200
64.0000	-17.7400
74.0000	10.5000
65.0000	21.0300
53.0000	15.3600
53.0000	-15.4100
64.0000	-17.8200
