C1	C2
0.0000	23.0000
0.0000	23.8000
0.0000	16.9000
0.0000	18.6000
0.0100	17.9000
0.0100	25.9000
0.0100	16.5000
0.0100	26.3000
0.0100	26.9000
0.0100	17.9000
0.0100	29.1000
0.0200	32.6000
0.0200	41.9000
0.0300	38.7000
0.0300	37.6000
0.0300	46.4000
0.0400	30.5000
0.0400	34.8000
0.0400	26.7000
0.0500	33.0000
0.0500	56.3000
0.0500	33.5000
0.0500	29.7000
0.0500	32.8000
0.0500	27.6000
0.0600	31.9000
0.0700	55.4000
0.1000	33.3000
0.1000	36.4000
0.1400	25.9000
0.1400	21.6000
0.1500	26.0000
0.1700	12.8000
0.1800	34.2000
0.2300	19.4000
0.2400	21.9000
0.2400	19.3000
0.2500	26.2000
0.2700	9.6000
0.2800	36.1000
0.2900	19.7000
0.2900	19.2000
0.3000	20.4000
0.3300	23.1000
0.3300	23.8000
0.4000	21.6000
0.4100	25.4000
0.4500	18.4000
0.4600	18.6000
0.4700	26.4000
0.5000	25.7000
0.5000	20.4000
0.5300	15.9000
0.5500	20.8000
0.5600	20.9000
0.5600	15.7000
0.5700	20.4000
0.5800	14.1000
0.5900	21.4000
0.5900	15.6000
0.6200	30.5000
0.6400	15.4000
0.6500	19.2000
0.6500	22.6000
0.6900	15.2000
0.7100	14.9000
0.7500	39.5000
0.8000	17.3000
0.8000	17.2000
0.8200	13.8000
0.8300	17.7000
0.8400	15.6000
0.8500	20.4000
0.8600	14.8000
0.8600	19.5000
0.8700	18.0000
0.8900	22.5000
0.9400	20.4000
0.9600	13.1000
0.9700	17.4000
0.9800	18.9000
0.9900	16.1000
1.0200	21.9000
1.0300	18.4000
1.0300	15.2000
1.0500	19.1000
1.0700	15.1000
1.0700	17.2000
1.0700	18.4000
1.0800	24.1000
1.1500	19.0000
1.2300	16.0000
1.2400	21.8000
1.2500	16.5000
1.2500	16.2000
1.2500	10.8000
1.3000	27.0000
1.3100	17.3000
1.3100	18.3000
1.3100	18.3000
1.3500	13.3000
1.3700	12.1000
1.3900	11.0000
1.3900	12.7000
1.5300	13.4000
1.5900	14.3000
1.6500	11.5000
1.7500	16.5000
1.7600	25.1000
1.7700	16.3000
1.8400	15.4000
1.8600	18.6000
1.9100	18.3000
1.9900	13.2000
1.9900	11.1000
2.0200	11.0000
2.0700	12.5000
2.0900	14.8000
2.1100	16.8000
2.1200	12.8000
2.1300	12.2000
2.1900	14.7000
2.2900	9.7000
2.3200	14.2000
2.3700	13.9000
2.4100	9.5000
2.4300	14.6000
2.4900	12.1000
2.5800	10.6000
2.7300	10.8000
2.7300	10.4000
2.7400	9.9000
2.7700	9.6000
2.8200	21.7000
2.8700	11.8000
2.8700	11.8000
2.9200	13.0000
2.9500	11.3000
2.9800	9.0000
3.0000	18.3000
3.0200	14.6000
3.0300	11.5000
3.1000	7.3000
3.1300	11.6000
3.1800	8.6000
3.1900	11.5000
3.2100	8.3000
3.2900	10.3000
3.2900	12.5000
3.6300	13.2000
3.6400	17.9000
3.6400	10.7000
3.7100	8.6000
3.8500	12.5000
3.9800	8.6000
4.0700	6.0000
4.0900	12.6000
4.1100	12.7000
4.2100	10.2000
4.2700	10.7000
4.2900	8.4000
4.2900	9.9000
4.3500	7.7000
4.3800	13.6000
4.3900	12.3000
4.4300	7.5000
4.4800	11.8000
4.5000	7.7000
4.5500	10.3000
4.6500	16.9000
4.6700	8.5000
4.6800	9.7000
4.7000	10.6000
4.7500	6.4000
4.7600	8.8000
4.7700	8.8000
4.8300	9.6000
4.8500	6.6000
4.8500	7.9000
4.9300	6.3000
4.9800	13.1000
4.9900	7.8000
5.0100	8.7000
5.0400	9.2000
5.0800	9.2000
5.1000	8.4000
5.1400	10.5000
5.1800	8.6000
5.2600	8.7000
5.2600	8.0000
5.2800	11.1000
5.2900	7.5000
5.2900	7.6000
5.3500	8.7000
5.6700	8.8000
5.7900	11.4000
5.8700	6.6000
5.9200	10.6000
6.0400	5.5000
6.0500	8.7000
6.1200	6.8000
6.1500	9.7000
6.1800	6.8000
6.1900	5.7000
6.2000	8.5000
6.2000	5.5000
6.2000	8.4000
6.2500	8.7000
6.2800	9.8000
6.3100	7.7000
6.3300	6.8000
6.3400	6.6000
6.3700	7.0000
6.4300	6.3000
6.5900	6.8000
6.6100	8.8000
6.7300	10.3000
6.9000	8.0000
7.0700	1.8000
7.3500	13.4000
7.3800	6.8000
7.4400	5.7000
7.5500	7.1000
7.5700	6.7000
7.6200	6.5000
7.6200	7.7000
7.7900	5.8000
7.8000	6.4000
7.9500	6.5000
7.9500	4.1000
7.9500	8.0000
8.0300	6.8000
8.0400	6.4000
8.1700	8.3000
8.2400	7.3000
8.2800	5.6000
8.3500	5.1000
8.3600	6.9000
8.4000	7.7000
8.4600	5.4000
8.7300	5.9000
8.8100	5.0000
9.0100	5.2000
9.0500	6.1000
9.2800	6.3000
9.2800	6.3000
9.3600	7.1000
9.5500	7.4000
9.8600	5.0000
10.0000	5.9000
10.0200	6.0000
10.0900	4.8000
10.1000	9.9000
10.1200	5.4000
10.1500	5.0000
10.2800	6.1000
10.4000	13.8000
10.4900	6.2000
10.6300	5.5000
10.7000	5.5000
10.8100	11.7000
11.1500	5.9000
11.4500	9.8000
11.4700	6.1000
11.5500	7.5000
11.7800	4.1000
11.8500	7.7000
11.9000	8.1000
11.9800	4.5000
12.1500	5.8000
12.2300	5.4000
12.3200	5.7000
12.3900	3.1000
12.4600	6.4000
12.5300	7.0000
12.7500	5.7000
12.8000	3.9000
12.8800	9.4000
12.8900	4.4000
12.9700	5.0000
13.1300	15.9000
13.4000	3.7000
13.4200	9.1000
13.7300	4.7000
13.7300	3.6000
13.9200	3.7000
13.9700	4.1000
14.1200	7.9000
14.2200	3.3000
14.6100	6.6000
14.6400	1.9000
14.8500	3.0000
14.8800	5.7000
14.9200	3.2000
14.9500	3.8000
14.9600	5.3000
15.0600	3.2000
15.1500	4.2000
15.5500	6.0000
15.7200	9.7000
15.8600	3.4000
15.8700	3.2000
15.9100	2.5000
16.0100	2.0000
16.1200	4.0000
16.2300	4.3000
16.6000	2.8000
16.7400	2.2000
16.7800	4.7000
17.0800	2.5000
17.1400	2.2000
17.2300	2.2000
17.3000	1.9000
17.6700	9.3000
