C1	C2
-3.8370	2.3611
-5.1750	3.7936
-5.2320	2.0800
-1.9340	4.8498
-3.7600	5.7470
-2.7760	5.5803
-3.7040	3.6389
-3.7020	4.4884
-6.1580	5.7164
-3.1010	6.7053
-2.6280	8.5256
-2.9350	2.8210
-2.1540	7.8746
-3.2100	5.3323
-1.3620	9.0905
-1.3490	7.0045
-4.5120	9.6901
-3.6530	7.7959
-1.5230	12.1173
-2.2190	12.2090
-1.3410	11.6571
-1.4420	16.2448
-5.4940	14.3849
-1.7060	11.5789
-3.1020	16.6827
-2.4010	19.3534
-3.3750	19.3996
-1.7250	9.4869
-2.0540	16.0231
-2.7080	20.6291
-0.3320	21.0825
-1.5900	16.7322
-3.3920	22.7870
-2.4460	21.5448
1.2320	22.7543
-1.9980	23.4482
-1.1240	21.1098
-0.8940	22.7218
-2.9320	15.0580
-0.5040	15.6720
-0.6850	26.4250
-1.7270	25.4608
0.2710	28.7438
-3.7430	22.9517
-2.8990	27.2632
-3.4460	31.3643
-5.6840	25.9692
-1.8170	27.1517
-2.2330	29.0115
-1.6920	33.2702
1.0050	35.3815
-1.4650	34.7358
-2.9830	30.1623
-0.5720	33.8118
-1.3160	36.4558
-0.3650	37.5976
-2.0410	38.5029
-0.2560	27.5225
1.4290	42.2605
-2.3070	42.0175
0.6830	28.2268
-2.6360	47.9541
0.3330	43.2510
2.5350	48.3033
-0.1200	48.8125
-0.4320	37.6065
0.7470	29.7710
0.3620	38.8958
-1.3440	54.6991
-0.7860	58.8324
1.6850	58.3519
0.2960	42.6879
1.6590	63.6257
0.6760	35.1074
-1.2960	53.4256
0.3110	55.4496
0.2060	62.1853
0.0010	66.0841
2.6840	59.7310
-1.0440	74.3783
1.5800	63.0135
-0.6010	86.1760
1.0830	73.3715
0.3220	63.7944
0.4940	74.3692
0.3480	83.0474
1.0630	70.1816
1.1500	58.1574
2.4990	53.5855
1.8780	89.2190
-0.3920	21.7136
2.7170	76.2075
1.1300	69.2082
1.5260	77.5500
3.0920	78.8568
3.0350	76.9038
0.6950	74.8126
3.8850	79.8606
1.7180	59.1223
2.6680	82.1946
3.0150	88.3224
2.6690	84.8464
3.7790	93.8164
1.5300	75.8493
1.4020	92.3872
2.2140	99.0532
4.0590	107.5660
1.3140	30.3270
4.5160	96.9275
4.5440	99.9242
2.9450	94.5266
3.0330	98.9745
3.7150	117.4930
6.2380	120.5130
2.7800	104.1420
3.5820	69.0351
3.9810	100.8120
3.6650	124.6420
4.5590	116.7980
1.6230	106.8350
5.7740	134.0010
2.0460	111.6810
5.0370	108.8700
5.9710	105.5700
5.9680	91.1397
4.1640	117.8680
-1.7010	112.1190
4.9380	119.0580
6.4160	120.3010
3.3050	78.9240
2.9560	126.2410
5.5910	110.6110
5.9700	126.2490
3.4810	112.4420
3.3130	146.6380
5.0200	127.2660
3.1390	131.9930
7.2210	121.4200
3.2920	135.4320
5.1160	74.0836
3.5930	129.7700
6.3870	117.7150
3.3810	142.4960
8.2640	138.0420
7.5230	155.8540
4.2750	114.0400
5.0440	144.2560
5.4330	147.5300
5.1970	135.4910
4.8250	146.1150
3.3860	47.1628
5.2200	160.5490
7.8870	127.0910
6.7330	145.2270
5.6410	144.9230
5.7840	145.2510
3.5310	90.7659
8.5460	160.5440
5.9690	146.3980
7.4040	141.8560
7.3530	150.6530
7.5410	139.9020
7.4430	145.1310
7.3070	153.5370
6.2750	153.1670
9.5560	179.2040
5.7560	83.5306
8.0780	185.6610
0.5550	37.9082
6.6730	156.5840
4.9670	114.6370
6.4750	153.0700
6.0120	162.5600
5.4740	159.3600
3.8660	39.7827
6.8530	165.4210
7.3670	188.1850
5.5420	166.8210
6.6860	171.2020
6.9790	182.9250
3.8690	174.1500
8.5550	171.4480
7.1470	180.3280
7.7270	188.2280
4.6920	165.1110
2.4420	49.1429
6.1160	196.6380
6.0280	111.7010
11.3420	190.5500
5.7960	178.9470
6.9470	203.6800
7.7260	168.9760
7.6750	142.0460
9.2140	184.7360
8.1200	200.8650
9.2680	207.9550
7.0710	214.6700
9.7340	197.3930
12.6760	205.2160
10.0680	126.6980
7.5120	164.4660
8.2620	201.4980
10.2040	193.2530
7.4510	120.8640
10.3540	195.6680
8.6980	212.0640
9.8760	212.2650
8.2810	196.1970
8.0350	216.7070
5.3850	42.1430
8.6130	205.6420
14.2800	88.8012
11.4930	199.2800
8.8700	229.2930
10.5730	196.3700
9.1500	218.1900
6.6250	53.7374
11.6720	215.1250
8.8910	227.4380
8.1080	238.3520
5.9780	180.2540
8.5680	149.9420
4.0550	143.4580
11.9200	244.3310
10.4000	238.1960
11.0770	277.1680
7.6250	195.0490
11.3830	167.5920
8.9180	252.6720
9.4700	82.3640
11.1110	222.0830
7.5450	205.5060
7.7950	294.8500
12.6130	165.3200
11.9830	241.2780
5.9130	207.4590
9.9740	264.2320
9.7330	260.2300
6.1650	175.6370
7.3940	167.4320
3.1870	53.1115
9.6920	172.9010
11.5070	258.0490
8.9970	147.5840
5.2050	50.9533
9.1490	330.7340
10.7270	242.4860
11.9660	163.9490
12.9050	258.2420
12.2410	301.0260
10.4330	134.6090
14.5430	245.6600
10.4820	283.9340
13.6330	246.8420
13.6510	312.5640
4.6020	61.7261
10.7270	319.3100
16.7490	266.7780
13.5660	274.1070
14.7460	245.5550
13.3500	284.2010
11.3620	234.4350
9.3140	253.0090
9.5120	232.1700
6.3830	114.4640
6.9430	68.2472
5.9100	110.0980
10.8980	338.2050
13.5240	280.9990
14.9480	310.7440
11.9660	288.3450
13.9450	280.2110
8.6770	180.4130
10.5410	287.0650
10.6610	308.9040
12.2520	181.0010
11.4760	228.9880
10.2610	174.6260
17.5560	298.1860
14.1720	328.6900
12.2620	320.6160
13.2950	305.5950
14.3210	222.8000
14.5210	328.3030
13.8560	298.2980
14.6270	291.5300
13.2960	343.8080
8.4790	88.1975
12.8660	293.9420
16.2490	306.7590
12.0570	197.8770
11.8890	311.0890
16.5390	317.6770
12.8770	226.9410
13.9650	322.9040
10.4960	319.2150
11.4350	284.0840
12.6830	324.2040
7.0140	56.7680
11.4620	328.2770
15.8960	280.7550
11.0710	144.6290
14.6080	333.9530
19.6740	325.1770
10.8080	307.4190
14.7330	329.3170
14.8520	222.4510
15.7250	358.9610
20.0370	296.3320
12.6130	273.4430
20.2840	261.5910
11.5360	118.7680
16.5240	361.7280
18.0740	298.2080
15.5140	305.2950
10.0340	72.0910
14.7280	348.8440
9.2680	365.9910
17.7620	325.8000
12.0110	181.2450
6.9210	312.6880
15.2040	385.2890
8.6960	177.8040
14.7060	258.9950
8.5880	222.1010
12.6290	227.6790
5.6290	65.1481
8.5760	196.1660
12.8400	308.3500
13.5930	262.6520
16.5780	236.5600
6.9670	61.8897
16.3520	270.7180
20.2470	369.7860
