C1	C2
18.0333	11.8000
32.2667	17.7000
14.6333	10.5330
30.4333	11.7000
30.9333	15.4670
24.9333	14.2670
22.7000	14.6000
19.6667	13.0330
22.9333	13.3000
21.9000	15.1000
22.2500	13.6000
22.2000	12.2670
22.1000	13.8000
32.7333	11.8330
22.6333	9.8330
24.9333	8.6000
16.8333	7.6670
19.5000	8.8330
22.3340	10.6500
20.3667	14.7000
25.5000	12.6330
37.8890	10.9000
24.8000	10.9000
18.7333	9.0330
39.5600	5.1330
23.6667	11.5000
23.0500	8.0500
23.2667	13.2500
27.1667	10.9330
26.4667	20.7670
17.5000	11.5000
28.4333	12.3330
21.7667	10.5000
27.7667	10.3330
16.7667	6.9330
22.8333	9.6670
16.8333	7.5330
14.5333	8.2670
18.7000	3.6000
12.9667	5.8330
24.6333	17.4000
27.8333	22.0330
37.5667	12.1330
21.4333	10.0330
22.9670	5.6000
16.2670	5.0000
11.7330	3.0000
15.4000	1.3000
17.1000	14.6000
26.8330	11.3000
22.0330	9.5000
20.9000	4.2000
16.3000	6.7000
15.7670	10.7000
16.4670	5.3000
13.8670	7.3000
13.1330	11.4000
18.7000	7.8000
25.3000	12.0000
28.2330	15.7000
21.7670	7.0000
14.0330	9.1000
25.3670	9.7000
17.2670	9.5000
21.0000	13.8000
23.6330	16.8000
30.2000	11.8000
19.3000	10.4000
14.2670	0.5000
28.0000	5.8000
12.5330	8.3000
21.3330	10.0000
19.9000	8.2000
17.2330	9.3000
25.2000	7.1000
20.7000	2.6000
19.8330	7.0000
8.5330	5.5000
20.5800	7.5000
22.2330	8.3000
19.9000	6.6000
31.3000	10.7000
19.2000	9.1000
16.2330	7.2000
27.2000	10.2000
13.4000	12.8000
22.4500	15.4000
25.4330	6.4000
24.1000	11.8000
26.7000	17.7000
32.4500	10.5330
32.4500	11.7000
32.4500	15.4670
34.5000	14.6000
34.5000	15.1000
32.2600	13.6000
35.3000	12.2670
32.4300	13.8000
28.8500	11.8330
28.8500	9.8330
30.8700	7.6670
28.7000	8.8330
34.1000	14.7000
34.1000	12.6330
28.8000	10.9000
26.6300	9.0330
25.4500	7.3000
32.6500	11.5000
28.1700	8.0500
28.1000	13.2500
30.1300	10.9330
28.5000	20.7670
25.9300	11.5000
19.5000	12.3330
25.0600	10.5000
27.7500	10.3330
27.7500	6.9330
24.3100	18.1670
19.5000	7.5330
21.2300	8.2670
23.0000	5.8330
23.0000	17.4000
27.1000	22.0330
28.9000	12.1330
27.7800	23.4670
27.0300	10.0330
