X1	X2	X3	X4	X5	X6	X7	X8
-0.554383	-2.536264	-2.138994	-4.548714	1.254843	-3.221107	-1.811943	-0.124621
-0.337142	-1.077551	-2.325217	-1.836492	-0.666415	-0.464160	-1.994418	-2.693985
0.508619	-2.291006	-2.418833	-2.048723	1.147231	3.786047	0.859908	-3.372891
0.200704	-1.871326	1.932259	-0.397706	-0.533219	2.449613	1.022536	0.310561
2.544013	1.315189	0.432859	0.334359	1.370435	1.277738	1.347263	1.134470
3.801847	2.170342	3.303066	3.742974	-1.076909	-0.063378	-1.111410	1.673637
2.668209	4.299833	3.235281	2.376539	-2.915350	1.013164	-0.769984	1.357961
1.246100	3.293965	1.069903	3.237154	-2.153489	-0.120936	0.918540	-0.041458
1.482721	1.584539	-0.230368	3.780721	-1.247425	0.929823	2.131561	-1.516220
-1.164827	1.737157	-1.894831	2.445239	1.889840	0.558539	6.018179	-3.246226
-0.066641	0.782420	-1.068787	-0.892291	2.582006	-0.782487	2.721293	0.585824
-1.182921	4.110031	-0.016335	-3.381267	0.955274	0.025644	0.752403	-2.979869
-2.268765	2.274890	1.076524	-2.598090	2.526643	-3.361368	-1.162993	0.478794
-0.492771	3.233100	-1.305010	-2.749958	1.155512	-0.758322	-2.227595	-0.579888
-0.618338	3.005963	-2.350837	-2.974271	-0.116618	-2.981020	-4.186303	-1.650914
0.122335	-0.981420	-1.988356	0.560572	-1.062548	-1.236462	-4.369519	-2.777983
1.253750	1.102954	0.608832	1.526272	-1.314777	0.230553	0.206358	-2.640698
4.325709	1.982785	1.671928	3.425829	-2.940307	2.257425	-0.865574	0.759544
4.640213	4.307776	1.249331	2.475244	-4.045237	1.951952	-0.251616	0.462942
3.665363	1.969330	1.337742	3.417017	-5.588068	-0.002065	-0.187367	-1.512005
2.307261	0.799847	-1.171139	3.970151	-4.407698	2.526575	-1.332829	-1.190996
-1.243292	-0.904371	-3.582713	1.840144	-3.537630	0.327669	-1.308802	-1.524531
-1.706393	-4.931520	-4.788178	0.905599	-1.462062	-1.812480	-0.912086	-2.834010
-2.842542	-2.940300	-3.518436	-0.645784	-2.302594	-2.462774	-0.669983	-1.884433
-0.674137	-0.683609	-5.065885	-4.542305	1.340173	-0.493813	-2.426493	-2.432800
-0.645277	-3.416144	0.536574	-0.722962	-1.551862	-0.714397	-2.442317	-0.179210
-0.279560	-1.256103	2.054042	1.544645	-2.181996	2.127575	-1.442254	2.736936
-0.227284	-1.929184	2.619418	5.204818	-1.197232	1.096901	0.010193	4.065439
-2.839548	-1.623086	4.345403	6.216156	-0.413768	2.102883	1.666826	3.166399
-0.439551	0.945094	4.315797	3.267761	1.835595	1.024919	3.159042	3.685416
-0.230691	-0.985141	2.842900	1.511833	6.419557	-1.418290	1.400542	1.608691
-1.526567	1.588409	3.266513	-0.688927	4.525419	-0.534944	3.331025	0.647624
-0.667176	1.888147	0.711735	-1.841917	5.830681	-3.553543	0.881190	2.034014
