X1	X2	X3	X4	X5	X6	X7	X8
-0.928511	0.213958	-2.264109	-1.051583	-2.139474	-3.033037	-3.867028	-3.073652
-0.997715	-0.189201	0.109385	-1.603415	-0.942598	-1.906978	-1.983979	-0.438289
1.924201	-1.028808	-1.684607	-1.404163	-3.272708	-2.924430	-2.735818	-0.617177
-1.421962	-1.874365	-1.977886	-0.942025	-1.960405	-1.688393	-1.685247	-3.938218
0.140896	-2.083270	-2.396550	-1.964601	-1.348794	-2.947567	-1.527565	-1.910011
0.266376	-1.223523	-0.326398	-2.314289	-1.588976	-1.097652	-0.797972	-1.169057
-0.831521	-0.501124	4.469068	1.206910	-1.544855	-1.442146	1.092231	-1.080656
-0.161796	0.488328	5.668251	1.174599	-3.080634	1.236150	0.310444	1.893892
-1.748548	-0.088767	3.045550	0.820778	0.073686	1.126636	-1.448732	3.245887
0.050323	-0.485908	4.160766	0.933347	-0.911600	3.390714	0.956602	3.662228
-0.222181	-1.327696	1.034299	1.122807	0.147406	2.879882	1.214747	-0.270084
-1.093860	-0.745730	-1.907850	-0.382641	1.248001	4.124443	3.066502	1.059850
-1.937415	-1.625909	-1.841681	-0.815595	0.171982	4.899396	1.997566	0.379229
-1.437844	-1.795733	-3.432494	1.861944	-1.985654	1.799241	0.812941	2.854654
-1.451547	-1.318803	-3.881289	1.328077	-1.706410	1.705580	2.646826	3.526225
-0.384523	-0.510316	-2.688264	1.265606	-2.982288	0.636612	-0.643679	4.736240
2.579328	-1.871574	-0.051121	2.682530	-4.019692	0.936738	-1.192675	0.953501
3.282506	1.707724	-0.186258	0.096652	-3.182124	-0.577641	-1.773761	1.553905
2.450913	1.115078	0.202425	0.610971	-4.115988	-2.501425	-1.081038	-0.959646
3.928548	-0.165210	-1.557172	-0.591112	-1.967287	-0.798414	-2.305405	-0.664353
1.299713	-0.753742	-1.760448	-1.742995	1.351977	-1.883307	-2.418763	-0.738017
-1.659593	1.067883	-0.578505	-2.605979	2.686700	-3.569003	-3.654411	1.826063
-1.925668	-1.549234	-1.012740	-0.730662	4.230080	-1.468402	-1.548051	0.395585
-0.844913	-1.999793	-2.681355	-1.939944	3.016713	-0.924903	-0.357181	-1.413450
-0.543726	-0.016394	-1.048549	-0.575323	1.911097	-1.082607	2.226297	-1.867444
-0.474807	-0.652937	-0.524621	0.187200	0.526429	1.338589	1.411484	-1.327795
-0.720055	-1.998621	2.006727	-0.541272	-0.693595	3.136285	2.976680	-2.913505
