X1	X2	X3	X4	X5	X6	X7	X8
0.722392	-3.218829	-3.121654	-4.827954	-1.449906	-2.813691	-3.295248	-3.696937
-0.307091	-3.739494	-3.791517	-3.647697	-1.139215	-0.819237	-3.051971	-6.108419
-2.687602	-3.720604	-5.970028	-2.124016	-0.962760	-2.169714	-4.007386	-4.626730
-2.433038	-4.046961	-0.798290	-3.681912	1.683059	-1.206321	-2.169593	-4.567672
0.436601	-1.024265	-1.893505	-2.906187	0.314640	-3.003161	-2.614294	-5.106348
4.457918	-1.753019	-2.636677	-1.268341	-0.367218	-1.995834	-0.515489	-4.358761
4.230614	0.164777	-0.558407	-2.598778	-1.059916	-2.294841	-0.353381	-2.571012
5.856392	-0.270879	-0.646499	-0.326096	-0.132656	-2.347884	1.334431	-0.203206
4.642753	0.569112	2.019444	-2.297399	3.195561	-1.631962	-1.300256	1.482256
4.245198	0.722749	-1.476179	1.429612	0.951533	-2.803278	0.759858	1.614570
2.893331	1.531431	0.059529	0.199536	3.145960	0.392369	2.703372	3.715235
1.769252	0.330257	-0.676536	0.862073	4.198039	-1.537823	2.509185	2.702547
-0.077536	1.478124	-2.265575	0.588320	-0.480430	0.544745	1.844196	2.034905
-0.426532	1.401933	1.307308	2.417576	-3.016850	0.520673	-1.589097	1.518604
-0.071433	0.622282	-0.156888	3.914740	-8.737520	-0.175741	-0.403593	2.585143
3.263262	1.620470	2.605633	2.160511	-8.527243	0.931302	-2.161195	-0.330081
3.845456	2.547395	3.332670	0.803787	-6.860121	0.639503	-1.865403	1.235930
7.953350	1.857857	1.771719	1.301767	-3.857253	2.623158	-1.009117	2.501573
2.436046	1.478654	0.971478	1.584451	-1.843942	-0.900531	-0.929639	2.137245
-0.640354	-0.443414	-1.228556	-0.506064	-0.195288	1.109334	-1.869070	2.358143
-2.541147	0.334751	-0.763684	-1.832678	-1.496294	0.239751	-1.554910	1.833466
-4.077031	0.928548	-2.702010	-3.795593	-1.415360	-0.049779	-2.566261	0.848211
-4.068906	0.578477	0.347865	-2.255209	-2.982688	-2.757858	-1.177423	0.140475
-2.189668	2.574235	-1.416563	-0.331028	-4.789979	-1.507487	-1.280796	-2.010444
1.084585	1.060922	-1.401996	3.289449	-4.825634	-1.138866	-2.163082	-1.129249
-0.780246	0.551838	-0.901236	1.754421	-8.522654	0.053503	0.512518	-2.569142
-0.629558	2.544480	-0.329885	2.059087	-3.974241	0.546120	-0.067796	-1.286826
-0.119849	1.097349	-0.532746	1.657346	0.339204	-1.380117	1.274676	-1.602603
-0.171618	-2.646858	0.062079	-2.139303	1.118881	0.936593	2.519532	-0.673275
-0.784061	-3.134240	2.265887	0.103839	1.886386	-1.808253	2.140271	0.054855
-0.865578	-2.551400	3.332077	-0.746230	0.089821	-1.428854	-1.661206	1.320684
0.283235	-2.638237	0.803345	0.244290	-2.660218	-0.796112	-1.510601	1.311211
1.161679	-1.813953	0.488291	0.540498	-1.671130	-0.196128	-0.586514	-1.596167
0.576756	-3.528849	-0.474690	-3.091308	-0.068317	-2.780102	-2.838845	-3.777052
0.060870	-0.207925	-2.320498	-2.863627	1.955020	-2.067736	-1.718197	-1.908048
-0.895279	-1.138683	-1.709036	-1.291162	4.636680	-2.283130	-1.728268	-1.753455
-2.879389	1.058677	-2.463206	-1.009712	4.155961	2.710815	-1.363860	-1.372276
0.747745	1.982853	-1.214511	1.668020	3.197162	2.794898	2.673828	-3.316914
-2.992278	0.975345	0.063248	0.214735	4.063084	1.884318	2.628093	-2.244071
-1.257554	1.618452	0.138468	-0.389569	3.178423	3.145274	3.786436	-1.700348
-1.100582	-0.025826	1.046948	-1.637493	3.304380	2.846566	4.745157	-0.364049
-2.427558	-0.529091	0.872385	0.669764	2.525752	2.470692	4.906954	-0.369975
-2.251482	1.659456	4.449778	-1.140402	3.444840	2.261651	3.676928	0.246271
-1.358550	2.004015	2.435323	-1.840789	4.362242	4.392844	4.383677	1.687988
-2.464760	4.617285	2.415520	2.945201	5.198658	2.253068	4.861202	1.528872
0.639789	3.838566	2.413166	2.621468	5.557785	3.268723	4.873302	4.673823
1.130599	1.766755	1.958560	4.234710	4.896923	3.269009	4.390876	2.698338
-1.175626	1.366554	-0.497701	5.860527	5.509271	2.798923	2.922525	3.891915
-0.559984	1.234461	0.709681	2.838818	7.043629	1.311966	3.108647	2.147352
-0.383174	1.520675	1.149705	1.920482	3.462995	-0.560263	3.858442	1.849646
-1.475894	1.955895	1.599369	2.653719	2.038367	1.631734	1.002011	1.070696
2.166560	3.761222	0.152771	1.989728	-0.593654	-0.890743	-0.857549	2.921601
-0.855611	3.663453	1.636509	-0.856992	0.661231	-1.071795	1.508564	1.522957
-0.566805	5.969390	3.755582	-0.396641	2.248620	0.233977	-1.816151	0.954163
-1.154519	2.036230	2.336387	0.644280	3.718412	-0.966528	-0.644495	2.858817
0.376349	1.166673	2.936423	2.713070	1.403007	1.307289	-1.611667	4.934118
2.126401	-1.572780	3.037288	2.819329	1.831403	-0.548272	-2.468269	2.313863
2.690339	-1.606432	5.113481	0.633056	-2.217999	1.407987	-2.625900	3.885350
-0.951435	-4.109682	2.653800	-0.079650	-2.825501	-0.809134	1.126839	3.169478
-0.373018	-0.965232	2.265343	0.670511	-2.559404	-0.245536	0.741947	0.425645
-1.345707	-3.111881	2.057209	1.781439	-0.937509	1.533379	-0.909774	-1.053851
-2.984202	-2.061830	3.007696	-0.550568	-2.288516	-1.151889	0.457174	-0.263111
-1.211499	-2.783180	2.302803	0.360390	0.459273	1.197160	1.203790	0.585962
-1.250797	-0.721631	1.792028	2.905113	3.329059	1.123224	1.557276	2.647367
-2.100294	-1.845085	3.835569	2.159600	0.984839	1.724501	2.192230	4.270602
0.026814	-1.963740	1.007226	4.279750	1.358014	1.245993	0.568652	2.145766
0.498028	-2.138699	1.369896	3.404664	-5.897917	0.496897	1.096543	2.087957
-0.833551	-3.059060	3.699478	2.921440	-6.836655	2.488812	-0.524499	4.062174
-0.251818	-4.976126	2.011372	2.305578	-7.734601	-0.287362	-1.767974	2.490114
-1.473674	-3.519896	2.032675	-1.123822	-2.601656	-1.220526	-1.592081	1.506876
-1.137014	-0.099270	1.421286	-2.134461	4.424980	-0.997981	-1.854221	0.078359
-0.920038	-0.092750	0.105804	-1.772040	4.054406	-1.694028	-3.034494	0.260362
-0.765343	-0.638235	-0.736272	-3.683358	4.457921	-2.675268	-1.332700	-1.527218
-2.636826	0.958674	-0.465744	-1.847416	3.642625	-0.724602	-2.166840	-3.066782
-0.490287	0.744476	-1.445413	-2.017915	3.323117	0.133270	-1.695414	-3.150830
-0.486522	-0.180928	-1.773980	-2.921255	2.289596	-0.025555	-0.555922	1.231335
-0.317430	-2.033940	-0.228446	-0.255037	2.109362	-2.044575	-2.175864	-1.138989
-2.474508	-1.852759	-1.422612	-1.592660	-1.895286	-1.526494	-1.930141	2.467599
-2.372455	-2.444986	-2.614280	-4.015826	-4.003649	-2.482610	-3.307653	2.492596
-1.544368	-2.581322	-4.466151	-2.008934	-6.510627	-0.924126	-2.451499	3.986501
-1.515945	-1.999166	-4.014025	0.842915	-6.426121	-0.550342	-0.520480	2.933012
-2.717385	-1.896619	-5.166105	0.207321	-1.407231	-2.650860	-5.795397	0.624329
-1.469085	-2.055881	-3.571290	-1.509517	2.118341	-2.808379	-1.527749	-1.779349
-1.688043	-0.491553	-0.739881	-2.717599	1.469096	-1.012401	1.716464	-0.359225
-0.485857	0.326166	0.929719	-1.826325	3.825832	-4.134028	1.982740	-1.926198
-0.624926	3.843574	-0.382089	-0.570596	6.518849	1.176741	3.147080	-2.031071
0.376453	2.262172	-0.788307	-0.101312	5.399747	0.115504	1.666784	0.494755
0.808782	4.465759	0.324864	0.600627	5.655925	0.962660	-0.632248	0.182080
0.228963	5.753734	1.708024	1.900121	2.821782	0.467608	-0.769818	-2.229097
-1.616203	3.821299	3.435672	4.257168	0.489318	0.293248	-1.811324	0.332821
-1.152213	3.723152	1.743806	1.919870	-0.909668	1.390478	-2.058267	-1.473365
-3.345966	2.628694	-1.812974	2.028825	-3.499077	-1.448703	-0.290848	-0.912257
-1.636559	-0.421977	-2.739068	-0.349066	-3.160208	0.808005	-1.130866	0.074945
-0.220191	-1.579059	-3.065278	-2.487105	-2.046063	-0.030000	-0.949522	-2.130562
0.258239	-0.145954	-1.689604	-2.846390	-0.271141	0.571082	-0.154116	-3.184477
-0.806065	1.440638	-3.087247	-3.246023	-2.300445	-1.536850	-3.137949	-1.601502
-0.364402	0.330317	2.763092	-1.746404	-0.676773	-0.941798	-0.184220	-1.079237
