X1	X2	X3	X4	X5	X6	X7	X8
-0.514710	-1.399679	-3.153289	-1.486644	0.896538	-2.505378	-2.072887	0.427572
-0.588057	-2.298418	-1.681409	-3.641168	-3.754335	-1.354931	-0.693020	-1.713126
-0.666193	-0.749915	-1.472405	-4.234237	-1.083391	-1.075693	-2.119617	0.077826
-2.768220	-0.145169	-0.327179	-1.694353	-0.369729	-1.528063	-0.954076	-0.857470
-1.880737	-0.429580	1.558871	-0.573417	0.077350	-0.661143	-2.500298	-2.321615
0.395355	-2.695150	2.956441	1.805570	0.849146	-1.264933	-0.015785	-1.459207
0.503455	-2.594878	4.802133	1.592904	0.883560	-0.047935	-0.151035	0.477053
1.671865	-1.489264	3.984445	2.657686	-0.322010	1.423452	1.439150	1.462867
-0.056318	3.790191	4.830177	5.850212	0.834437	1.038026	2.668269	0.078635
0.240607	3.219887	6.749228	2.650782	3.066701	3.506287	0.666623	1.288058
2.023539	1.338724	4.716098	4.020293	1.535082	2.178733	0.915112	0.430235
-0.228422	1.598401	0.283885	0.824944	1.028680	1.240565	-0.588167	0.300768
2.991724	-0.469081	-0.386610	-0.407566	0.024294	2.433081	-0.340012	1.743257
3.785676	1.571577	-1.075189	-0.119140	0.068024	3.740581	-1.516724	-0.574998
0.702335	2.491075	-0.638851	-0.358879	-2.192429	2.784364	-0.426103	0.134804
-0.239402	2.407712	-1.744898	-0.789185	-0.910765	1.925929	-1.653851	-1.060337
-0.710333	3.220489	-2.397030	-1.331959	-0.407286	2.064176	-0.507566	-0.173820
-1.251660	-0.260295	-2.751648	-2.633403	-1.954091	0.989804	-0.410150	-0.470745
-0.615982	-2.016341	-2.181752	-1.710819	-1.788580	-1.710089	-4.095803	-3.365311
0.842700	-1.604748	-2.984842	-3.987008	-1.532553	-2.534302	0.150275	-1.877419
0.616285	-2.895817	-1.715019	-1.338172	-3.193510	-1.902737	0.876384	-3.027067
-0.270827	-1.051648	-4.069585	-2.613213	-2.459053	-2.135095	1.949123	-1.799255
-0.696136	-0.283941	-1.852738	-1.901933	-0.326080	-0.364575	4.704492	-0.626284
-1.109743	0.065903	-1.012580	-0.794932	-1.374691	1.041721	3.628891	-1.414052
0.953352	0.080484	-1.220411	-2.036013	-2.060288	2.642193	0.981819	-1.930659
1.321748	-1.217499	1.280369	-0.522477	-2.081871	1.012239	0.431077	0.342195
1.060244	-0.279845	1.329659	0.921174	0.723462	-1.220841	0.188764	-1.386690
-0.662358	-2.253455	0.208358	0.023939	-2.492691	-0.891347	-0.172420	-0.058814
-0.388061	0.668770	1.581667	0.526216	-0.790230	-2.598581	-1.144975	-1.586875
0.650036	-0.249269	1.153085	-2.656497	-0.586155	-3.062644	-2.986101	-2.197575
-2.131369	-1.105173	-3.844289	-2.774100	-1.271566	-1.128835	-1.074099	-4.570612
1.240326	-0.808742	-3.628054	-4.106497	-2.303463	-1.716256	-1.452269	-2.733886
