X1	X2	X3	X4	X5	X6	X7	X8
0.080067	-1.469410	-2.260547	-2.797603	-3.758335	-2.662747	-2.279346	-3.704475
-2.260827	-1.366713	-2.394934	-3.825969	-2.891211	-2.877336	-1.503885	-1.918555
-1.418807	-0.443406	-0.553905	-2.860681	-1.276625	-1.206636	-2.988649	-0.431166
-1.079574	2.875611	2.154837	2.477660	1.826922	-1.997349	-0.160739	1.588392
-0.885328	2.985238	5.185092	0.495552	1.515529	0.663021	0.088646	4.110317
-1.088270	2.555174	3.937960	1.375093	1.796496	-0.154726	-0.531596	2.817707
-0.148200	2.043419	1.262340	1.717681	2.988222	-1.058592	-1.043964	3.087163
-1.295118	3.008272	-0.664269	-2.178784	0.566506	-0.244080	-1.425158	2.516681
-0.618824	0.797534	-3.893168	-1.465904	-4.260752	-1.514392	0.043721	-1.435238
1.051980	-0.184696	-6.608958	-2.763582	-1.406453	-2.500929	-4.040925	-3.139996
-1.027306	-1.887519	-4.580738	-1.004218	-1.536296	-1.917593	-2.212998	-3.484794
-2.863682	-2.497234	0.629089	-0.453714	-1.247284	-1.030787	0.127003	-6.033634
-1.834147	-0.855243	3.812725	0.989729	-0.342315	-2.354212	-0.042522	-2.244216
-0.772504	-0.449545	4.189767	5.010310	3.236109	-0.376971	1.432126	-0.201441
1.636548	-0.596142	4.887016	5.360726	1.381089	0.351436	0.634648	-1.067210
4.533409	-1.457832	5.360171	4.257177	2.392424	-0.633394	0.679844	-0.057625
1.258378	-2.507718	2.868931	1.309460	2.055814	-0.563863	0.051214	-1.017786
1.151655	0.397001	-1.288204	0.970976	0.433858	-2.343573	-3.047142	-0.134195
1.492538	-2.657776	-3.253635	-1.164478	-0.136943	-0.275025	-1.563825	-3.090252
1.626329	0.150252	-3.757062	-1.210902	1.405310	-0.679221	0.380167	1.230842
-0.133073	-0.669717	-6.244086	-4.745498	3.578918	0.665437	2.722233	2.565085
0.120430	-0.455683	-1.315206	-3.561668	1.757279	1.790647	3.215774	4.186577
-1.331860	-0.153247	2.288376	-1.169412	3.781895	3.067707	2.664788	3.815217
-0.631045	-0.483008	2.134660	-0.813532	1.904765	2.138917	0.396178	2.819404
2.648475	-1.546367	1.362045	2.183972	3.539889	2.321474	1.063242	3.664938
4.717500	-1.186425	3.171332	4.521798	6.136667	2.039376	2.612081	1.849617
4.441729	-0.385883	2.869621	5.968345	3.069500	1.255222	1.990695	2.167141
4.371262	0.026261	3.222610	5.301112	4.432787	2.257810	0.639785	-1.140892
0.499598	-0.743096	3.767199	3.122898	3.335430	0.042439	-0.484850	1.375619
-0.599262	-1.071653	0.794889	3.754001	2.389227	1.963406	0.376590	-0.874427
-0.707819	-1.475212	2.173879	3.519522	1.099979	0.071911	0.553107	0.777768
-1.837474	-0.228371	0.905469	-0.855841	-0.929612	-1.784748	3.008900	-1.878296
-1.347927	-0.774533	-0.429741	-3.548789	-3.843548	-2.826173	1.264169	-1.723919
0.523722	1.258203	-3.946852	-3.952522	-2.391927	-1.687765	3.675415	-1.762502
2.074172	-0.587763	-0.738264	-1.448743	-2.490250	-1.785325	3.527737	2.245855
-1.366876	0.612667	-0.725476	-0.832650	-3.912415	-1.202656	2.077437	2.955150
2.831876	0.098293	0.482411	-2.051446	-1.670622	-0.226559	-2.337985	4.247684
4.450828	0.153715	0.450497	0.509569	-2.508271	1.802566	-4.197730	4.093655
2.836580	-0.321668	-1.967818	-0.541806	-0.877961	3.221316	-2.936696	-0.782937
0.262232	-0.006055	-0.902433	-1.835771	-0.378292	3.815890	-3.244084	-3.495891
-1.253717	0.495051	-0.754649	0.053872	-3.413962	3.593787	-1.600694	-5.633709
-0.038067	0.316352	-1.535067	-4.361176	-2.793772	2.036806	-3.468524	-3.108291
