X1	X2	X3	X4	X5	X6	X7	X8
-2.961314	-3.149488	-4.105742	-3.479062	-2.853860	-1.978240	-2.546664	-3.835428
-1.235365	-3.143496	-3.291084	-2.574787	-2.644681	-2.118607	-2.981474	-2.521655
1.395997	-0.959214	-1.950133	-3.751783	-3.534829	-3.404865	-2.478855	-1.192438
1.226672	-3.275944	0.292412	-1.159949	-1.017005	-2.200813	-2.715407	-0.722576
1.354362	-1.169888	0.016550	-1.610684	-1.158408	-1.789953	-0.338633	-2.709069
2.333567	-1.495748	-0.474715	-0.654086	-1.639440	-1.204084	0.144167	-1.055616
-0.206512	-1.636627	-0.102683	-0.358355	-1.548700	-1.369407	-0.637908	0.148186
-1.219075	-2.939826	2.935248	0.443011	-0.440690	-1.210821	0.063339	-0.578164
-1.561221	-0.364847	2.759578	2.940513	0.063791	-1.875628	-2.465491	1.169536
-4.892649	-0.752393	4.486209	2.019652	-0.443058	-2.395227	-1.290400	-0.666013
-2.187159	2.470235	3.325743	1.761529	2.139163	0.254882	-2.266489	-0.199209
1.081149	2.072334	3.778481	2.517946	1.507154	0.579297	-2.015660	-0.271553
4.427078	3.571604	4.728724	1.366103	4.505613	0.554620	2.607086	-0.317343
5.216126	2.745741	5.056774	3.346202	3.404342	1.192750	2.445249	1.995723
2.854895	0.906844	3.022332	4.422444	3.288239	1.033386	2.976027	4.527046
2.676486	-3.320889	3.297100	3.024729	0.580405	2.128130	2.128019	1.813125
1.194799	-1.643659	0.225079	0.942561	-1.818962	1.147179	-0.178076	-0.076836
1.283035	-1.511469	0.552470	-0.186661	-3.759560	0.517135	-0.281260	-0.241838
1.710495	-1.916320	-0.593824	0.476565	-4.238990	0.940396	-4.170633	-1.652479
-1.303721	1.905786	1.411297	2.159240	0.875548	-0.568336	-2.870496	-2.225358
-1.064312	2.068446	2.210936	3.836565	2.515353	-0.201962	-2.367951	3.576327
0.375623	4.584561	2.990593	7.234442	4.754125	0.112917	-0.005099	2.105775
-1.703616	4.985727	1.815671	3.623572	1.951965	-0.093398	-0.509841	1.617989
-1.161327	3.466143	4.745271	4.294956	-0.431527	-1.607907	-0.302878	1.063069
-0.959311	3.221507	1.384595	1.616396	0.400147	-0.045411	-0.474111	-0.727583
1.043834	1.997918	3.030144	1.596492	-2.411911	-0.475309	3.115059	-2.590466
3.143109	3.470574	2.120019	-0.892253	0.331299	-0.558003	1.188430	0.786221
4.909113	3.818674	2.439124	-1.016239	0.873775	-1.075691	1.183302	-1.372222
3.066649	1.022015	0.056759	-1.990665	0.109319	0.003826	-0.415926	0.087508
2.896716	-1.010003	0.781926	-1.901028	-0.629670	0.774249	-1.361656	-1.447089
1.533016	-0.818782	1.284926	-0.015529	0.987309	-1.121724	-1.898488	-1.717012
1.672948	-0.427624	1.925162	2.388936	3.719055	1.975308	0.819376	1.635641
0.750715	-1.997029	0.493335	2.660666	4.274169	0.597545	-0.806664	0.677870
1.780516	-0.432900	-0.703253	-1.062536	2.684250	3.441487	1.934289	1.249977
-0.079848	-0.704838	-2.074900	-1.461270	2.188799	1.025534	0.220436	2.261463
-1.558175	-1.117145	-5.540205	-3.189334	2.773117	0.025186	2.539375	1.782328
-3.140966	-1.532621	-6.768666	-4.888927	3.214502	2.516343	3.318806	-0.209026
-1.840018	-0.310167	-4.751780	-4.340447	2.250856	0.913704	4.412026	2.819202
-0.172033	-0.768387	-5.601647	-3.677294	3.489678	0.909270	3.825535	2.010714
-0.460408	0.510621	-3.850864	-2.397565	1.037069	1.504541	2.451633	3.126909
-0.420643	1.457453	-0.205830	-2.462359	3.539429	-0.614384	-0.066582	1.361589
0.394862	1.126510	2.857558	0.934124	1.554858	1.329296	0.333389	4.404455
-1.872191	1.100489	1.229700	-0.104213	2.192457	1.147581	-2.358155	3.385808
0.695598	2.335490	-0.939800	-0.257070	1.671225	3.152071	-0.819415	-0.364451
-1.699769	2.299011	-1.148942	-1.869145	-0.187436	3.654065	-2.063492	0.365680
-1.417693	3.868452	0.298378	-1.041436	-0.952928	3.925464	-1.324986	-0.836300
-1.836973	2.337910	0.512259	-0.762843	-4.211548	1.427667	-2.792100	-3.557288
-1.553207	5.271386	2.241105	-2.114364	-3.427698	-0.047325	-1.439033	-1.207385
-0.799095	1.807778	-0.871082	-0.114898	-4.027576	-1.410912	-4.291886	-1.250088
-0.077236	0.121686	-2.223802	-1.726943	-4.745383	-1.428295	-2.700262	-2.367998
1.248270	-1.781793	-2.593051	-1.748399	-2.251018	0.307127	-0.607460	-0.466413
-0.892276	0.638941	-2.188729	-2.093963	-3.726080	-0.477747	1.018618	-3.542233
-1.759672	-0.982912	-2.502732	-3.480634	0.743130	-0.322216	1.795872	-3.965156
-2.294718	-0.877054	-0.183660	-1.283011	-0.292986	-3.357280	2.230400	-2.597581
-1.930214	0.226115	-0.925410	-0.544494	-2.783929	-1.032240	1.695402	-2.460109
-1.080358	0.455693	-0.782181	-1.616379	-1.721598	-2.627396	1.732777	-1.806737
-1.831851	-1.970721	-1.446970	-1.314267	-2.187493	-1.558047	2.182624	-0.336966
-1.926490	-1.897026	-5.689575	-2.050055	-3.405813	-2.047593	1.891741	-1.109193
-1.935576	-2.794124	-3.890695	-2.764944	-3.616257	-3.437435	2.950628	-3.308020
-0.502308	-0.562215	-3.958728	-1.764630	-2.428226	-1.871472	3.695785	-2.062144
-0.516684	-0.700001	-1.620972	-1.662913	-3.911019	-1.680305	2.600810	-3.706165
-1.817205	-0.142381	-2.605725	-3.425891	-1.794535	-1.430934	3.338302	-2.227283
0.101031	0.431043	-4.053285	-1.059264	-1.775274	-3.795558	2.078560	-2.858496
-2.299876	-1.108330	-3.486450	-2.353130	-3.344735	-2.063678	1.952484	-3.783504
-0.904424	-1.903699	-2.921418	-4.741588	-0.816218	-4.590794	2.644073	-3.550807
0.485286	-1.673565	-4.511887	-3.463736	0.155077	-1.805906	1.728926	0.335997
0.116055	-1.084829	-5.352556	-3.874173	2.464552	0.440987	1.713741	2.415108
-0.135715	-1.162292	-3.783221	-5.493399	4.025706	1.131184	1.809819	3.740126
-3.101125	-0.455054	-3.555483	-2.767611	2.686740	1.243884	1.742358	1.384653
-0.224773	-3.878915	-4.605638	-2.384208	1.239855	2.681889	2.256658	-1.064712
-1.853359	1.157525	-5.826185	-2.872289	-0.834048	2.594498	0.577517	-2.668468
-0.086782	0.067964	-2.159321	-2.471654	-2.343670	2.735310	-2.784565	-3.028813
0.907959	-0.244698	-1.546145	-0.832700	-4.755810	3.383626	-3.589789	-3.397849
-2.945735	1.162440	-1.030256	2.514574	-0.621967	2.410146	-3.455456	-4.919574
0.551535	3.508576	3.282250	5.350868	1.475160	2.574770	-2.998667	-0.895688
1.368371	5.873611	5.347773	4.232884	3.784870	0.002396	-1.392522	0.013410
3.152274	4.687844	3.381816	6.065323	4.261265	1.289126	0.513177	1.042919
3.262243	2.863876	4.881581	6.153587	3.282645	-0.969440	-0.138469	-0.020759
1.253281	3.030004	5.737369	4.808376	1.079511	-1.645704	1.007138	-0.214224
-0.488213	-0.032569	6.168983	3.300191	-0.470238	-1.799865	0.770697	-1.047077
-1.446238	-0.271145	4.574723	2.914335	-3.138399	-2.280023	-3.002693	-1.469716
-3.113794	-1.747124	2.362493	2.330107	-2.209373	-3.983279	-0.030831	-1.695441
-3.150579	-1.053206	3.002894	-0.230890	-1.471059	-0.848532	-2.274520	-1.761053
-3.471693	-1.011990	2.068827	1.036244	-0.355357	0.982617	-1.661459	-1.564750
-2.315935	-0.738278	3.679095	0.878010	-0.042065	2.361869	0.311850	1.698566
