X1	X2	X3	X4	X5
-0.141363	-0.646595	0.514086	-1.920032	-2.429436
-1.313815	-1.518762	-1.070038	-0.511220	-1.886630
-1.624546	-1.535759	-3.375662	-0.793109	-1.641174
-0.173060	-1.393789	-2.886284	-0.457100	-0.093766
-0.827755	0.327749	-2.055006	0.375408	5.661995
-2.085034	-2.461949	0.929173	-1.090086	3.213309
-0.163996	-1.395082	-0.098246	-1.197381	4.365677
-0.750544	1.543249	0.448537	-1.975476	2.538300
2.121124	2.963541	0.854921	-1.287873	0.410178
1.373705	2.077595	-0.554692	-0.159171	0.576212
3.129199	1.197008	3.484397	-0.199470	0.810204
1.410506	-0.715621	5.324990	-0.954470	2.872153
1.366225	-2.345092	5.511186	-1.321970	1.948461
0.163354	-2.968707	5.762187	0.828029	0.972829
0.463294	-0.347468	6.802392	1.079827	2.303257
-1.269357	-0.917874	4.124802	-1.160275	2.681846
-1.396198	0.641371	4.378519	-0.443979	0.631598
-0.819631	-0.490831	2.611542	0.755618	-0.714586
-1.042057	-0.819284	-0.732128	0.193513	0.256993
-2.358775	-1.542688	-3.679590	-1.267992	-3.272962
-0.035987	-1.684545	-7.107043	1.820802	-6.303451
-0.987993	-1.901055	-5.389886	1.892195	-3.865572
0.333107	-1.127320	-0.612818	1.408988	-2.209325
0.258611	1.533759	1.789460	2.971880	-1.856909
-0.787980	2.617681	-1.233548	0.629371	-1.401022
1.608733	0.519944	0.773556	-1.426339	3.405836
-2.212851	-0.513153	-0.766125	-2.142250	2.496668
-0.719632	-1.074910	0.137810	-1.979762	3.536973
-1.884210	-2.447630	-0.262939	-3.167175	4.874753
0.310413	-0.105213	-3.272070	0.636711	4.358110
-0.986362	4.549839	-4.863082	1.994995	1.233644
0.432365	4.386726	-7.803974	3.341579	-0.312943
-3.708508	5.019545	-5.091644	4.387860	-1.125550
-0.254380	4.030597	0.102308	0.411840	-3.317376
-1.324952	0.455178	2.314584	1.374418	-0.847220
-0.479324	2.765089	4.543786	-0.127706	-2.015280
-0.625597	-0.657971	3.587115	-3.129432	1.078645
-1.148170	-1.216405	0.101872	-2.530560	0.874956
1.394456	-2.640713	-1.065842	-0.669091	3.759956
2.491580	-0.395596	-1.241324	-1.436424	1.141244
1.105604	-0.308056	-1.608773	0.797140	-0.969178
0.401425	-2.713093	-1.004887	0.492501	-2.936208
0.228045	1.231290	0.768634	-1.154241	-2.721144
-2.276137	1.444194	-0.316807	-0.729586	-3.300487
-3.244721	-2.143883	-1.387308	-3.067135	-2.087333
-0.386007	-3.062343	0.899132	-2.498088	3.816218
-0.754795	0.579314	0.651914	0.227956	3.941168
3.658414	0.985386	-1.032958	0.284095	3.709618
